timestamps,resistance,ppm,temp_c,ambient_c,savgol_151_2
1517933538.98,70003.327,-0.12,24.995,21.211,-0.0611155789931
1517933539.99,70003.327,-0.12,24.997,21.222,-0.0606663476983
1517933540.99,70003.345,0.14,24.996,21.222,-0.0601520154709
1517933541.98,70003.345,0.14,25.001,21.211,-0.0595715365128
1517933542.98,70003.345,0.14,25.003,21.211,-0.0589238650258
1517933543.98,70003.345,0.14,25.006,21.244,-0.0622924591856
1517933544.98,70003.33,-0.08,25.003,21.244,-0.0656150818032
1517933545.99,70003.33,-0.08,25.003,21.244,-0.0688942602242
1517933546.99,70003.33,-0.08,24.998,21.254,-0.0634593432911
1517933547.99,70003.335,-0.01,24.997,21.244,-0.058123123555
1517933548.99,70003.335,-0.01,24.992,21.254,-0.0528804591751
1517933549.98,70003.335,-0.01,24.996,21.244,-0.052840030363
1517933550.99,70003.332,-0.05,24.996,21.265,-0.0531767424958
1517933551.98,70003.332,-0.05,25.004,21.276,-0.0538898112247
1517933552.99,70003.332,-0.05,25.005,21.254,-0.0549784522014
1517933553.99,70003.332,-0.05,25.008,21.254,-0.0665143461714
1517933554.99,70003.307,-0.41,24.999,21.265,-0.0779069222249
1517933555.99,70003.307,-0.41,24.998,21.265,-0.0891644595969
1517933556.99,70003.307,-0.41,24.992,21.265,-0.0851129244089
1517933557.99,70003.304,-0.45,24.994,21.265,-0.0809756337755
1517933558.99,70003.304,-0.45,24.993,21.265,-0.0767475330059
1517933559.99,70003.304,-0.45,24.999,21.244,-0.080020000889
1517933560.99,70003.304,-0.45,25.0,21.244,-0.0830864029687
1517933561.99,70003.342,0.09,25.004,21.244,-0.0859483950921
1517933562.99,70003.342,0.09,24.999,21.233,-0.0886076331062
1517933563.99,70003.342,0.09,25.0,21.233,-0.089787659408
1517933564.99,70003.332,-0.05,24.996,21.222,-0.0905961223549
1517933565.99,70003.332,-0.05,24.997,21.233,-0.0910336319959
1517933566.99,70003.332,-0.05,24.996,21.222,-0.0883141472955
1517933567.99,70003.332,-0.05,25.001,21.244,-0.0854132166223
1517933568.99,70003.332,-0.05,25.002,21.211,-0.0823289226798
1517933569.99,70003.332,-0.05,25.007,21.222,-0.0786749825047
1517933570.99,70003.332,-0.05,25.006,21.211,-0.079993376612
1517933571.99,70003.365,0.42,25.005,21.211,-0.0814816257629
1517933572.99,70003.365,0.42,24.998,21.211,-0.0831418215538
1517933573.99,70003.365,0.42,24.996,21.19,-0.0844509080578
1517933574.99,70003.297,-0.55,24.992,21.201,-0.0854818558385
1517933575.99,70003.297,-0.55,24.996,21.201,-0.0862364950425
1517933576.99,70003.297,-0.55,24.997,21.211,-0.0799718854607
1517933577.99,70003.34,0.07,25.005,21.201,-0.0734550206589
1517933578.99,70003.34,0.07,25.006,21.201,-0.0666818045944
1517933579.99,70003.34,0.07,25.009,21.201,-0.0631074322258
1517933580.99,70003.34,0.07,25.003,21.222,-0.0645790270418
1517933581.99,70003.315,-0.29,24.998,21.211,-0.0659113999838
1517933582.99,70003.315,-0.29,24.992,21.201,-0.0671082984952
1517933583.99,70003.315,-0.29,24.995,21.19,-0.0673638915542
1517933584.99,70003.322,-0.19,24.994,21.19,-0.0678591031061
1517933585.99,70003.322,-0.19,25.001,21.211,-0.0685968090957
1517933586.99,70003.322,-0.19,25.002,21.211,-0.0634511424909
1517933588.0,70003.368,0.47,25.007,21.211,-0.0586141170545
1517933588.99,70003.368,0.47,25.003,21.211,-0.054083205441
1517933589.99,70003.368,0.47,25.002,21.211,-0.0526425313892
1517933590.99,70003.368,0.47,24.997,21.222,-0.0523413415324
1517933591.99,70003.35,0.21,24.998,21.222,-0.052219593202
1517933592.99,70003.35,0.21,24.996,21.233,-0.0522781578964
1517933594.0,70003.35,0.21,25.0,21.211,-0.0542054679555
1517933595.0,70003.32,-0.22,25.001,21.244,-0.0559151212821
1517933596.0,70003.32,-0.22,25.003,21.233,-0.0574096452217
1517933597.0,70003.32,-0.22,25.0,21.201,-0.0512649712536
1517933597.99,70003.34,0.07,25.001,21.222,-0.0447590176121
1517933598.99,70003.34,0.07,24.997,21.211,-0.0378878625543
1517933599.99,70003.34,0.07,24.998,21.211,-0.0306475843371
1517933601.0,70003.34,0.07,24.996,21.211,-0.0326972789205
1517933602.0,70003.304,-0.45,24.997,21.211,-0.0344245190854
1517933603.0,70003.304,-0.45,24.996,21.201,-0.0358338366237
1517933604.0,70003.304,-0.45,25.0,21.19,-0.0261122803715
1517933605.0,70003.327,-0.12,25.0,21.201,-0.0164998792975
1517933606.0,70003.327,-0.12,25.003,21.19,-0.00699149156085
1517933607.0,70003.327,-0.12,25.0,21.19,-0.00227455860783
1517933608.0,70003.353,0.25,25.001,21.201,0.00190387546636
1517933609.0,70003.353,0.25,24.996,21.201,0.00554503075954
1517933610.0,70003.353,0.25,24.997,21.19,0.0086501273695
1517933611.0,70003.353,0.25,24.995,21.19,0.00670408880918
1517933612.0,70003.322,-0.19,24.999,21.19,0.00452958693589
1517933613.0,70003.322,-0.19,24.998,21.233,0.00212374580483
1517933614.0,70003.322,-0.19,25.001,21.179,-0.000729601054165
1517933615.0,70003.332,-0.05,25.0,21.201,-0.00345191812447
1517933616.0,70003.332,-0.05,25.001,21.19,-0.00604642995027
1517933617.0,70003.332,-0.05,24.998,21.201,-0.0058469091001
1517933618.0,70003.332,-0.05,24.999,21.19,-0.00535269105642
1517933619.0,70003.345,0.14,24.995,21.201,-0.0045647344675
1517933620.0,70003.345,0.14,24.998,21.19,-0.00348399798161
1517933621.0,70003.345,0.14,24.997,21.19,-0.00715685838761
1517933622.0,70003.307,-0.41,25.001,21.211,-0.0104972421432
1517933623.0,70003.307,-0.41,25.001,21.201,-0.0135105525387
1517933624.0,70003.307,-0.41,25.004,21.179,-0.00818054658639
1517933625.0,70003.309,-0.38,25.0,21.201,-0.00298104752368
1517933626.0,70003.309,-0.38,24.999,21.179,0.00208977479609
1517933627.0,70003.309,-0.38,24.994,21.19,0.0070074312671
1517933628.0,70003.309,-0.38,24.994,21.201,0.0117474327835
1517933629.0,70003.373,0.54,24.992,21.19,0.016311609492
1517933630.0,70003.373,0.54,24.996,21.201,0.0207017915393
1517933631.0,70003.373,0.54,24.999,21.179,0.0160347082964
1517933632.0,70003.317,-0.26,25.007,21.19,0.0113078838362
1517933633.0,70003.317,-0.26,25.004,21.179,0.00651530481965
1517933634.0,70003.317,-0.26,25.005,21.19,0.00671748374002
1517933635.0,70003.35,0.21,24.998,21.169,0.00644513176621
1517933636.0,70003.35,0.21,24.996,21.169,0.00569685450073
1517933637.0,70003.35,0.21,24.992,21.179,0.00418298329599
1517933638.0,70003.35,0.21,24.997,21.19,0.00775412240544
1517933639.0,70003.355,0.28,24.998,21.222,0.0112243855718
1517933640.0,70003.355,0.28,25.005,21.201,0.0145968230396
1517933641.0,70003.355,0.28,25.006,21.233,0.0108637856672
1517933642.01,70003.335,-0.01,25.008,21.19,0.00732226007431
1517933643.01,70003.335,-0.01,25.001,21.222,0.00396902171687
1517933644.01,70003.335,-0.01,24.998,21.211,0.00666242246932
1517933645.0,70003.332,-0.05,24.992,21.201,0.00914160890811
1517933646.0,70003.332,-0.05,24.994,21.201,0.0114086726295
1517933647.0,70003.332,-0.05,24.995,21.211,0.0131774309795
1517933648.0,70003.332,-0.05,25.001,21.211,0.0195832755966
1517933649.01,70003.355,0.28,25.001,21.19,0.0261158360851
1517933650.01,70003.355,0.28,25.004,21.233,0.0327810386344
1517933651.01,70003.355,0.28,25.0,21.222,0.0272234147226
1517933652.01,70003.33,-0.08,25.0,21.211,0.0213259064237
1517933653.01,70003.33,-0.08,24.995,21.179,0.0150838076464
1517933654.01,70003.33,-0.08,24.995,21.179,0.0168759482992
1517933655.01,70003.355,0.28,24.991,21.19,0.018591092066
1517933656.01,70003.355,0.28,24.996,21.19,0.020231766292
1517933657.01,70003.355,0.28,24.995,21.19,0.016323287571
1517933658.01,70003.355,0.28,25.002,21.19,0.00901931153368
1517933659.01,70003.332,-0.05,25.002,21.179,0.0017735515914
1517933660.01,70003.332,-0.05,25.003,21.19,-0.00541956984581
1517933661.01,70003.332,-0.05,24.999,21.179,-0.00538906740082
1517933662.01,70003.307,-0.41,25.0,21.169,-0.00566594245148
1517933663.01,70003.307,-0.41,24.994,21.158,-0.00624932349935
1517933664.01,70003.307,-0.41,24.995,21.169,-0.000650312127162
1517933665.01,70003.327,-0.12,24.992,21.158,0.00510343379096
1517933666.01,70003.327,-0.12,24.997,21.158,0.0110182761935
1517933667.01,70003.327,-0.12,24.997,21.158,0.0171005770191
1517933668.01,70003.327,-0.12,25.004,21.169,0.0196302406469
1517933669.01,70003.355,0.28,25.003,21.169,0.0222381648335
1517933670.01,70003.355,0.28,25.006,21.19,0.0249274869733
1517933671.01,70003.355,0.28,25.0,21.169,0.0159835339087
1517933672.01,70003.337,0.02,24.999,21.169,0.0073340165881
1517933673.01,70003.337,0.02,24.993,21.201,-0.00102829842546
1517933674.01,70003.337,0.02,24.993,21.169,-0.00161688231895
1517933675.01,70003.337,0.02,24.993,21.211,-0.00204454402767
1517933676.01,70003.368,0.47,25.0,21.19,-0.0023118936005
1517933677.01,70003.368,0.47,25.003,21.211,-0.00241954108636
1517933678.01,70003.368,0.47,25.01,21.233,-0.00972492023611
1517933679.01,70003.307,-0.41,25.008,21.233,-0.0170821535423
1517933680.01,70003.307,-0.41,25.007,21.222,-0.0244982129925
1517933681.01,70003.307,-0.41,24.998,21.222,-0.0250365375716
1517933682.01,70003.299,-0.52,24.997,21.211,-0.025667851033
1517933683.01,70003.299,-0.52,24.992,21.201,-0.0263930248752
1517933684.01,70003.299,-0.52,24.995,21.222,-0.0183212500076
1517933685.01,70003.299,-0.52,24.996,21.211,-0.0104425120419
1517933686.01,70003.332,-0.05,25.004,21.19,-0.00274983899067
1517933687.01,70003.332,-0.05,25.006,21.211,0.00476374113359
1517933688.01,70003.332,-0.05,25.01,21.19,0.00028471853651
1517933689.01,70003.353,0.25,25.005,21.201,-0.0041593569736
1517933690.02,70003.353,0.25,25.005,21.233,-0.00857197139045
1517933691.02,70003.353,0.25,24.997,21.19,-0.0115192134901
1517933692.01,70003.353,0.25,24.997,21.201,-0.0143486290023
1517933693.01,70003.353,0.25,24.995,21.201,-0.0170624838228
1517933694.01,70003.353,0.25,25.001,21.201,-0.0207200494314
1517933695.01,70003.353,0.25,25.004,21.211,-0.0222444134772
1517933696.01,70003.373,0.54,25.01,21.201,-0.0234628815747
1517933697.02,70003.373,0.54,25.008,21.222,-0.024377022421
1517933698.02,70003.373,0.54,25.008,21.211,-0.0292900425204
1517933699.02,70003.32,-0.22,25.002,21.222,-0.0343594530127
1517933700.02,70003.32,-0.22,25.002,21.211,-0.0395903957387
1517933701.01,70003.32,-0.22,24.998,21.233,-0.0401637022648
1517933702.02,70003.317,-0.26,25.001,21.233,-0.0411939789917
1517933703.02,70003.317,-0.26,25.001,21.233,-0.042682010268
1517933704.02,70003.317,-0.26,25.007,21.244,-0.0466465001931
1517933705.02,70003.317,-0.26,25.005,21.233,-0.041488214291
1517933706.02,70003.355,0.28,25.008,21.244,-0.036042159608
1517933707.02,70003.355,0.28,25.003,21.233,-0.0303029328537
1517933708.02,70003.355,0.28,25.003,21.233,-0.0369951257093
1517933709.02,70003.315,-0.29,24.999,21.244,-0.0436115417766
1517933710.02,70003.315,-0.29,25.002,21.244,-0.0501578457953
1517933711.02,70003.315,-0.29,25.001,21.233,-0.0472978581183
1517933712.02,70003.317,-0.26,25.005,21.222,-0.0443708957871
1517933713.02,70003.317,-0.26,25.004,21.244,-0.0413744314562
1517933714.02,70003.317,-0.26,25.005,21.233,-0.0383059377803
1517933715.02,70003.317,-0.26,25.0,21.233,-0.0344441888049
1517933716.02,70003.358,0.32,25.0,21.222,-0.0304586870528
1517933717.02,70003.358,0.32,24.996,21.233,-0.0263462951295
1517933718.02,70003.358,0.32,24.999,21.233,-0.0267148953897
1517933719.02,70003.315,-0.29,24.999,21.233,-0.0270332973405
1517933720.02,70003.315,-0.29,25.005,21.211,-0.0273023724802
1517933721.02,70003.315,-0.29,25.004,21.244,-0.0231291063917
1517933722.02,70003.317,-0.26,25.005,21.222,-0.0192595575054
1517933723.02,70003.317,-0.26,25.0,21.233,-0.015690588427
1517933724.02,70003.317,-0.26,24.999,21.233,-0.0124190617622
1517933725.02,70003.317,-0.26,24.997,21.211,-0.00787942644946
1517933726.02,70003.335,-0.01,24.998,21.211,-0.00328758838084
1517933727.02,70003.335,-0.01,24.998,21.211,0.00136080993578
1517933728.02,70003.335,-0.01,25.003,21.19,-0.00694690570126
1517933729.02,70003.32,-0.22,25.003,21.211,-0.014799568434
1517933730.02,70003.32,-0.22,25.007,21.211,-0.0222044116994
1517933731.02,70003.32,-0.22,25.004,21.201,-0.0181695569912
1517933732.02,70003.36,0.35,25.004,21.211,-0.0139547814326
1517933733.02,70003.36,0.35,24.996,21.201,-0.00955755767795
1517933734.02,70003.36,0.35,24.995,21.201,-0.00497535838194
1517933735.02,70003.36,0.35,24.992,21.179,-0.00541954370086
1517933736.02,70003.315,-0.29,24.997,21.19,-0.00577034796318
1517933737.02,70003.315,-0.29,24.998,21.179,-0.0060297756153
1517933738.03,70003.315,-0.29,25.006,21.19,-0.00566797304281
1517933739.03,70003.317,-0.26,25.005,21.179,-0.00574449060481
1517933740.02,70003.317,-0.26,25.006,21.201,-0.00626063554895
1517933741.02,70003.317,-0.26,24.999,21.211,-0.00308715245732
1517933742.02,70003.317,-0.26,24.996,21.201,-0.000240481276292
1517933743.02,70003.325,-0.15,24.992,21.201,0.00228164389006
1517933744.02,70003.325,-0.15,24.995,21.211,0.00448148893764
1517933745.03,70003.325,-0.15,24.996,21.222,0.0059518723708
1517933746.03,70003.378,0.61,25.003,21.211,0.00767634117072
1517933747.03,70003.378,0.61,25.004,21.211,0.00965655118441
1517933748.02,70003.378,0.61,25.008,21.222,0.00672632944907
1517933749.02,70003.345,0.14,25.003,21.222,0.00405062882969
1517933750.03,70003.345,0.14,25.001,21.222,0.00162657338148
1517933751.03,70003.345,0.14,24.995,21.211,0.00387149232777
1517933752.03,70003.345,0.14,24.995,21.201,0.0106838473867
1517933753.03,70003.36,0.35,24.994,21.211,0.0177445794977
1517933754.03,70003.36,0.35,24.999,21.201,0.0250587433516
1517933755.03,70003.36,0.35,24.999,21.201,0.0178308404121
1517933756.03,70003.334,-0.02,25.002,21.211,0.0106693456528
1517933757.03,70003.334,-0.02,24.999,21.211,0.00356641558797
1517933758.03,70003.334,-0.02,25.001,21.19,0.00191903953901
1517933759.03,70003.297,-0.55,24.998,21.201,-0.000200296483765
1517933760.03,70003.297,-0.55,25.0,21.19,-0.00279446842518
1517933761.03,70003.297,-0.55,24.998,21.211,-0.00490543806304
1517933762.03,70003.297,-0.55,25.002,21.19,-0.00273637433995
1517933763.03,70003.35,0.21,25.0,21.19,-0.000801482244527
1517933764.03,70003.35,0.21,25.003,21.19,0.000901329819452
1517933765.03,70003.35,0.21,25.0,21.201,0.00247545642552
1517933766.03,70003.35,0.21,25.001,21.201,0.00422296764388
1517933767.03,70003.35,0.21,24.998,21.201,0.00614586792093
1517933768.03,70003.35,0.21,24.998,21.19,0.0029611337846
1517933769.03,70003.358,0.32,24.997,21.19,0.000312894080696
1517933770.03,70003.358,0.32,24.999,21.222,-0.00180163998574
1517933771.03,70003.358,0.32,24.997,21.222,-0.000598606125414
1517933772.03,70003.358,0.32,24.999,21.222,0.00392173421215
1517933773.03,70003.348,0.18,24.998,21.201,0.0089749958386
1517933774.03,70003.348,0.18,25.0,21.19,0.0145634446498
1517933775.03,70003.348,0.18,24.999,21.201,0.0135589729914
1517933776.03,70003.315,-0.29,25.001,21.201,0.0125420824804
1517933777.03,70003.315,-0.29,24.997,21.19,0.0115090256735
1517933778.03,70003.315,-0.29,24.998,21.179,0.0173483178773
1517933779.03,70003.33,-0.08,24.995,21.19,0.0226438386368
1517933780.03,70003.33,-0.08,24.998,21.179,0.0273981152975
1517933781.03,70003.33,-0.08,24.997,21.19,0.0313254009547
1517933782.03,70003.33,-0.08,25.0,21.179,0.0402802216046
1517933783.03,70003.363,0.39,25.0,21.136,0.0490806127331
1517933784.03,70003.363,0.39,25.002,21.169,0.0577335463276
1517933785.03,70003.363,0.39,24.997,21.158,0.0554930720233
1517933786.03,70003.33,-0.08,24.997,21.158,0.0530701930979
1517933787.03,70003.33,-0.08,24.994,21.158,0.050462469356
1517933788.03,70003.33,-0.08,24.997,21.158,0.0490324798749
1517933789.03,70003.33,-0.08,24.995,21.158,0.0473613467788
1517933790.03,70003.33,-0.08,24.999,21.158,0.0454478499698
1517933791.03,70003.33,-0.08,24.997,21.158,0.0432907693501
1517933792.03,70003.33,-0.08,25.0,21.19,0.0450180792349
1517933793.04,70003.342,0.09,24.997,21.179,0.0470094095685
1517933794.04,70003.342,0.09,24.998,21.19,0.0492669390971
1517933795.03,70003.342,0.09,24.995,21.19,0.0416862448789
1517933796.03,70003.307,-0.41,24.999,21.179,0.0342291291378
1517933797.03,70003.307,-0.41,24.998,21.19,0.0268889684858
1517933798.04,70003.307,-0.41,25.0,21.179,0.0252521811427
1517933799.04,70003.307,-0.41,24.997,21.179,0.0233820065206
1517933800.04,70003.32,-0.22,24.999,21.19,0.0212768759222
1517933801.04,70003.32,-0.22,24.996,21.19,0.0189352206503
1517933802.04,70003.32,-0.22,24.998,21.19,0.0213245381712
1517933803.04,70003.388,0.75,24.997,21.201,0.0234785511164
1517933804.03,70003.388,0.75,25.001,21.201,0.025400048281
1517933805.04,70003.388,0.75,25.0,21.169,0.0210920659655
1517933806.04,70003.335,-0.01,25.002,21.201,0.0166768457683
1517933807.04,70003.335,-0.01,24.997,21.179,0.0121518603441
1517933808.04,70003.335,-0.01,24.996,21.169,0.0168261334491
1517933809.04,70003.335,-0.01,24.993,21.179,0.0215318676473
1517933810.04,70003.348,0.18,24.997,21.169,0.0262746405287
1517933811.04,70003.348,0.18,24.997,21.179,0.0310600296832
1517933812.04,70003.348,0.18,25.003,21.179,0.0227884376561
1517933813.04,70003.317,-0.26,25.002,21.179,0.0145854325552
1517933814.04,70003.317,-0.26,25.005,21.179,0.00644508819129
1517933815.04,70003.317,-0.26,25.0,21.19,-0.00209923926902
1517933816.04,70003.309,-0.38,24.999,21.19,-0.0105208161757
1517933817.04,70003.309,-0.38,24.992,21.211,-0.0188260044673
1517933818.04,70003.309,-0.38,24.995,21.201,-0.021063498247
1517933819.04,70003.309,-0.38,24.995,21.19,-0.0224704888845
1517933820.04,70003.342,0.09,25.0,21.222,-0.0241039819635
1517933821.04,70003.342,0.09,25.001,21.179,-0.025963977484
1517933822.04,70003.342,0.09,25.004,21.19,-0.0212083761457
1517933823.04,70003.36,0.35,24.999,21.19,-0.0161076614298
1517933824.04,70003.36,0.35,25.0,21.201,-0.0106560814468
1517933825.04,70003.36,0.35,24.998,21.179,-0.0100577977758
1517933826.04,70003.328,-0.11,25.0,21.169,-0.00938452166502
1517933827.04,70003.328,-0.11,24.998,21.19,-0.00863494586688
1517933828.04,70003.328,-0.11,25.0,21.179,-0.00675075755001
1517933829.04,70003.328,-0.11,24.998,21.19,-0.00270297852018
1517933830.04,70003.37,0.49,25.002,21.169,0.00149456751455
1517933831.04,70003.37,0.49,25.002,21.158,0.00584597659678
1517933832.04,70003.37,0.49,25.005,21.169,0.00405813243116
1517933833.04,70003.322,-0.19,25.0,21.158,0.00235447501371
1517933834.04,70003.322,-0.19,25.001,21.147,0.000733609946935
1517933835.04,70003.322,-0.19,24.998,21.158,-0.00663179801455
1517933836.04,70003.315,-0.29,24.999,21.169,-0.0142445808049
1517933837.04,70003.315,-0.29,24.997,21.136,-0.0221111003626
1517933838.04,70003.315,-0.29,25.002,21.147,-0.0306220842931
1517933839.04,70003.315,-0.29,25.001,21.136,-0.0315705447475
1517933840.04,70003.337,0.02,25.004,21.136,-0.032259516545
1517933841.05,70003.337,0.02,25.001,21.147,-0.0326890868352
1517933842.05,70003.337,0.02,25.002,21.136,-0.0306492401841
1517933843.04,70003.375,0.57,24.997,21.126,-0.0284994975812
1517933844.04,70003.375,0.57,24.998,21.126,-0.0262379417299
1517933845.04,70003.375,0.57,24.995,21.126,-0.020042712138
1517933846.05,70003.355,0.28,24.999,21.136,-0.013840292684
1517933847.05,70003.355,0.28,25.0,21.115,-0.00762536722765
1517933848.05,70003.355,0.28,25.004,21.104,-0.00139261962841
1517933849.05,70003.355,0.28,25.004,21.115,0.00457896603684
1517933850.05,70003.35,0.21,25.007,21.147,0.0104077566846
1517933851.04,70003.35,0.21,25.001,21.126,0.0160988941557
1517933852.04,70003.35,0.21,25.001,21.136,0.0136609557375
1517933853.05,70003.297,-0.55,24.994,21.136,0.0109965584527
1517933854.05,70003.297,-0.55,24.995,21.093,0.00810387215467
1517933855.05,70003.297,-0.55,24.993,21.104,0.00396614577206
1517933856.05,70003.299,-0.52,24.999,21.136,-4.92658061492e-05
1517933857.05,70003.299,-0.52,25.0,21.126,-0.00394523852476
1517933858.05,70003.299,-0.52,25.007,21.126,-0.0077246483286
1517933859.05,70003.299,-0.52,25.007,21.126,-0.00339380660927
1517933860.05,70003.335,-0.01,25.008,21.158,0.0011469355065
1517933861.05,70003.335,-0.01,25.0,21.169,0.00590167406133
1517933862.05,70003.335,-0.01,24.997,21.19,0.00460758604522
1517933863.05,70003.327,-0.12,24.992,21.211,0.00331972924287
1517933864.05,70003.327,-0.12,24.994,21.201,0.00203679640664
1517933865.05,70003.327,-0.12,24.996,21.211,0.00508159404035
1517933866.05,70003.327,-0.12,25.004,21.201,0.00783653129682
1517933867.05,70003.34,0.07,25.007,21.19,0.0103042226713
1517933868.05,70003.34,0.07,25.012,21.19,0.0124872826592
1517933869.05,70003.34,0.07,25.006,21.19,0.0125783542449
1517933870.05,70003.368,0.47,25.002,21.201,0.0127435903469
1517933871.05,70003.368,0.47,24.994,21.201,0.0129838624636
