time_s,int_temp_c,int_temp_f,int_humid,ext_temp_c,ext_temp_f,ext_humid
29184,29.49,85.08,37.77,21.92,71.45,51.81
29185,29.50,85.10,37.75,21.92,71.45,51.81
29186,29.49,85.08,37.78,21.91,71.44,51.82
29187,29.48,85.06,37.77,21.92,71.45,51.82
29188,29.49,85.08,37.77,21.92,71.45,51.81
29189,29.50,85.10,37.76,21.92,71.45,51.81
29190,29.48,85.06,37.78,21.95,71.51,51.81
29191,29.49,85.08,37.77,21.93,71.47,51.81
29192,29.50,85.10,37.76,21.91,71.44,51.81
29193,29.50,85.10,37.77,21.89,71.40,51.80
29194,29.51,85.12,37.76,21.90,71.42,51.81
29195,29.49,85.08,37.78,21.89,71.40,51.79
29196,29.48,85.06,37.78,21.89,71.40,51.80
29197,29.48,85.06,37.77,21.90,71.42,51.81
29198,29.49,85.08,37.78,21.89,71.40,51.80
29199,29.48,85.06,37.75,21.90,71.42,51.82
29200,29.48,85.06,37.78,21.88,71.38,51.79
29201,29.49,85.08,37.77,21.91,71.44,51.82
29202,29.50,85.10,37.76,21.92,71.45,51.81
29203,29.49,85.08,37.76,21.90,71.42,51.81
29204,29.48,85.06,37.75,21.90,71.42,51.79
29205,29.50,85.10,37.78,21.92,71.45,51.81
29206,29.50,85.10,37.78,21.91,71.44,51.80
29207,29.50,85.10,37.76,21.92,71.45,51.81
29208,29.47,85.05,37.75,21.92,71.45,51.82
29209,29.48,85.06,37.75,21.94,71.49,51.82
29210,29.48,85.06,37.75,21.93,71.47,51.82
29211,29.49,85.08,37.76,21.92,71.45,51.81
29212,29.49,85.08,37.76,21.94,71.49,51.82
29213,29.48,85.06,37.75,21.95,71.51,51.79
29214,29.48,85.06,37.75,21.95,71.51,51.82
29215,29.48,85.06,37.76,21.96,71.53,51.79
29216,29.47,85.05,37.75,21.96,71.53,51.81
29217,29.47,85.05,37.75,21.96,71.53,51.80
29218,29.49,85.08,37.77,21.93,71.47,51.79
29219,29.48,85.06,37.76,21.98,71.57,51.80
29220,29.46,85.03,37.76,21.96,71.53,51.81
29221,29.46,85.03,37.75,21.96,71.53,51.81
29222,29.46,85.03,37.76,22.01,71.61,51.82
29223,29.47,85.05,37.76,21.99,71.59,51.81
29224,29.47,85.05,37.76,21.98,71.57,51.80
29225,29.47,85.05,37.76,21.99,71.59,51.79
29226,29.45,85.01,37.76,21.98,71.57,51.80
29227,29.47,85.05,37.77,22.01,71.61,51.80
29228,29.48,85.06,37.77,22.01,71.61,51.80
29229,29.47,85.05,37.75,21.99,71.59,51.79
29230,29.46,85.03,37.76,22.01,71.61,51.79
29231,29.47,85.05,37.77,22.01,71.61,51.79
29232,29.45,85.01,37.78,22.03,71.65,51.78
29233,29.47,85.05,37.78,22.01,71.61,51.77
29234,29.48,85.06,37.78,22.04,71.67,51.77
29235,29.47,85.05,37.78,22.04,71.67,51.77
29236,29.45,85.01,37.78,22.02,71.63,51.76
29237,29.46,85.03,37.78,22.05,71.69,51.78
29238,29.47,85.05,37.79,22.04,71.67,51.77
29239,29.48,85.06,37.79,22.06,71.71,51.80
29240,29.48,85.06,37.78,22.04,71.67,51.79
29241,29.48,85.06,37.78,22.03,71.65,51.77
29242,29.47,85.05,37.79,22.07,71.73,51.81
29243,29.48,85.06,37.79,22.07,71.73,51.81
29244,29.47,85.05,37.78,22.06,71.71,51.82
29245,29.48,85.06,37.79,22.08,71.74,51.82
29246,29.48,85.06,37.79,22.08,71.74,51.85
29247,29.46,85.03,37.78,22.06,71.71,51.83
29248,29.49,85.08,37.79,22.07,71.73,51.85
29249,29.48,85.06,37.78,22.07,71.73,51.85
29250,29.49,85.08,37.79,22.06,71.71,51.84
29251,29.47,85.05,37.78,22.07,71.73,51.88
29252,29.48,85.06,37.78,22.09,71.76,51.87
29253,29.49,85.08,37.79,22.09,71.76,51.87
29254,29.48,85.06,37.78,22.10,71.78,51.87
29255,29.48,85.06,37.78,22.09,71.76,51.87
29256,29.48,85.06,37.78,22.09,71.76,51.87
29257,29.50,85.10,37.78,22.11,71.80,51.89
29258,29.48,85.06,37.78,22.09,71.76,51.90
29259,29.48,85.06,37.79,22.11,71.80,51.91
29260,29.48,85.06,37.80,22.11,71.80,51.90
29261,29.49,85.08,37.79,22.12,71.82,51.91
29262,29.47,85.05,37.79,22.10,71.78,51.91
29263,29.48,85.06,37.79,22.12,71.82,51.88
29264,29.49,85.08,37.80,22.12,71.82,51.89
29265,29.50,85.10,37.79,22.12,71.82,51.90
29266,29.51,85.12,37.79,22.14,71.86,51.89
29267,29.49,85.08,37.80,22.12,71.82,51.89
29268,29.48,85.06,37.79,22.14,71.86,51.89
29269,29.49,85.08,37.80,22.14,71.86,51.90
29270,29.48,85.06,37.79,22.13,71.84,51.89
29271,29.50,85.10,37.79,22.12,71.82,51.90
29272,29.52,85.14,37.80,22.16,71.88,51.91
29273,29.50,85.10,37.79,22.14,71.86,51.91
29274,29.48,85.06,37.80,22.16,71.88,51.91
29275,29.46,85.03,37.80,22.16,71.88,51.89
29276,29.50,85.10,37.80,22.14,71.86,51.91
29277,29.52,85.14,37.80,22.14,71.86,51.89
29278,29.51,85.12,37.82,22.16,71.88,51.88
29279,29.50,85.10,37.80,22.14,71.86,51.89
29280,29.52,85.14,37.81,22.16,71.88,51.89
29281,29.53,85.16,37.82,22.16,71.88,51.89
29282,29.50,85.10,37.81,22.17,71.90,51.91
29283,29.51,85.12,37.81,22.17,71.90,51.89
29284,29.51,85.12,37.80,22.17,71.90,51.88
29285,29.51,85.12,37.80,22.18,71.92,51.88
29286,29.51,85.12,37.80,22.17,71.90,51.89
29287,29.51,85.12,37.81,22.19,71.94,51.87
29288,29.51,85.12,37.82,22.18,71.92,51.89
29289,29.50,85.10,37.80,22.18,71.92,51.87
29290,29.52,85.14,37.80,22.18,71.92,51.88
29291,29.53,85.16,37.82,22.19,71.94,51.88
29292,29.52,85.14,37.81,22.18,71.92,51.89
29293,29.53,85.16,37.82,22.19,71.94,51.88
29294,29.51,85.12,37.82,22.20,71.96,51.88
29295,29.50,85.10,37.82,22.21,71.98,51.86
29296,29.52,85.14,37.81,22.21,71.98,51.88
29297,29.52,85.14,37.81,22.20,71.96,51.87
29298,29.50,85.10,37.80,22.22,72.00,51.85
29299,29.50,85.10,37.79,22.22,72.00,51.84
29300,29.52,85.14,37.82,22.24,72.03,51.85
29301,29.54,85.18,37.81,22.23,72.01,51.82
29302,29.51,85.12,37.82,22.22,72.00,51.83
29303,29.53,85.16,37.81,22.23,72.01,51.82
29304,29.52,85.14,37.81,22.24,72.03,51.83
29305,29.50,85.10,37.82,22.23,72.01,51.81
29306,29.53,85.16,37.80,22.22,72.00,51.82
29307,29.51,85.12,37.82,22.24,72.03,51.83
29308,29.52,85.14,37.81,22.23,72.01,51.82
29309,29.53,85.16,37.82,22.23,72.01,51.81
29310,29.51,85.12,37.81,22.24,72.03,51.82
29311,29.53,85.16,37.82,22.24,72.03,51.81
29312,29.52,85.14,37.80,22.25,72.05,51.80
29313,29.51,85.12,37.82,22.26,72.07,51.82
29314,29.53,85.16,37.82,22.27,72.09,51.79
29315,29.52,85.14,37.82,22.27,72.09,51.79
29316,29.52,85.14,37.82,22.26,72.07,51.79
29317,29.52,85.14,37.82,22.29,72.13,51.79
29318,29.51,85.12,37.82,22.27,72.09,51.79
29319,29.50,85.10,37.82,22.27,72.09,51.79
29320,29.53,85.16,37.83,22.29,72.13,51.79
29321,29.52,85.14,37.82,22.28,72.11,51.79
29322,29.53,85.16,37.83,22.28,72.11,51.78
29323,29.53,85.16,37.83,22.29,72.13,51.77
29324,29.53,85.16,37.83,22.31,72.15,51.79
29325,29.53,85.16,37.83,22.32,72.17,51.79
29326,29.51,85.12,37.84,22.28,72.11,51.78
29327,29.53,85.16,37.82,22.32,72.17,51.78
29328,29.52,85.14,37.82,22.28,72.11,51.79
29329,29.53,85.16,37.82,22.29,72.13,51.79
29330,29.53,85.16,37.83,22.31,72.15,51.81
29331,29.53,85.16,37.85,22.28,72.11,51.79
29332,29.51,85.12,37.85,22.27,72.09,51.78
29333,29.51,85.12,37.85,22.28,72.11,51.80
29334,29.52,85.14,37.84,22.28,72.11,51.79
29335,29.51,85.12,37.84,22.27,72.09,51.79
29336,29.52,85.14,37.85,22.28,72.11,51.80
29337,29.52,85.14,37.85,22.27,72.09,51.79
29338,29.51,85.12,37.82,22.28,72.11,51.78
29339,29.53,85.16,37.85,22.27,72.09,51.80
29340,29.53,85.16,37.85,22.28,72.11,51.79
29341,29.53,85.16,37.86,22.28,72.11,51.79
29342,29.53,85.16,37.85,22.27,72.09,51.79
29343,29.53,85.16,37.85,22.27,72.09,51.77
29344,29.53,85.16,37.85,22.25,72.05,51.75
29345,29.52,85.14,37.85,22.25,72.05,51.77
29346,29.51,85.12,37.85,22.26,72.07,51.75
29347,29.52,85.14,37.87,22.27,72.09,51.75
29348,29.53,85.16,37.86,22.25,72.05,51.74
29349,29.56,85.20,37.88,22.24,72.03,51.75
29350,29.54,85.18,37.88,22.25,72.05,51.74
29351,29.52,85.14,37.86,22.24,72.03,51.75
29352,29.53,85.16,37.88,22.25,72.05,51.72
29353,29.53,85.16,37.88,22.25,72.05,51.72
29354,29.53,85.16,37.87,22.24,72.03,51.69
29355,29.53,85.16,37.87,22.24,72.03,51.69
29356,29.52,85.14,37.87,22.26,72.07,51.68
29357,29.56,85.20,37.87,22.24,72.03,51.69
29358,29.53,85.16,37.88,22.23,72.01,51.67
29359,29.54,85.18,37.88,22.23,72.01,51.66
29360,29.54,85.18,37.87,22.24,72.03,51.65
29361,29.53,85.16,37.87,22.23,72.01,51.66
29362,29.54,85.18,37.88,22.23,72.01,51.66
29363,29.53,85.16,37.89,22.23,72.01,51.65
29364,29.52,85.14,37.88,22.23,72.01,51.66
29365,29.52,85.14,37.88,22.23,72.01,51.65
29366,29.53,85.16,37.88,22.23,72.01,51.63
29367,29.53,85.16,37.89,22.21,71.98,51.61
29368,29.53,85.16,37.89,22.20,71.96,51.60
29369,29.53,85.16,37.89,22.22,72.00,51.60
29370,29.54,85.18,37.88,22.20,71.96,51.60
29371,29.53,85.16,37.88,22.20,71.96,51.59
29372,29.54,85.18,37.89,22.23,72.01,51.62
29373,29.54,85.18,37.89,22.23,72.01,51.59
29374,29.54,85.18,37.88,22.20,71.96,51.58
29375,29.56,85.20,37.88,22.20,71.96,51.57
29376,29.56,85.20,37.88,22.21,71.98,51.57
29377,29.53,85.16,37.89,22.22,72.00,51.57
29378,29.54,85.18,37.88,22.19,71.94,51.56
29379,29.57,85.22,37.88,22.18,71.92,51.56
29380,29.57,85.22,37.89,22.19,71.94,51.56
29381,29.54,85.18,37.88,22.20,71.96,51.56
29382,29.56,85.20,37.89,22.19,71.94,51.54
29383,29.54,85.18,37.91,22.18,71.92,51.57
29384,29.51,85.12,37.88,22.19,71.94,51.55
29385,29.54,85.18,37.89,22.18,71.92,51.55
29386,29.56,85.20,37.90,22.17,71.90,51.55
29387,29.54,85.18,37.90,22.17,71.90,51.54
29388,29.52,85.14,37.89,22.18,71.92,51.53
29389,29.54,85.18,37.88,22.17,71.90,51.53
29390,29.53,85.16,37.89,22.14,71.86,51.53
29391,29.54,85.18,37.88,22.14,71.86,51.53
29392,29.54,85.18,37.89,22.17,71.90,51.54
29393,29.54,85.18,37.89,22.17,71.90,51.55
29394,29.54,85.18,37.89,22.17,71.90,51.53
29395,29.54,85.18,37.88,22.16,71.88,51.53
29396,29.56,85.20,37.88,22.18,71.92,51.54
29397,29.56,85.20,37.89,22.14,71.86,51.53
29398,29.53,85.16,37.89,22.12,71.82,51.50
29399,29.58,85.24,37.89,22.14,71.86,51.53
29400,29.53,85.16,37.88,22.12,71.82,51.53
29401,29.53,85.16,37.88,22.14,71.86,51.53
29402,29.54,85.18,37.89,22.14,71.86,51.52
29403,29.54,85.18,37.89,22.12,71.82,51.53
29404,29.53,85.16,37.89,22.11,71.80,51.52
29405,29.54,85.18,37.88,22.12,71.82,51.51
29406,29.53,85.16,37.89,22.13,71.84,51.53
29407,29.52,85.14,37.89,22.11,71.80,51.53
29408,29.54,85.18,37.88,22.13,71.84,51.52
29409,29.53,85.16,37.88,22.12,71.82,51.53
29410,29.53,85.16,37.89,22.11,71.80,51.52
29411,29.53,85.16,37.89,22.13,71.84,51.52
29412,29.53,85.16,37.88,22.10,71.78,51.53
29413,29.54,85.18,37.89,22.12,71.82,51.55
29414,29.54,85.18,37.88,22.14,71.86,51.54
29415,29.51,85.12,37.88,22.11,71.80,51.53
29416,29.54,85.18,37.88,22.13,71.84,51.55
29417,29.54,85.18,37.90,22.13,71.84,51.54
29418,29.54,85.18,37.89,22.13,71.84,51.54
29419,29.53,85.16,37.89,22.12,71.82,51.55
29420,29.52,85.14,37.89,22.13,71.84,51.54
29421,29.53,85.16,37.88,22.11,71.80,51.54
29422,29.56,85.20,37.90,22.12,71.82,51.55
29423,29.53,85.16,37.88,22.10,71.78,51.53
29424,29.53,85.16,37.88,22.11,71.80,51.55
29425,29.54,85.18,37.87,22.09,71.76,51.55
29426,29.54,85.18,37.89,22.11,71.80,51.55
29427,29.54,85.18,37.88,22.11,71.80,51.53
29428,29.56,85.20,37.87,22.11,71.80,51.54
29429,29.54,85.18,37.88,22.09,71.76,51.55
29430,29.54,85.18,37.88,22.10,71.78,51.55
29431,29.53,85.16,37.86,22.09,71.76,51.55
29432,29.53,85.16,37.87,22.11,71.80,51.56
29433,29.57,85.22,37.88,22.08,71.74,51.55
29434,29.56,85.20,37.87,22.09,71.76,51.56
29435,29.56,85.20,37.87,22.09,71.76,51.56
29436,29.54,85.18,37.85,22.11,71.80,51.56
29437,29.54,85.18,37.86,22.11,71.80,51.57
29438,29.54,85.18,37.87,22.11,71.80,51.58
29439,29.54,85.18,37.87,22.12,71.82,51.56
29440,29.53,85.16,37.87,22.11,71.80,51.59
29441,29.53,85.16,37.85,22.09,71.76,51.58
29442,29.53,85.16,37.85,22.12,71.82,51.58
29443,29.53,85.16,37.86,22.12,71.82,51.59
29444,29.53,85.16,37.87,22.11,71.80,51.58
29445,29.54,85.18,37.87,22.12,71.82,51.58
29446,29.53,85.16,37.87,22.10,71.78,51.57
29447,29.56,85.20,37.87,22.11,71.80,51.59
29448,29.54,85.18,37.85,22.12,71.82,51.58
29449,29.53,85.16,37.85,22.10,71.78,51.59
29450,29.54,85.18,37.85,22.11,71.80,51.57
29451,29.54,85.18,37.87,22.11,71.80,51.59
29452,29.52,85.14,37.86,22.10,71.78,51.57
29453,29.53,85.16,37.85,22.09,71.76,51.57
29454,29.54,85.18,37.86,22.09,71.76,51.58
29455,29.54,85.18,37.85,22.11,71.80,51.59
29456,29.53,85.16,37.85,22.09,71.76,51.58
29457,29.56,85.20,37.85,22.11,71.80,51.58
29458,29.56,85.20,37.85,22.11,71.80,51.58
29459,29.56,85.20,37.85,22.09,71.76,51.57
29460,29.56,85.20,37.85,22.08,71.74,51.59
29461,29.54,85.18,37.85,22.07,71.73,51.57
29462,29.54,85.18,37.85,22.07,71.73,51.59
29463,29.56,85.20,37.85,22.07,71.73,51.58
29464,29.54,85.18,37.85,22.08,71.74,51.58
29465,29.56,85.20,37.85,22.06,71.71,51.58
29466,29.53,85.16,37.85,22.04,71.67,51.56
29467,29.56,85.20,37.85,22.05,71.69,51.59
29468,29.54,85.18,37.85,22.06,71.71,51.59
29469,29.54,85.18,37.82,22.04,71.67,51.59
29470,29.54,85.18,37.85,22.06,71.71,51.58
29471,29.53,85.16,37.83,22.05,71.69,51.59
29472,29.53,85.16,37.85,22.07,71.73,51.61
29473,29.54,85.18,37.83,22.05,71.69,51.59
29474,29.53,85.16,37.82,22.06,71.71,51.60
29475,29.54,85.18,37.83,22.05,71.69,51.61
29476,29.53,85.16,37.83,22.05,71.69,51.63
29477,29.53,85.16,37.82,22.05,71.69,51.63
29478,29.54,85.18,37.82,22.05,71.69,51.62
29479,29.52,85.14,37.83,22.03,71.65,51.62
29480,29.54,85.18,37.82,22.04,71.67,51.63
29481,29.53,85.16,37.83,22.03,71.65,51.65
29482,29.54,85.18,37.82,22.02,71.63,51.63
29483,29.53,85.16,37.82,22.03,71.65,51.64
29484,29.54,85.18,37.83,22.03,71.65,51.63
29485,29.54,85.18,37.85,22.02,71.63,51.65
29486,29.53,85.16,37.82,22.04,71.67,51.66
29487,29.56,85.20,37.85,22.04,71.67,51.65
29488,29.52,85.14,37.82,22.01,71.61,51.65
29489,29.54,85.18,37.83,21.98,71.57,51.66
29490,29.54,85.18,37.82,22.01,71.61,51.66
29491,29.53,85.16,37.82,21.98,71.57,51.66
29492,29.53,85.16,37.83,21.99,71.59,51.66
29493,29.52,85.14,37.81,21.99,71.59,51.67
29494,29.52,85.14,37.83,21.99,71.59,51.69
29495,29.53,85.16,37.85,21.97,71.55,51.67
29496,29.53,85.16,37.82,21.98,71.57,51.69
29497,29.53,85.16,37.82,21.98,71.57,51.69
29498,29.53,85.16,37.80,21.98,71.57,51.70
29499,29.52,85.14,37.82,21.96,71.53,51.69
29500,29.53,85.16,37.82,21.97,71.55,51.71
29501,29.53,85.16,37.83,21.97,71.55,51.69
29502,29.52,85.14,37.82,21.97,71.55,51.70
29503,29.53,85.16,37.83,21.98,71.57,51.72
29504,29.52,85.14,37.80,21.97,71.55,51.72
29505,29.51,85.12,37.82,21.96,71.53,51.73
29506,29.53,85.16,37.83,21.94,71.49,51.74
29507,29.52,85.14,37.82,21.96,71.53,51.74
29508,29.51,85.12,37.82,21.96,71.53,51.74
29509,29.52,85.14,37.80,21.96,71.53,51.75
29510,29.50,85.10,37.81,21.97,71.55,51.74
29511,29.54,85.18,37.82,21.97,71.55,51.76
29512,29.54,85.18,37.81,21.95,71.51,51.76
29513,29.53,85.16,37.82,21.97,71.55,51.76
29514,29.53,85.16,37.80,21.96,71.53,51.79
29515,29.53,85.16,37.83,21.97,71.55,51.78
29516,29.51,85.12,37.81,21.98,71.57,51.79
29517,29.53,85.16,37.82,21.96,71.53,51.78
29518,29.53,85.16,37.83,21.97,71.55,51.79
29519,29.50,85.10,37.81,21.96,71.53,51.78
29520,29.56,85.20,37.82,21.97,71.55,51.79
29521,29.53,85.16,37.82,21.97,71.55,51.79
29522,29.53,85.16,37.82,21.98,71.57,51.82
29523,29.53,85.16,37.82,21.97,71.55,51.81
29524,29.52,85.14,37.82,21.99,71.59,51.80
29525,29.52,85.14,37.82,21.98,71.57,51.83
29526,29.53,85.16,37.82,21.98,71.57,51.82
29527,29.51,85.12,37.80,21.98,71.57,51.84
29528,29.53,85.16,37.83,22.01,71.61,51.85
29529,29.53,85.16,37.82,21.97,71.55,51.84
29530,29.52,85.14,37.82,21.96,71.53,51.85
29531,29.53,85.16,37.82,21.98,71.57,51.84
29532,29.52,85.14,37.82,21.97,71.55,51.85
29533,29.52,85.14,37.81,21.98,71.57,51.86
29534,29.52,85.14,37.80,21.99,71.59,51.85
29535,29.52,85.14,37.81,21.98,71.57,51.85
29536,29.51,85.12,37.80,21.98,71.57,51.85
29537,29.52,85.14,37.81,21.98,71.57,51.86
29538,29.52,85.14,37.82,21.97,71.55,51.85
29539,29.52,85.14,37.80,21.96,71.53,51.85
29540,29.51,85.12,37.80,21.99,71.59,51.86
29541,29.52,85.14,37.79,21.98,71.57,51.86
29542,29.51,85.12,37.79,21.98,71.57,51.88
29543,29.50,85.10,37.79,21.99,71.59,51.86
29544,29.51,85.12,37.80,21.99,71.59,51.89
29545,29.52,85.14,37.80,21.97,71.55,51.86
29546,29.50,85.10,37.79,21.98,71.57,51.87
29547,29.52,85.14,37.82,21.98,71.57,51.88
29548,29.52,85.14,37.80,21.98,71.57,51.88
29549,29.52,85.14,37.82,21.96,71.53,51.85
29550,29.51,85.12,37.80,21.98,71.57,51.88
29551,29.52,85.14,37.79,21.99,71.59,51.88
29552,29.53,85.16,37.81,21.95,71.51,51.87
29553,29.52,85.14,37.79,21.94,71.49,51.88
29554,29.53,85.16,37.81,21.93,71.47,51.87
29555,29.52,85.14,37.82,21.94,71.49,51.88
29556,29.53,85.16,37.82,21.93,71.47,51.88
29557,29.53,85.16,37.81,21.93,71.47,51.91
29558,29.53,85.16,37.81,21.95,71.51,51.88
29559,29.50,85.10,37.82,21.95,71.51,51.88
29560,29.52,85.14,37.80,21.93,71.47,51.91
29561,29.53,85.16,37.80,21.94,71.49,51.88
29562,29.53,85.16,37.81,21.92,71.45,51.88
29563,29.53,85.16,37.82,21.93,71.47,51.90
29564,29.51,85.12,37.81,21.92,71.45,51.91
29565,29.52,85.14,37.82,21.91,71.44,51.91
29566,29.51,85.12,37.82,21.92,71.45,51.91
29567,29.50,85.10,37.82,21.92,71.45,51.91
29568,29.53,85.16,37.81,21.92,71.45,51.91
29569,29.52,85.14,37.82,21.92,71.45,51.93
29570,29.52,85.14,37.79,21.91,71.44,51.95
29571,29.51,85.12,37.80,21.92,71.45,51.95
29572,29.53,85.16,37.82,21.92,71.45,51.93
29573,29.51,85.12,37.80,21.90,71.42,51.95
29574,29.50,85.10,37.80,21.92,71.45,51.95
29575,29.50,85.10,37.80,21.90,71.42,51.96
29576,29.49,85.08,37.80,21.92,71.45,51.95
29577,29.50,85.10,37.80,21.91,71.44,51.96
29578,29.51,85.12,37.80,21.88,71.38,51.95
29579,29.51,85.12,37.81,21.90,71.42,51.98
29580,29.51,85.12,37.80,21.89,71.40,51.98
29581,29.50,85.10,37.81,21.88,71.38,51.98
29582,29.50,85.10,37.81,21.90,71.42,51.98
29583,29.51,85.12,37.82,21.92,71.45,52.00
29584,29.50,85.10,37.82,21.90,71.42,51.99
29585,29.50,85.10,37.82,21.91,71.44,52.00
29586,29.50,85.10,37.82,21.90,71.42,52.01
29587,29.52,85.14,37.81,21.90,71.42,52.00
29588,29.48,85.06,37.80,21.91,71.44,52.02
29589,29.49,85.08,37.82,21.91,71.44,52.01
29590,29.50,85.10,37.80,21.91,71.44,52.01
29591,29.53,85.16,37.82,21.92,71.45,52.02
29592,29.51,85.12,37.82,21.93,71.47,52.03
29593,29.49,85.08,37.82,21.91,71.44,52.03
29594,29.50,85.10,37.80,21.90,71.42,52.03
29595,29.50,85.10,37.82,21.90,71.42,52.03
29596,29.51,85.12,37.81,21.89,71.40,52.04
29597,29.50,85.10,37.82,21.92,71.45,52.04
29598,29.51,85.12,37.81,21.89,71.40,52.05
29599,29.49,85.08,37.81,21.92,71.45,52.04
29600,29.51,85.12,37.81,21.90,71.42,52.06
29601,29.49,85.08,37.81,21.89,71.40,52.04
29602,29.49,85.08,37.80,21.91,71.44,52.05
29603,29.50,85.10,37.79,21.92,71.45,52.04
29604,29.50,85.10,37.82,21.92,71.45,52.07
29605,29.50,85.10,37.80,21.91,71.44,52.06
29606,29.50,85.10,37.79,21.90,71.42,52.07
29607,29.50,85.10,37.80,21.89,71.40,52.07
29608,29.50,85.10,37.80,21.91,71.44,52.07
29609,29.51,85.12,37.80,21.89,71.40,52.07
29610,29.50,85.10,37.80,21.89,71.40,52.08
29611,29.52,85.14,37.82,21.89,71.40,52.07
29612,29.50,85.10,37.79,21.91,71.44,52.09
29613,29.51,85.12,37.79,21.90,71.42,52.08
29614,29.49,85.08,37.79,21.91,71.44,52.13
29615,29.51,85.12,37.79,21.90,71.42,52.11
29616,29.51,85.12,37.79,21.92,71.45,52.10
29617,29.50,85.10,37.80,21.92,71.45,52.11
29618,29.51,85.12,37.80,21.92,71.45,52.11
29619,29.49,85.08,37.79,21.92,71.45,52.11
29620,29.51,85.12,37.79,21.91,71.44,52.13
29621,29.50,85.10,37.79,21.90,71.42,52.13
29622,29.49,85.08,37.80,21.92,71.45,52.11
29623,29.50,85.10,37.79,21.92,71.45,52.14
29624,29.51,85.12,37.80,21.93,71.47,52.12
29625,29.48,85.06,37.80,21.94,71.49,52.13
29626,29.49,85.08,37.80,21.94,71.49,52.13
29627,29.50,85.10,37.80,21.94,71.49,52.13
29628,29.49,85.08,37.79,21.94,71.49,52.13
29629,29.51,85.12,37.79,21.92,71.45,52.13
29630,29.50,85.10,37.80,21.94,71.49,52.14
29631,29.52,85.14,37.81,21.92,71.45,52.11
29632,29.50,85.10,37.80,21.92,71.45,52.11
29633,29.50,85.10,37.80,21.93,71.47,52.11
29634,29.50,85.10,37.80,21.93,71.47,52.13
29635,29.53,85.16,37.81,21.92,71.45,52.14
29636,29.52,85.14,37.81,21.94,71.49,52.13
29637,29.53,85.16,37.82,21.93,71.47,52.13
29638,29.52,85.14,37.80,21.93,71.47,52.13
29639,29.52,85.14,37.81,21.96,71.53,52.13
29640,29.53,85.16,37.80,21.94,71.49,52.12
29641,29.53,85.16,37.80,21.95,71.51,52.14
29642,29.51,85.12,37.79,21.94,71.49,52.13
29643,29.54,85.18,37.81,21.95,71.51,52.11
29644,29.52,85.14,37.79,21.93,71.47,52.13
29645,29.53,85.16,37.80,21.93,71.47,52.13
29646,29.51,85.12,37.80,21.92,71.45,52.14
29647,29.53,85.16,37.78,21.92,71.45,52.14
29648,29.53,85.16,37.80,21.92,71.45,52.13
29649,29.53,85.16,37.79,21.90,71.42,52.14
29650,29.54,85.18,37.79,21.89,71.40,52.12
29651,29.53,85.16,37.79,21.92,71.45,52.13
29652,29.54,85.18,37.78,21.90,71.42,52.14
29653,29.52,85.14,37.79,21.91,71.44,52.14
29654,29.51,85.12,37.78,21.94,71.49,52.14
29655,29.52,85.14,37.78,21.93,71.47,52.14
29656,29.52,85.14,37.78,21.93,71.47,52.17
29657,29.52,85.14,37.79,21.93,71.47,52.16
29658,29.52,85.14,37.78,21.92,71.45,52.16
29659,29.52,85.14,37.77,21.92,71.45,52.16
29660,29.52,85.14,37.77,21.94,71.49,52.16
29661,29.52,85.14,37.78,21.93,71.47,52.16
29662,29.52,85.14,37.79,21.92,71.45,52.16
29663,29.51,85.12,37.76,21.92,71.45,52.16
29664,29.51,85.12,37.77,21.95,71.51,52.17
29665,29.50,85.10,37.78,21.94,71.49,52.20
29666,29.51,85.12,37.77,21.95,71.51,52.19
29667,29.51,85.12,37.78,21.94,71.49,52.19
29668,29.52,85.14,37.77,21.94,71.49,52.19
29669,29.53,85.16,37.79,21.95,71.51,52.19
29670,29.51,85.12,37.77,21.93,71.47,52.18
29671,29.52,85.14,37.78,21.95,71.51,52.17
29672,29.51,85.12,37.76,21.95,71.51,52.20
29673,29.52,85.14,37.79,21.97,71.55,52.18
29674,29.54,85.18,37.79,21.95,71.51,52.20
29675,29.53,85.16,37.77,21.95,71.51,52.19
29676,29.52,85.14,37.78,21.95,71.51,52.19
29677,29.52,85.14,37.77,21.95,71.51,52.20
29678,29.51,85.12,37.76,21.95,71.51,52.21
29679,29.51,85.12,37.76,21.97,71.55,52.20
29680,29.53,85.16,37.77,21.94,71.49,52.20
29681,29.51,85.12,37.76,21.97,71.55,52.21
29682,29.52,85.14,37.77,21.96,71.53,52.20
29683,29.52,85.14,37.78,21.95,71.51,52.22
29684,29.51,85.12,37.76,21.95,71.51,52.20
29685,29.52,85.14,37.76,21.92,71.45,52.20
29686,29.50,85.10,37.76,21.94,71.49,52.19
29687,29.50,85.10,37.77,21.92,71.45,52.19
29688,29.52,85.14,37.79,21.93,71.47,52.20
29689,29.52,85.14,37.77,21.94,71.49,52.20
29690,29.50,85.10,37.76,21.92,71.45,52.20
29691,29.47,85.05,37.75,21.94,71.49,52.22
29692,29.49,85.08,37.76,21.94,71.49,52.20
29693,29.51,85.12,37.76,21.94,71.49,52.19
29694,29.52,85.14,37.77,21.93,71.47,52.20
29695,29.52,85.14,37.77,21.94,71.49,52.20
29696,29.53,85.16,37.79,21.95,71.51,52.22
29697,29.53,85.16,37.79,21.96,71.53,52.22
29698,29.52,85.14,37.78,21.93,71.47,52.22
29699,29.53,85.16,37.78,21.93,71.47,52.22
