timestamp,microvolts,temp_c,"Savitzky-Golay (151,2)"
1545284746.26,7045691.59,20.464,7045695.75326
1545284751.44,7045691.41,20.461,7045695.73907
1545284756.61,7045691.17,20.456,7045695.75304
1545284761.79,7045693.36,20.462,7045695.74444
1545284766.96,7045695.15,20.461,7045695.72771
1545284772.15,7045695.68,20.459,7045695.71595
1545284777.32,7045692.6,20.462,7045695.69542
1545284782.5,7045690.55,20.47,7045695.66617
1545284787.68,7045691.44,20.461,7045695.63887
1545284792.85,7045693.61,20.464,7045695.63359
1545284798.03,7045694.83,20.468,7045695.63322
1545284803.2,7045692.95,20.467,7045695.63983
1545284808.38,7045692.68,20.465,7045695.63679
1545284813.55,7045693.43,20.478,7045695.64126
1545284818.73,7045693.63,20.465,7045695.63799
1545284823.9,7045694.5,20.468,7045695.63861
1545284829.08,7045694.61,20.473,7045695.62202
1545284834.25,7045694.86,20.482,7045695.60509
1545284839.43,7045695.18,20.471,7045695.57868
1545284844.6,7045694.58,20.482,7045695.53183
1545284849.78,7045695.06,20.484,7045695.50525
1545284854.95,7045696.56,20.482,7045695.51451
1545284860.13,7045695.59,20.484,7045695.53518
1545284865.3,7045695.68,20.484,7045695.53918
1545284870.48,7045694.13,20.481,7045695.54009
1545284875.65,7045696.91,20.488,7045695.57383
1545284880.82,7045696.75,20.491,7045695.62803
1545284886.0,7045694.98,20.496,7045695.68268
1545284891.17,7045697.38,20.496,7045695.71448
1545284896.35,7045697.42,20.496,7045695.74802
1545284901.52,7045698.39,20.488,7045695.8002
1545284906.69,7045697.9,20.496,7045695.85712
1545284911.87,7045696.4,20.494,7045695.89724
1545284917.04,7045697.84,20.494,7045695.90924
1545284922.22,7045696.83,20.494,7045695.91107
1545284927.39,7045697.52,20.505,7045695.91916
1545284932.57,7045697.85,20.504,7045695.91553
1545284937.76,7045698.84,20.508,7045695.90806
1545284942.94,7045697.29,20.494,7045695.89103
1545284948.12,7045696.1,20.499,7045695.88382
1545284953.29,7045696.05,20.505,7045695.88619
1545284958.47,7045695.06,20.501,7045695.91788
1545284963.64,7045695.78,20.504,7045695.97581
1545284968.82,7045696.12,20.501,7045696.01236
1545284973.99,7045697.55,20.496,7045696.06569
1545284979.17,7045698.62,20.507,7045696.146
1545284984.34,7045699.44,20.502,7045696.21455
1545284989.52,7045698.57,20.504,7045696.2827
1545284994.69,7045697.59,20.501,7045696.36031
1545284999.87,7045696.02,20.504,7045696.43167
1545285005.04,7045695.12,20.504,7045696.47279
1545285010.23,7045695.31,20.513,7045696.51826
1545285015.41,7045694.9,20.51,7045696.56517
1545285020.58,7045695.67,20.516,7045696.60124
1545285025.76,7045696.39,20.511,7045696.62783
1545285030.94,7045697.15,20.505,7045696.68335
1545285036.11,7045698.18,20.507,7045696.7385
1545285041.28,7045699.11,20.511,7045696.76963
1545285046.46,7045697.01,20.501,7045696.79606
1545285051.63,7045698.29,20.501,7045696.80795
1545285056.81,7045697.11,20.491,7045696.84476
1545285061.98,7045695.66,20.504,7045696.89467
1545285067.15,7045698.43,20.496,7045696.92714
1545285072.33,7045696.77,20.487,7045696.95841
1545285077.5,7045698.69,20.485,7045697.00563
1545285082.68,7045697.17,20.49,7045697.07041
1545285087.86,7045698.07,20.482,7045697.14038
1545285093.03,7045697.3,20.481,7045697.18494
1545285098.21,7045697.16,20.487,7045697.25021
1545285103.38,7045697.67,20.481,7045697.31462
1545285108.55,7045698.4,20.482,7045697.37803
1545285113.73,7045696.02,20.491,7045697.41306
1545285118.9,7045694.79,20.476,7045697.47478
1545285124.08,7045692.63,20.488,7045697.53186
1545285129.25,7045693.49,20.49,7045697.56918
1545285134.43,7045695.82,20.487,7045697.58186
1545285139.6,7045694.9,20.482,7045697.5996
1545285144.78,7045693.62,20.491,7045697.60394
1545285149.97,7045695.9,20.49,7045697.58748
1545285155.15,7045697.48,20.485,7045697.61249
1545285160.32,7045696.71,20.482,7045697.65344
1545285165.49,7045697.6,20.494,7045697.70172
1545285170.67,7045697.17,20.494,7045697.71189
1545285175.85,7045697.58,20.488,7045697.68867
1545285181.02,7045697.15,20.491,7045697.6679
1545285186.2,7045698.48,20.494,7045697.64333
1545285191.37,7045698.15,20.497,7045697.65205
1545285196.55,7045699.83,20.497,7045697.64838
1545285201.72,7045699.09,20.494,7045697.62388
1545285206.9,7045700.94,20.496,7045697.60499
1545285212.07,7045699.94,20.491,7045697.58689
1545285217.24,7045699.57,20.494,7045697.57796
1545285222.42,7045699.4,20.499,7045697.58588
1545285227.6,7045699.55,20.505,7045697.59983
1545285232.77,7045700.75,20.501,7045697.62173
1545285237.95,7045699.43,20.496,7045697.6232
1545285243.12,7045697.09,20.504,7045697.60962
1545285248.29,7045696.53,20.504,7045697.6142
1545285253.47,7045696.02,20.505,7045697.60334
1545285258.64,7045696.15,20.505,7045697.58253
1545285263.82,7045695.88,20.501,7045697.56533
1545285269.01,7045695.47,20.507,7045697.56585
1545285274.17,7045695.89,20.502,7045697.56496
1545285279.36,7045697.24,20.497,7045697.53263
1545285284.53,7045696.71,20.496,7045697.5256
1545285289.71,7045696.03,20.494,7045697.52756
1545285294.88,7045696.12,20.494,7045697.54641
1545285300.04,7045696.16,20.491,7045697.57581
1545285305.23,7045697.24,20.493,7045697.59581
1545285310.39,7045698.08,20.493,7045697.62163
1545285315.58,7045697.42,20.488,7045697.65192
1545285320.75,7045700.45,20.488,7045697.67448
1545285325.93,7045700.45,20.485,7045697.6927
1545285331.1,7045701.58,20.487,7045697.70868
1545285336.26,7045701.39,20.485,7045697.70321
1545285341.44,7045701.11,20.49,7045697.68883
1545285346.63,7045699.13,20.487,7045697.67981
1545285351.8,7045697.42,20.494,7045697.65423
1545285356.98,7045697.93,20.491,7045697.62481
1545285362.15,7045697.36,20.49,7045697.58689
1545285367.33,7045695.32,20.494,7045697.58099
1545285372.5,7045696.82,20.49,7045697.58404
1545285377.68,7045697.15,20.494,7045697.61453
1545285382.85,7045696.84,20.493,7045697.62961
1545285388.03,7045696.52,20.499,7045697.62801
1545285393.21,7045699.06,20.496,7045697.62919
1545285398.38,7045696.45,20.499,7045697.62931
1545285403.56,7045695.85,20.507,7045697.63562
1545285408.73,7045697.21,20.511,7045697.63278
1545285413.91,7045696.87,20.511,7045697.6225
1545285419.08,7045694.86,20.507,7045697.61847
1545285424.25,7045695.12,20.505,7045697.60933
1545285429.43,7045697.93,20.514,7045697.6253
1545285434.6,7045697.38,20.51,7045697.64245
1545285439.77,7045700.33,20.513,7045697.6277
1545285444.95,7045699.79,20.508,7045697.62867
1545285450.12,7045698.6,20.507,7045697.6208
1545285455.3,7045699.42,20.514,7045697.60854
1545285460.47,7045698.44,20.513,7045697.61836
1545285465.65,7045697.85,20.51,7045697.6099
1545285470.82,7045696.52,20.51,7045697.62731
1545285476.0,7045696.83,20.511,7045697.64456
1545285481.17,7045697.27,20.511,7045697.67178
1545285486.35,7045697.74,20.51,7045697.69528
1545285491.52,7045697.43,20.516,7045697.70923
1545285496.7,7045697.43,20.508,7045697.74084
1545285501.87,7045699.39,20.507,7045697.75284
1545285507.05,7045697.55,20.511,7045697.73666
1545285512.22,7045697.88,20.514,7045697.69738
1545285517.4,7045697.94,20.502,7045697.63776
1545285522.57,7045696.7,20.51,7045697.5896
1545285527.76,7045696.0,20.507,7045697.55015
1545285532.92,7045696.79,20.505,7045697.50626
1545285538.11,7045698.32,20.502,7045697.45254
1545285543.28,7045696.05,20.516,7045697.41221
1545285548.46,7045696.0,20.505,7045697.38735
1545285553.63,7045695.62,20.516,7045697.35428
1545285558.81,7045696.12,20.51,7045697.33424
1545285563.99,7045697.05,20.51,7045697.30234
1545285569.17,7045697.31,20.51,7045697.2728
1545285574.34,7045699.66,20.511,7045697.25467
1545285579.52,7045697.44,20.507,7045697.24951
1545285584.69,7045696.59,20.502,7045697.23402
1545285589.87,7045698.15,20.511,7045697.22633
1545285595.04,7045698.13,20.497,7045697.21027
1545285600.23,7045698.07,20.508,7045697.21868
1545285605.41,7045697.86,20.505,7045697.22269
1545285610.58,7045696.08,20.504,7045697.2038
1545285615.76,7045695.46,20.504,7045697.19386
1545285620.93,7045694.69,20.499,7045697.20601
1545285626.11,7045695.86,20.501,7045697.23009
1545285631.29,7045697.66,20.494,7045697.25442
1545285636.48,7045697.25,20.494,7045697.2491
1545285641.65,7045697.77,20.496,7045697.23253
1545285646.83,7045698.82,20.491,7045697.21461
1545285652.0,7045696.78,20.488,7045697.18509
1545285657.18,7045697.65,20.485,7045697.14314
1545285662.35,7045697.62,20.481,7045697.08745
1545285667.53,7045698.98,20.482,7045697.03514
1545285672.71,7045698.86,20.475,7045697.0005
1545285677.89,7045698.07,20.481,7045696.94566
1545285683.06,7045697.4,20.479,7045696.89024
1545285688.25,7045695.85,20.481,7045696.83357
1545285693.41,7045695.16,20.482,7045696.7921
1545285698.6,7045695.88,20.473,7045696.77816
1545285703.77,7045694.27,20.476,7045696.77171
1545285708.95,7045695.57,20.482,7045696.75894
1545285714.12,7045696.27,20.485,7045696.77508
1545285719.3,7045697.53,20.475,7045696.79784
1545285724.47,7045698.23,20.476,7045696.84058
1545285729.65,7045697.95,20.479,7045696.88345
1545285734.82,7045697.3,20.482,7045696.91731
1545285740.0,7045697.88,20.481,7045696.92907
1545285745.17,7045698.93,20.484,7045696.92772
1545285750.35,7045700.18,20.478,7045696.94839
1545285755.53,7045698.48,20.482,7045696.94666
1545285760.7,7045698.78,20.487,7045696.92843
1545285765.88,7045696.98,20.487,7045696.92612
1545285771.05,7045697.77,20.494,7045696.93252
1545285776.23,7045698.57,20.482,7045696.9306
1545285781.42,7045696.7,20.491,7045696.92942
1545285786.59,7045695.71,20.488,7045696.93985
1545285791.77,7045695.0,20.484,7045696.92854
1545285796.94,7045695.21,20.484,7045696.93272
1545285802.12,7045696.49,20.49,7045696.95783
1545285807.29,7045696.43,20.481,7045696.96597
1545285812.47,7045697.64,20.485,7045696.96402
1545285817.64,7045696.13,20.482,7045696.94193
1545285822.82,7045696.97,20.482,7045696.92458
1545285827.99,7045698.14,20.485,7045696.89574
1545285833.17,7045697.9,20.482,7045696.92201
1545285838.34,7045697.66,20.493,7045696.95074
1545285843.52,7045696.57,20.493,7045696.95636
1545285848.69,7045697.06,20.488,7045696.98013
1545285853.87,7045697.24,20.49,7045696.98999
1545285859.04,7045696.55,20.488,7045696.99044
1545285864.22,7045694.98,20.478,7045696.99291
1545285869.39,7045694.73,20.484,7045697.0185
1545285874.57,7045694.17,20.484,7045697.04621
1545285879.74,7045694.8,20.482,7045697.07436
1545285884.91,7045693.33,20.484,7045697.10305
1545285890.09,7045695.91,20.488,7045697.12254
1545285895.26,7045696.29,20.484,7045697.15964
1545285900.44,7045697.23,20.478,7045697.17214
1545285905.61,7045696.87,20.484,7045697.20091
1545285910.79,7045696.25,20.487,7045697.21436
1545285915.96,7045697.5,20.481,7045697.18693
1545285921.13,7045696.89,20.485,7045697.16407
1545285926.31,7045696.35,20.478,7045697.15014
1545285931.48,7045697.07,20.481,7045697.15652
1545285936.66,7045697.03,20.478,7045697.13136
1545285941.83,7045697.05,20.487,7045697.09856
1545285947.01,7045696.58,20.484,7045697.06275
1545285952.18,7045697.32,20.485,7045697.04264
1545285957.35,7045697.5,20.493,7045697.04039
1545285962.53,7045695.88,20.491,7045697.04087
1545285967.7,7045695.84,20.487,7045697.07098
1545285972.88,7045696.54,20.485,7045697.06996
1545285978.05,7045697.53,20.485,7045697.04799
1545285983.23,7045697.8,20.484,7045697.04121
1545285988.4,7045697.39,20.49,7045697.04517
1545285993.58,7045697.04,20.485,7045697.06072
1545285998.75,7045699.2,20.487,7045697.07109
1545286003.93,7045698.38,20.485,7045697.05553
1545286009.1,7045696.47,20.479,7045697.03451
1545286014.28,7045696.62,20.482,7045696.98424
1545286019.45,7045695.39,20.479,7045696.94709
1545286024.63,7045696.01,20.473,7045696.94026
1545286029.81,7045696.5,20.487,7045696.9327
1545286035.0,7045696.01,20.49,7045696.93878
1545286040.17,7045697.2,20.484,7045696.95806
1545286045.35,7045698.14,20.49,7045696.95428
1545286050.52,7045699.11,20.494,7045696.95383
1545286055.7,7045699.22,20.491,7045696.94946
1545286060.88,7045698.87,20.499,7045696.95702
1545286066.05,7045700.52,20.497,7045696.96537
1545286071.22,7045700.04,20.504,7045696.9784
1545286076.4,7045700.37,20.496,7045696.97569
1545286081.57,7045698.96,20.502,7045696.96076
1545286086.75,7045697.28,20.501,7045696.94053
1545286091.93,7045697.39,20.499,7045696.93536
1545286097.1,7045697.4,20.501,7045696.9127
1545286102.27,7045697.64,20.501,7045696.8992
1545286107.45,7045697.19,20.497,7045696.88638
1545286112.62,7045696.53,20.494,7045696.89777
1545286117.8,7045696.56,20.499,7045696.89784
1545286122.97,7045697.44,20.497,7045696.89059
1545286128.15,7045697.91,20.496,7045696.87498
1545286133.32,7045697.63,20.496,7045696.875
1545286138.5,7045695.93,20.488,7045696.88563
1545286143.67,7045697.62,20.485,7045696.91419
1545286148.85,7045697.2,20.493,7045696.91202
1545286154.02,7045697.02,20.494,7045696.90513
1545286159.21,7045696.43,20.494,7045696.88722
1545286164.37,7045696.91,20.488,7045696.86152
1545286169.54,7045696.45,20.499,7045696.84667
1545286174.72,7045697.86,20.493,7045696.81606
1545286179.89,7045697.51,20.501,7045696.78664
1545286185.07,7045695.23,20.501,7045696.76111
1545286190.24,7045694.28,20.505,7045696.75977
1545286195.42,7045695.49,20.496,7045696.75267
1545286200.59,7045694.26,20.505,7045696.74937
1545286205.77,7045696.28,20.493,7045696.75618
1545286210.94,7045698.59,20.497,7045696.74445
1545286216.13,7045699.35,20.502,7045696.74126
1545286221.31,7045696.93,20.507,7045696.77753
1545286226.48,7045696.3,20.497,7045696.79358
1545286231.66,7045697.56,20.51,7045696.79001
1545286236.83,7045696.68,20.507,7045696.77496
1545286242.01,7045697.21,20.502,7045696.76648
1545286247.18,7045697.66,20.504,7045696.73961
1545286252.36,7045696.12,20.502,7045696.72248
1545286257.53,7045693.94,20.511,7045696.69215
1545286262.7,7045693.96,20.508,7045696.6497
1545286267.88,7045694.22,20.508,7045696.60551
1545286273.05,7045693.69,20.501,7045696.56713
1545286278.23,7045694.45,20.497,7045696.5146
1545286283.4,7045694.57,20.513,7045696.50288
1545286288.58,7045695.17,20.514,7045696.50294
1545286293.75,7045693.75,20.511,7045696.51391
1545286298.93,7045695.26,20.508,7045696.52132
1545286304.11,7045698.15,20.52,7045696.51816
1545286309.28,7045697.0,20.52,7045696.51319
1545286314.46,7045696.86,20.522,7045696.51498
1545286319.63,7045696.37,20.517,7045696.50402
1545286324.81,7045697.29,20.516,7045696.49357
1545286329.98,7045698.0,20.514,7045696.48802
1545286335.15,7045697.92,20.511,7045696.45336
1545286340.33,7045696.8,20.514,7045696.41686
1545286345.5,7045695.87,20.511,7045696.37971
1545286350.68,7045695.8,20.513,7045696.3476
1545286355.85,7045695.18,20.511,7045696.31838
1545286361.03,7045696.12,20.517,7045696.27597
1545286366.22,7045697.38,20.517,7045696.24519
1545286371.39,7045697.48,20.519,7045696.21808
1545286376.57,7045696.47,20.525,7045696.20258
1545286381.74,7045695.26,20.527,7045696.19703
1545286386.92,7045695.55,20.527,7045696.18732
1545286392.09,7045696.33,20.537,7045696.22169
1545286397.27,7045696.15,20.528,7045696.2392
1545286402.44,7045698.23,20.527,7045696.24138
1545286407.62,7045698.06,20.534,7045696.24647
1545286412.8,7045696.84,20.536,7045696.2195
1545286417.97,7045696.53,20.54,7045696.19253
1545286423.15,7045695.67,20.539,7045696.16772
1545286428.32,7045695.4,20.537,7045696.13996
1545286433.5,7045695.66,20.533,7045696.1256
1545286438.67,7045696.16,20.539,7045696.13202
1545286443.84,7045696.55,20.54,7045696.15275
1545286449.02,7045696.8,20.545,7045696.13835
1545286454.19,7045696.74,20.548,7045696.13103
1545286459.37,7045695.55,20.542,7045696.15351
1545286464.54,7045696.48,20.543,7045696.18011
1545286469.71,7045696.12,20.542,7045696.20513
1545286474.89,7045695.83,20.547,7045696.22201
1545286480.06,7045694.86,20.545,7045696.20418
1545286485.24,7045694.77,20.551,7045696.18917
1545286490.41,7045694.9,20.551,7045696.17084
1545286495.59,7045695.37,20.545,7045696.14519
1545286500.76,7045694.07,20.545,7045696.13033
1545286505.93,7045695.87,20.551,7045696.10115
1545286511.11,7045696.38,20.547,7045696.09182
1545286516.28,7045696.62,20.556,7045696.07645
1545286521.46,7045695.65,20.55,7045696.07382
1545286526.63,7045695.68,20.548,7045696.06317
1545286531.81,7045695.24,20.556,7045696.03698
1545286536.98,7045696.77,20.553,7045696.04391
1545286542.16,7045697.72,20.55,7045696.03179
1545286547.33,7045697.17,20.553,7045696.00637
1545286552.5,7045698.89,20.556,7045695.97249
1545286557.68,7045698.85,20.554,7045695.94789
1545286562.86,7045698.78,20.547,7045695.92788
1545286568.03,7045697.75,20.548,7045695.91935
1545286573.21,7045696.6,20.55,7045695.88076
1545286578.38,7045694.19,20.548,7045695.81402
1545286583.56,7045695.89,20.551,7045695.73762
1545286588.75,7045695.37,20.542,7045695.68173
1545286593.92,7045695.51,20.539,7045695.62743
1545286599.1,7045695.82,20.545,7045695.60426
1545286604.27,7045695.74,20.543,7045695.59964
1545286609.45,7045692.85,20.536,7045695.61849
1545286614.62,7045694.55,20.536,7045695.62874
1545286619.8,7045696.29,20.533,7045695.62303
1545286624.97,7045696.38,20.537,7045695.61606
1545286630.15,7045696.21,20.53,7045695.60473
1545286635.32,7045698.33,20.533,7045695.59858
1545286640.5,7045696.75,20.534,7045695.60178
1545286645.67,7045696.46,20.53,7045695.56916
1545286650.85,7045697.34,20.534,7045695.51471
1545286656.02,7045696.85,20.527,7045695.4621
1545286661.2,7045696.77,20.527,7045695.39846
1545286666.37,7045696.56,20.525,7045695.33007
1545286671.55,7045694.84,20.528,7045695.25517
1545286676.72,7045693.85,20.525,7045695.20131
1545286681.9,7045693.51,20.528,7045695.1599
1545286687.07,7045693.33,20.524,7045695.09491
1545286692.24,7045693.57,20.519,7045695.07193
1545286697.42,7045694.87,20.527,7045695.09854
1545286702.6,7045693.47,20.522,7045695.1014
1545286707.77,7045694.04,20.525,7045695.11045
1545286712.95,7045694.58,20.53,7045695.08748
1545286718.14,7045693.94,20.525,7045695.06861
1545286723.32,7045696.86,20.53,7045695.05771
1545286728.49,7045696.62,20.533,7045695.0522
1545286733.67,7045697.5,20.533,7045695.04656
1545286738.84,7045697.3,20.539,7045695.01735
1545286744.02,7045695.4,20.531,7045694.99751
1545286749.19,7045696.62,20.533,7045694.9759
1545286754.37,7045696.13,20.54,7045694.96744
1545286759.54,7045696.79,20.539,7045694.95463
1545286764.72,7045695.97,20.533,7045694.92843
1545286769.89,7045694.56,20.534,7045694.8962
1545286775.06,7045694.56,20.543,7045694.84791
1545286780.24,7045692.2,20.534,7045694.82475
1545286785.41,7045692.99,20.55,7045694.79788
1545286790.59,7045692.46,20.54,7045694.77993
1545286795.76,7045692.07,20.547,7045694.78749
1545286800.94,7045693.83,20.547,7045694.81594
1545286806.11,7045694.27,20.542,7045694.82401
1545286811.28,7045694.42,20.543,7045694.83863
1545286816.46,7045694.1,20.542,7045694.84777
1545286821.64,7045693.82,20.548,7045694.84287
1545286826.81,7045692.57,20.542,7045694.85583
1545286831.99,7045692.01,20.54,7045694.87758
1545286837.16,7045695.71,20.55,7045694.89462
1545286842.33,7045694.79,20.55,7045694.88833
1545286847.51,7045693.56,20.548,7045694.88252
1545286852.68,7045692.76,20.545,7045694.85788
1545286857.86,7045693.34,20.55,7045694.85938
1545286863.03,7045692.81,20.557,7045694.85076
1545286868.21,7045694.63,20.566,7045694.83742
