timestamp,LM399-P15-slow6-no-R7-alkaline15V
1500872990.998,6890119.1
1500872994.343,6890118.8
1500872997.688,6890118.1
1500873001.034,6890118.3
1500873004.379,6890117.8
1500873007.725,6890118.3
1500873011.070,6890118.6
1500873014.415,6890118.6
1500873017.761,6890115.8
1500873021.106,6890115.3
1500873024.451,6890113.2
1500873027.797,6890113.2
1500873031.142,6890114.5
1500873034.487,6890114.3
1500873037.833,6890113.7
1500873041.179,6890113.0
1500873044.524,6890113.5
1500873047.869,6890113.0
1500873051.215,6890114.0
1500873054.560,6890115.0
1500873057.905,6890113.5
1500873061.251,6890113.7
1500873064.596,6890115.0
1500873067.942,6890115.3
1500873071.287,6890114.5
1500873074.632,6890116.3
1500873077.978,6890113.7
1500873081.323,6890114.3
1500873084.669,6890113.0
1500873088.014,6890115.0
1500873091.360,6890115.3
1500873094.705,6890113.2
1500873098.050,6890115.3
1500873101.396,6890115.0
1500873104.741,6890115.3
1500873108.086,6890115.8
1500873111.432,6890115.0
1500873114.777,6890113.5
1500873118.123,6890114.8
1500873121.468,6890114.8
1500873124.814,6890113.7
1500873128.159,6890113.7
1500873131.504,6890114.5
1500873134.850,6890112.7
1500873138.195,6890114.0
1500873141.540,6890113.5
1500873144.886,6890114.3
1500873148.231,6890114.3
1500873151.577,6890113.7
1500873154.922,6890114.5
1500873158.268,6890114.3
1500873161.613,6890113.5
1500873164.958,6890115.5
1500873168.304,6890116.3
1500873171.649,6890115.0
1500873174.994,6890110.7
1500873178.340,6890111.5
1500873181.685,6890109.7
1500873185.031,6890111.5
1500873188.376,6890112.0
1500873191.722,6890109.7
1500873195.067,6890110.2
1500873198.412,6890108.9
1500873201.758,6890111.2
1500873205.103,6890110.7
1500873208.448,6890110.2
1500873211.794,6890110.2
1500873215.139,6890115.5
1500873218.485,6890113.5
1500873221.830,6890115.0
1500873225.176,6890115.0
1500873228.521,6890115.3
1500873231.866,6890115.3
1500873235.212,6890115.0
1500873238.557,6890115.5
1500873241.902,6890114.3
1500873245.248,6890112.7
1500873248.593,6890113.7
1500873251.939,6890113.7
1500873255.284,6890112.5
1500873258.630,6890114.0
1500873261.975,6890114.3
1500873265.320,6890114.3
1500873268.666,6890114.5
1500873272.011,6890114.5
1500873275.357,6890114.0
1500873278.702,6890113.2
1500873282.047,6890114.5
1500873285.393,6890115.0
1500873288.738,6890115.0
1500873292.084,6890115.3
1500873295.429,6890113.7
1500873298.774,6890114.8
1500873302.120,6890113.0
1500873305.465,6890113.2
1500873308.811,6890114.3
1500873312.156,6890116.0
1500873315.501,6890114.8
1500873318.847,6890114.5
1500873322.192,6890116.5
1500873325.537,6890115.5
1500873328.883,6890115.3
1500873332.228,6890115.0
1500873335.574,6890114.0
1500873338.919,6890114.3
1500873342.265,6890113.7
1500873345.610,6890115.3
1500873348.955,6890112.0
1500873352.301,6890115.8
1500873355.646,6890114.8
1500873358.991,6890113.0
1500873362.337,6890113.5
1500873365.682,6890115.8
1500873369.028,6890113.7
1500873372.373,6890115.0
1500873375.719,6890113.5
1500873379.064,6890115.3
1500873382.409,6890114.5
1500873385.755,6890115.0
1500873389.100,6890113.0
1500873392.446,6890112.5
1500873395.791,6890114.8
1500873399.136,6890113.5
1500873402.482,6890116.5
1500873405.827,6890116.0
1500873409.173,6890114.0
1500873412.518,6890114.8
1500873415.863,6890114.5
1500873419.209,6890114.0
1500873422.554,6890114.8
1500873425.900,6890116.0
1500873429.245,6890114.0
1500873432.590,6890114.8
1500873435.936,6890115.0
1500873439.281,6890115.0
1500873442.626,6890114.3
1500873445.972,6890115.3
1500873449.317,6890113.7
1500873452.663,6890114.3
1500873456.008,6890115.0
1500873459.354,6890115.8
1500873462.699,6890112.7
1500873466.044,6890115.0
1500873469.390,6890114.5
1500873472.735,6890114.8
1500873476.081,6890115.0
1500873479.426,6890114.3
1500873482.771,6890113.0
1500873486.117,6890115.3
1500873489.462,6890114.0
1500873492.808,6890114.8
1500873496.153,6890113.2
1500873499.498,6890114.0
1500873502.844,6890114.3
1500873506.189,6890114.8
1500873509.535,6890113.5
1500873512.880,6890112.2
1500873516.225,6890113.7
1500873519.571,6890115.3
1500873522.916,6890117.5
1500873526.262,6890115.8
1500873529.607,6890116.3
1500873532.952,6890114.3
1500873536.298,6890115.5
1500873539.643,6890114.8
1500873542.989,6890114.0
1500873546.334,6890115.0
1500873549.680,6890112.5
1500873553.025,6890115.3
1500873556.370,6890115.5
1500873559.716,6890114.0
1500873563.061,6890112.2
1500873566.406,6890112.5
1500873569.752,6890112.7
1500873573.097,6890112.5
1500873576.443,6890114.0
1500873579.788,6890113.0
1500873583.133,6890113.2
1500873586.479,6890114.0
1500873589.824,6890112.0
1500873593.169,6890113.7
1500873596.515,6890113.0
1500873599.860,6890113.2
1500873603.206,6890114.0
1500873606.551,6890113.0
1500873609.896,6890114.3
1500873613.242,6890112.2
1500873616.587,6890108.7
1500873619.933,6890110.4
1500873623.278,6890112.0
1500873626.624,6890111.5
1500873629.969,6890110.4
1500873633.314,6890112.7
1500873636.660,6890113.0
1500873640.005,6890111.5
1500873643.351,6890112.5
1500873646.696,6890111.2
1500873650.041,6890111.2
1500873653.387,6890112.2
1500873656.732,6890115.0
1500873660.078,6890114.3
1500873663.423,6890115.8
1500873666.768,6890114.3
1500873670.114,6890114.0
1500873673.459,6890113.5
1500873676.805,6890113.5
1500873680.150,6890114.8
1500873683.495,6890113.5
1500873686.841,6890114.3
1500873690.186,6890113.5
1500873693.532,6890115.0
1500873696.877,6890115.3
1500873700.223,6890113.2
1500873703.568,6890112.5
1500873706.913,6890110.7
1500873710.258,6890113.0
1500873713.604,6890114.8
1500873716.949,6890114.5
1500873720.295,6890116.3
1500873723.640,6890115.0
1500873726.986,6890114.8
1500873730.331,6890114.8
1500873733.676,6890115.3
1500873737.022,6890115.8
1500873740.367,6890114.5
1500873743.712,6890111.7
1500873747.058,6890115.3
1500873750.404,6890117.5
1500873753.749,6890115.3
1500873757.094,6890115.3
1500873760.440,6890115.3
1500873763.785,6890115.8
1500873767.130,6890116.5
1500873770.476,6890114.5
1500873773.821,6890114.3
1500873777.167,6890116.3
1500873780.512,6890115.3
1500873783.858,6890114.8
1500873787.203,6890114.5
1500873790.548,6890115.5
1500873793.894,6890113.0
1500873797.239,6890112.7
1500873800.585,6890113.7
1500873803.930,6890115.0
1500873807.275,6890116.3
1500873810.621,6890116.5
1500873813.966,6890115.5
1500873817.311,6890114.8
1500873820.657,6890119.3
1500873824.002,6890118.6
1500873827.348,6890118.6
1500873830.693,6890119.3
1500873834.038,6890118.3
1500873837.384,6890119.3
1500873840.729,6890119.6
1500873844.075,6890119.8
1500873847.420,6890118.1
1500873850.766,6890118.8
1500873854.111,6890120.3
1500873857.456,6890120.1
1500873860.801,6890117.3
1500873864.147,6890115.5
1500873867.492,6890117.5
1500873870.838,6890119.1
1500873874.183,6890118.1
1500873877.529,6890119.3
1500873880.874,6890119.8
1500873884.219,6890120.8
1500873887.565,6890121.1
1500873890.910,6890119.6
1500873894.256,6890118.8
1500873897.601,6890119.3
1500873900.947,6890121.1
1500873904.292,6890120.8
1500873907.637,6890118.6
1500873910.983,6890119.6
1500873914.328,6890120.3
1500873917.673,6890121.9
1500873921.019,6890119.1
1500873924.364,6890118.6
1500873927.710,6890119.6
1500873931.055,6890119.6
1500873934.401,6890122.4
1500873937.746,6890122.1
1500873941.091,6890122.6
1500873944.437,6890123.1
1500873947.782,6890123.6
1500873951.128,6890122.9
1500873954.473,6890121.6
1500873957.818,6890120.1
1500873961.164,6890119.3
1500873964.509,6890118.8
1500873967.855,6890119.3
1500873971.200,6890118.8
1500873974.545,6890117.3
1500873977.890,6890119.1
1500873981.236,6890116.8
1500873984.581,6890114.8
1500873987.927,6890115.3
1500873991.272,6890114.8
1500873994.618,6890115.8
1500873997.963,6890115.5
1500874001.308,6890114.0
1500874004.654,6890115.5
1500874007.999,6890115.8
1500874011.345,6890116.3
1500874014.690,6890121.1
1500874018.035,6890120.1
1500874021.381,6890119.8
1500874024.726,6890116.5
1500874028.072,6890118.6
1500874031.417,6890118.3
1500874034.762,6890121.4
1500874038.108,6890122.4
1500874041.453,6890121.4
1500874044.799,6890121.1
1500874048.144,6890121.4
1500874051.489,6890121.6
1500874054.835,6890123.4
1500874058.180,6890122.6
1500874061.526,6890120.1
1500874064.871,6890118.6
1500874068.216,6890120.6
1500874071.562,6890119.8
1500874074.907,6890122.6
1500874078.253,6890122.1
1500874081.598,6890121.9
1500874084.943,6890121.1
1500874088.289,6890121.4
1500874091.634,6890121.4
1500874094.980,6890120.3
1500874098.325,6890121.6
1500874101.671,6890121.9
1500874105.016,6890119.8
1500874108.361,6890119.6
1500874111.707,6890117.5
1500874115.052,6890119.1
1500874118.398,6890118.8
1500874121.743,6890116.8
1500874125.088,6890117.0
1500874128.433,6890119.3
1500874131.779,6890118.6
1500874135.124,6890118.1
1500874138.470,6890117.0
1500874141.815,6890117.5
1500874145.161,6890116.8
1500874148.506,6890115.8
1500874151.851,6890118.8
1500874155.197,6890117.3
1500874158.542,6890117.8
1500874161.888,6890115.8
1500874165.233,6890116.3
1500874168.578,6890117.3
1500874171.924,6890119.8
1500874175.269,6890119.3
1500874178.615,6890120.1
1500874181.960,6890120.1
1500874185.305,6890119.1
1500874188.651,6890116.8
1500874191.996,6890117.5
1500874195.342,6890116.0
1500874198.687,6890116.0
1500874202.033,6890118.8
1500874205.378,6890119.6
1500874208.723,6890119.6
1500874212.069,6890120.3
1500874215.415,6890119.8
1500874218.759,6890120.3
1500874222.105,6890121.1
1500874225.450,6890121.9
1500874228.796,6890119.8
1500874232.141,6890120.1
1500874235.486,6890121.9
1500874238.832,6890120.8
1500874242.177,6890121.1
1500874245.522,6890121.1
1500874248.868,6890119.3
1500874252.213,6890116.3
1500874255.559,6890116.3
1500874258.904,6890116.3
1500874262.249,6890116.3
1500874265.595,6890116.5
1500874268.940,6890114.5
1500874272.286,6890116.3
1500874275.631,6890117.0
1500874278.977,6890117.5
1500874282.322,6890117.0
1500874285.667,6890115.5
1500874289.013,6890117.3
1500874292.358,6890118.1
1500874295.703,6890117.5
1500874299.049,6890117.0
1500874302.394,6890116.0
1500874305.740,6890117.5
1500874309.085,6890116.0
1500874312.430,6890115.8
1500874315.776,6890115.0
1500874319.121,6890114.5
1500874322.467,6890114.8
1500874325.812,6890116.8
1500874329.157,6890117.3
1500874332.503,6890117.3
1500874335.848,6890117.0
1500874339.194,6890115.8
1500874342.539,6890115.5
1500874345.884,6890117.5
1500874349.230,6890117.3
1500874352.575,6890112.2
1500874355.921,6890114.5
1500874359.266,6890117.0
1500874362.611,6890117.8
1500874365.957,6890116.3
1500874369.302,6890116.8
1500874372.647,6890118.1
1500874375.993,6890117.5
1500874379.338,6890119.3
1500874382.684,6890119.6
1500874386.029,6890118.6
1500874389.375,6890118.3
1500874392.720,6890118.6
1500874396.065,6890118.3
1500874399.411,6890120.6
1500874402.756,6890120.6
1500874406.102,6890121.9
1500874409.447,6890120.6
1500874412.792,6890121.4
1500874416.138,6890120.1
1500874419.483,6890119.3
1500874422.829,6890117.8
1500874426.174,6890118.8
1500874429.519,6890121.9
1500874432.865,6890120.6
1500874436.210,6890119.3
1500874439.556,6890118.6
1500874442.901,6890121.1
1500874446.246,6890119.6
1500874449.592,6890116.5
1500874452.937,6890117.5
1500874456.283,6890116.8
1500874459.628,6890116.8
1500874462.973,6890117.0
1500874466.318,6890117.0
1500874469.664,6890115.5
1500874473.010,6890118.1
1500874476.355,6890117.5
1500874479.700,6890117.8
1500874483.046,6890116.8
1500874486.391,6890118.1
1500874489.736,6890116.8
1500874493.082,6890116.0
1500874496.427,6890118.1
1500874499.773,6890121.4
1500874503.118,6890120.3
1500874506.464,6890121.1
1500874509.809,6890118.3
1500874513.154,6890120.6
1500874516.500,6890120.6
1500874519.845,6890119.8
1500874523.190,6890120.8
1500874526.536,6890121.4
1500874529.881,6890119.3
1500874533.227,6890120.3
1500874536.572,6890119.1
1500874539.918,6890121.6
1500874543.263,6890119.3
1500874546.608,6890119.6
1500874549.954,6890120.6
1500874553.299,6890120.1
1500874556.644,6890121.6
1500874559.990,6890119.3
1500874563.335,6890119.6
1500874566.681,6890117.3
1500874570.026,6890116.8
1500874573.372,6890118.6
1500874576.717,6890119.1
1500874580.062,6890116.8
1500874583.408,6890116.5
1500874586.753,6890116.8
1500874590.099,6890116.5
1500874593.444,6890115.5
1500874596.789,6890114.8
1500874600.135,6890119.1
1500874603.480,6890117.0
1500874606.826,6890119.8
1500874610.171,6890120.8
1500874613.516,6890118.8
1500874616.862,6890117.0
1500874620.207,6890117.3
1500874623.553,6890117.0
1500874626.898,6890115.3
1500874630.243,6890116.3
1500874633.589,6890116.3
1500874636.934,6890116.8
1500874640.280,6890115.8
1500874643.625,6890116.3
1500874646.970,6890115.3
1500874650.316,6890116.0
1500874653.661,6890114.8
1500874657.007,6890117.0
1500874660.352,6890115.8
1500874663.697,6890112.5
1500874667.043,6890114.8
1500874670.388,6890114.3
1500874673.734,6890113.5
1500874677.079,6890114.5
1500874680.424,6890114.8
1500874683.770,6890116.0
1500874687.115,6890115.5
1500874690.461,6890115.0
1500874693.806,6890115.3
1500874697.151,6890116.3
1500874700.497,6890116.3
1500874703.842,6890114.5
1500874707.188,6890115.5
1500874710.533,6890115.0
1500874713.878,6890113.5
1500874717.224,6890114.8
1500874720.569,6890114.0
1500874723.914,6890115.0
1500874727.260,6890116.0
1500874730.605,6890115.0
1500874733.951,6890115.0
1500874737.296,6890115.8
1500874740.642,6890115.3
1500874743.987,6890118.1
1500874747.332,6890118.1
1500874750.678,6890117.5
1500874754.023,6890118.6
1500874757.368,6890118.1
1500874760.714,6890118.6
1500874764.059,6890119.8
1500874767.405,6890117.3
1500874770.750,6890119.8
1500874774.096,6890118.3
1500874777.441,6890116.5
1500874780.786,6890115.0
1500874784.132,6890115.3
1500874787.477,6890115.5
1500874790.823,6890115.3
1500874794.168,6890115.3
1500874797.513,6890115.3
1500874800.859,6890118.3
1500874804.204,6890117.3
1500874807.549,6890115.3
1500874810.895,6890116.0
1500874814.240,6890115.3
1500874817.586,6890115.8
1500874820.931,6890116.3
1500874824.277,6890116.0
1500874827.622,6890115.0
1500874830.967,6890115.0
1500874834.313,6890115.3
1500874837.658,6890114.8
1500874841.004,6890114.0
1500874844.349,6890115.0
1500874847.694,6890115.5
1500874851.040,6890117.5
1500874854.385,6890117.5
1500874857.730,6890117.3
1500874861.076,6890115.0
1500874864.421,6890116.5
1500874867.767,6890114.8
1500874871.112,6890115.5
1500874874.457,6890114.3
1500874877.803,6890115.5
1500874881.148,6890115.3
1500874884.494,6890115.3
1500874887.839,6890115.5
1500874891.185,6890117.0
1500874894.530,6890116.3
1500874897.875,6890115.3
1500874901.221,6890112.5
1500874904.566,6890116.0
1500874907.912,6890115.8
1500874911.257,6890115.5
1500874914.602,6890115.0
1500874917.948,6890116.0
1500874921.293,6890116.3
1500874924.639,6890117.0
1500874927.984,6890114.0
1500874931.329,6890116.0
1500874934.675,6890115.5
1500874938.020,6890116.3
1500874941.365,6890117.5
1500874944.711,6890118.1
1500874948.056,6890117.5
1500874951.402,6890117.3
1500874954.747,6890116.8
1500874958.093,6890117.8
1500874961.438,6890118.3
1500874964.783,6890116.0
1500874968.129,6890118.1
1500874971.474,6890118.6
1500874974.819,6890118.8
1500874978.165,6890117.0
1500874981.510,6890117.8
1500874984.856,6890118.3
1500874988.201,6890116.8
1500874991.546,6890118.3
1500874994.892,6890118.1
1500874998.237,6890119.1
1500875001.583,6890116.8
1500875004.928,6890119.1
1500875008.274,6890117.8
1500875011.619,6890119.3
1500875014.964,6890119.8
1500875018.310,6890121.1
1500875021.655,6890120.1
1500875025.000,6890119.6
1500875028.346,6890121.1
1500875031.691,6890121.9
1500875035.037,6890120.3
1500875038.382,6890121.1
1500875041.727,6890121.1
1500875045.073,6890120.1
1500875048.418,6890118.6
1500875051.764,6890119.3
1500875055.109,6890121.4
1500875058.455,6890121.6
1500875061.800,6890122.1
1500875065.145,6890118.8
1500875068.491,6890119.8
1500875071.836,6890120.3
1500875075.182,6890120.6
1500875078.527,6890120.6
1500875081.872,6890119.3
1500875085.218,6890118.8
1500875088.563,6890117.3
1500875091.909,6890118.6
1500875095.254,6890117.0
1500875098.599,6890117.5
1500875101.945,6890116.8
1500875105.290,6890118.3
1500875108.636,6890120.3
1500875111.981,6890120.1
1500875115.326,6890116.8
1500875118.672,6890117.3
1500875122.017,6890117.5
1500875125.362,6890117.8
1500875128.708,6890117.0
1500875132.053,6890118.1
1500875135.399,6890118.6
1500875138.744,6890118.3
1500875142.089,6890119.1
1500875145.435,6890118.8
1500875148.780,6890119.3
1500875152.126,6890119.8
1500875155.471,6890121.1
1500875158.816,6890121.1
1500875162.162,6890122.1
1500875165.507,6890120.1
1500875168.853,6890120.1
1500875172.198,6890121.6
1500875175.544,6890120.1
1500875178.889,6890120.8
1500875182.234,6890119.8
1500875185.580,6890120.1
1500875188.925,6890120.1
1500875192.270,6890120.1
1500875195.616,6890119.6
1500875198.961,6890119.3
1500875202.307,6890119.3
1500875205.652,6890120.1
1500875208.997,6890119.3
1500875212.343,6890119.3
1500875215.688,6890119.8
1500875219.034,6890119.3
1500875222.379,6890119.6
1500875225.725,6890122.9
1500875229.070,6890122.6
1500875232.415,6890122.1
1500875235.760,6890119.1
1500875239.106,6890117.5
1500875242.451,6890118.8
1500875245.797,6890117.8
1500875249.142,6890115.3
1500875252.488,6890115.0
1500875255.833,6890116.0
1500875259.178,6890114.3
1500875262.524,6890115.8
1500875265.869,6890115.3
1500875269.215,6890116.8
1500875272.560,6890116.0
1500875275.906,6890114.5
1500875279.251,6890116.3
1500875282.596,6890117.0
1500875285.942,6890116.8
1500875289.287,6890119.3
1500875292.632,6890117.3
1500875295.978,6890116.3
1500875299.323,6890116.5
1500875302.669,6890118.3
1500875306.014,6890118.6
1500875309.359,6890117.3
1500875312.705,6890117.8
1500875316.050,6890121.1
1500875319.396,6890121.1
1500875322.741,6890120.8
1500875326.086,6890118.8
1500875329.432,6890120.1
1500875332.777,6890122.1
1500875336.123,6890120.1
1500875339.468,6890120.6
1500875342.813,6890119.8
1500875346.159,6890120.8
1500875349.504,6890119.1
1500875352.849,6890120.1
1500875356.195,6890121.4
1500875359.541,6890119.8
1500875362.886,6890120.1
1500875366.231,6890116.5
1500875369.577,6890117.5
1500875372.922,6890117.0
1500875376.267,6890115.8
1500875379.613,6890117.3
1500875382.958,6890117.3
1500875386.304,6890115.0
1500875389.649,6890115.8
1500875392.994,6890116.3
1500875396.340,6890117.5
1500875399.685,6890118.6
1500875403.031,6890116.3
1500875406.376,6890118.6
1500875409.721,6890116.8
1500875413.067,6890115.5
1500875416.412,6890117.8
1500875419.758,6890118.3
1500875423.103,6890118.6
1500875426.448,6890120.1
1500875429.794,6890119.6
1500875433.139,6890117.5
1500875436.485,6890118.1
1500875439.830,6890119.1
