timestamp,34401a_thermistor,si_7021_ambient_c,si7021_internal_c,setpoint,adc,adc_c,error_c,output,io_delta_c,hp_error_c,hp_mcp_delta
1517224508.33,24.9857531612,20.214,-46.582,406,406.099,25.0011,0.0011,190.56,4.7873,-0.0142468388,-0.0153468388
1517224511.69,24.9863070307,20.235,-46.582,406,405.921,24.9991,-0.0009,192.39,4.7638,-0.0136929693,-0.0127929693
1517224515.03,24.9853980131,20.225,-46.582,406,405.978,24.9998,-0.0002,191.82,4.7752,-0.0146019869,-0.0144019869
1517224518.39,24.9842999896,20.214,-46.582,406,406.256,25.0029,0.0029,188.90,4.7891,-0.0157000104,-0.0186000104
1517224521.75,24.9840939449,20.225,-46.582,406,406.138,25.0016,0.0016,189.95,4.7770,-0.0159060551,-0.0175060551
1517224525.09,24.9846574147,20.225,-46.582,406,405.831,24.9981,-0.0019,193.12,4.7735,-0.0153425853,-0.0134425853
1517224528.45,24.9855172373,20.235,-46.582,406,405.883,24.9987,-0.0013,192.68,4.7634,-0.0144827627,-0.0131827627
1517224531.8,24.9866532358,20.214,-46.582,406,405.833,24.9981,-0.0019,193.28,4.7843,-0.0133467642,-0.0114467642
1517224535.15,24.9879188787,20.225,-46.582,406,405.866,24.9985,-0.0015,193.03,4.7739,-0.0120811213,-0.0105811213
1517224538.51,24.988707851,20.225,-46.582,406,406.006,25.0001,0.0001,191.62,4.7755,-0.011292149,-0.011392149
1517224541.85,24.9884725804,20.235,-46.582,406,405.797,24.9977,-0.0023,193.83,4.7624,-0.0115274196,-0.0092274196
1517224545.21,24.9875636909,20.235,-46.582,406,405.867,24.9985,-0.0015,193.21,4.7632,-0.0124363091,-0.0109363091
1517224548.57,24.986583397,20.225,-46.582,406,405.774,24.9974,-0.0026,194.28,4.7729,-0.013416603,-0.010816603
1517224551.91,24.9857867007,20.246,-46.582,406,405.935,24.9993,-0.0007,192.64,4.7532,-0.0142132993,-0.0135132993
1517224555.27,24.9854905899,20.235,-46.582,406,406.059,25.0007,0.0007,191.36,4.7654,-0.0145094101,-0.0152094101
1517224558.62,24.9856059095,20.235,-46.582,406,405.843,24.9982,-0.0018,193.61,4.7629,-0.0143940905,-0.0125940905
1517224561.98,24.9859017924,20.235,-46.582,406,405.727,24.9969,-0.0031,194.94,4.7616,-0.0140982076,-0.0109982076
1517224565.33,24.9862197337,20.235,-46.582,406,405.579,24.9952,-0.0048,196.68,4.7599,-0.0137802663,-0.0089802663
1517224568.67,24.986696196,20.235,-46.582,406,405.390,24.9931,-0.0069,198.93,4.7578,-0.013303804,-0.006403804
1517224572.03,24.9875000518,20.257,-46.582,406,405.678,24.9963,-0.0037,196.24,4.7396,-0.0124999482,-0.0087999482
1517224575.37,24.9884714317,20.225,-46.582,406,405.957,24.9995,-0.0005,193.48,4.7749,-0.0115285683,-0.0110285683
1517224578.73,24.9895115606,20.225,-46.582,406,405.789,24.9976,-0.0024,195.29,4.7730,-0.0104884394,-0.0080884394
1517224582.09,24.9905568006,20.225,-46.582,406,405.911,24.9990,-0.0010,194.19,4.7744,-0.0094431994,-0.0084431994
1517224585.43,24.991757667,20.235,-46.582,406,405.941,24.9993,-0.0007,193.92,4.7640,-0.008242333,-0.007542333
1517224588.79,24.9927237453,20.235,-46.582,406,406.062,25.0007,0.0007,192.68,4.7654,-0.0072762547,-0.0079762547
1517224592.13,24.9932748267,20.225,-46.582,406,406.229,25.0026,0.0026,190.87,4.7780,-0.0067251733,-0.0093251733
1517224595.5,24.9933890437,20.246,-46.582,406,406.178,25.0020,0.0020,191.28,4.7560,-0.0066109563,-0.0086109563
1517224598.85,24.9931564739,20.246,-46.582,406,406.027,25.0003,0.0003,192.76,4.7543,-0.0068435261,-0.0071435261
1517224602.19,24.9929841167,20.246,-46.582,406,406.144,25.0016,0.0016,191.51,4.7556,-0.0070158833,-0.0086158833
1517224605.55,24.9926322829,20.257,-46.582,406,406.128,25.0015,0.0015,191.59,4.7447,-0.0073677171,-0.0088677171
1517224608.89,24.9918459081,20.235,-46.582,406,406.148,25.0017,0.0017,191.11,4.7664,-0.0081540919,-0.0098540919
1517224612.25,24.9905002749,20.246,-46.582,406,406.241,25.0027,0.0027,190.03,4.7567,-0.0094997251,-0.0121997251
1517224615.61,24.9884103169,20.257,-46.582,406,406.292,25.0033,0.0033,189.34,4.7466,-0.0115896831,-0.0148896831
1517224618.96,24.9869353506,20.246,-46.582,406,406.260,25.0030,0.0030,189.50,4.7569,-0.0130646494,-0.0160646494
1517224622.31,24.9861604639,20.235,-46.582,406,406.075,25.0009,0.0009,191.31,4.7656,-0.0138395361,-0.0147395361
1517224625.66,24.985907076,20.246,-46.582,406,405.996,24.9999,-0.0001,192.11,4.7539,-0.014092924,-0.013992924
1517224629.01,24.9863095577,20.225,-46.582,406,406.049,25.0006,0.0006,191.55,4.7760,-0.0136904423,-0.0142904423
1517224632.38,24.9867949819,20.235,-46.582,406,405.915,24.9990,-0.0010,192.94,4.7637,-0.0132050181,-0.0122050181
1517224635.71,24.9867076827,20.246,-46.582,406,406.011,25.0001,0.0001,191.97,4.7541,-0.0132923173,-0.0133923173
1517224639.08,24.9859794394,20.246,-46.582,406,406.277,25.0031,0.0031,189.07,4.7571,-0.0140205606,-0.0171205606
1517224642.41,24.9851627827,20.246,-46.582,406,405.957,24.9995,-0.0005,192.30,4.7535,-0.0148372173,-0.0143372173
1517224645.78,24.9846783183,20.225,-46.582,406,406.151,25.0017,0.0017,190.27,4.7771,-0.0153216817,-0.0170216817
1517224649.14,24.9840670696,20.246,-46.582,406,406.078,25.0009,0.0009,190.96,4.7549,-0.0159329304,-0.0168329304
1517224652.48,24.9826103497,20.257,-46.582,406,406.157,25.0018,0.0018,190.07,4.7450,-0.0173896503,-0.0191896503
1517224655.83,24.9806268879,20.257,-46.582,406,406.001,25.0000,0.0000,191.63,4.7433,-0.0193731121,-0.0193731121
1517224659.18,24.9791695083,20.257,-46.582,406,405.771,24.9974,-0.0026,194.06,4.7407,-0.0208304917,-0.0182304917
1517224662.54,24.9785577448,20.257,-46.582,406,405.915,24.9990,-0.0010,192.67,4.7423,-0.0214422552,-0.0204422552
1517224665.9,24.9781625429,20.235,-46.582,406,405.900,24.9989,-0.0011,192.91,4.7636,-0.0218374571,-0.0207374571
1517224669.24,24.9780309639,20.257,-46.582,406,406.029,25.0003,0.0003,191.60,4.7436,-0.0219690361,-0.0222690361
1517224672.59,24.9781861951,20.246,-46.582,406,406.366,25.0042,0.0042,188.01,4.7581,-0.0218138049,-0.0260138049
1517224675.94,24.9779540376,20.246,-46.582,406,406.054,25.0006,0.0006,191.10,4.7546,-0.0220459624,-0.0226459624
1517224679.3,24.9766348572,20.246,-46.582,406,405.896,24.9988,-0.0012,192.75,4.7528,-0.0233651428,-0.0221651428
1517224682.64,24.9745890999,20.235,-46.582,406,405.741,24.9971,-0.0029,194.44,4.7618,-0.0254109001,-0.0225109001
1517224685.99,24.9729026034,20.246,-46.582,406,405.823,24.9980,-0.0020,193.73,4.7520,-0.0270973966,-0.0250973966
1517224689.36,24.9717818739,20.257,-46.582,406,405.921,24.9991,-0.0009,192.80,4.7424,-0.0282181261,-0.0273181261
1517224692.7,24.9712883328,20.235,-46.582,406,405.906,24.9989,-0.0011,193.01,4.7636,-0.0287116672,-0.0276116672
1517224696.06,24.9715054893,20.235,-46.582,406,405.968,24.9996,-0.0004,192.47,4.7644,-0.0284945107,-0.0280945107
1517224699.4,24.9715773398,20.235,-46.582,406,406.066,25.0007,0.0007,191.46,4.7655,-0.0284226602,-0.0291226602
1517224702.75,24.9715821604,20.257,-46.582,406,406.271,25.0031,0.0031,189.25,4.7463,-0.0284178396,-0.0315178396
1517224706.11,24.9726142653,20.246,-46.582,406,406.140,25.0016,0.0016,190.47,4.7556,-0.0273857347,-0.0289857347
1517224709.46,24.9746331813,20.246,-46.582,406,406.341,25.0039,0.0039,188.26,4.7579,-0.0253668187,-0.0292668187
1517224712.82,24.9770164803,20.225,-46.582,406,406.388,25.0044,0.0044,187.56,4.7798,-0.0229835197,-0.0273835197
1517224716.16,24.9790530789,20.257,-46.582,406,406.410,25.0047,0.0047,187.08,4.7479,-0.0209469211,-0.0256469211
1517224719.51,24.9803469321,20.246,-46.582,406,406.119,25.0013,0.0014,189.93,4.7553,-0.0196530679,-0.0209530679
1517224722.88,24.9810492407,20.235,-46.582,406,406.316,25.0036,0.0036,187.54,4.7683,-0.0189507593,-0.0225507593
1517224726.22,24.9808657377,20.246,-46.582,406,406.195,25.0022,0.0022,188.63,4.7562,-0.0191342623,-0.0213342623
1517224729.58,24.9789552511,20.257,-46.582,406,406.489,25.0056,0.0056,185.40,4.7488,-0.0210447489,-0.0266447489
1517224732.92,24.9756036858,20.246,-46.582,406,406.302,25.0034,0.0034,187.09,4.7574,-0.0243963142,-0.0277963142
1517224736.28,24.9726943843,20.235,-46.582,406,406.131,25.0015,0.0015,188.72,4.7662,-0.0273056157,-0.0288056157
1517224739.64,24.9714226206,20.246,-46.582,406,405.903,24.9989,-0.0011,191.06,4.7529,-0.0285773794,-0.0274773794
1517224742.98,24.9711611619,20.246,-46.582,406,405.801,24.9977,-0.0023,192.20,4.7517,-0.0288388381,-0.0265388381
1517224746.34,24.9712199267,20.246,-46.582,406,405.605,24.9955,-0.0045,194.39,4.7495,-0.0287800733,-0.0242800733
1517224749.69,24.9714345574,20.225,-46.582,406,405.645,24.9960,-0.0040,194.21,4.7714,-0.0285654426,-0.0245654426
1517224753.04,24.9712373725,20.225,-46.582,406,405.735,24.9970,-0.0030,193.78,4.7724,-0.0287626275,-0.0257626275
1517224756.4,24.9710590126,20.246,-46.582,406,405.579,24.9952,-0.0048,195.59,4.7492,-0.0289409874,-0.0241409874
1517224759.74,24.9706747525,20.225,-46.582,406,405.723,24.9969,-0.0031,194.31,4.7723,-0.0293252475,-0.0262252475
1517224763.1,24.9698828425,20.235,-46.582,406,405.626,24.9958,-0.0042,195.51,4.7605,-0.0301171575,-0.0259171575
1517224766.44,24.9694359442,20.225,-46.582,406,405.828,24.9980,-0.0020,193.59,4.7735,-0.0305640558,-0.0285640558
1517224769.79,24.9692592075,20.225,-46.582,406,405.834,24.9981,-0.0019,193.63,4.7736,-0.0307407925,-0.0288407925
1517224773.16,24.9689794161,20.225,-46.582,406,405.900,24.9989,-0.0011,193.03,4.7743,-0.0310205839,-0.0299205839
1517224776.49,24.9685325386,20.225,-46.582,406,405.946,24.9994,-0.0006,192.61,4.7748,-0.0314674614,-0.0308674614
1517224779.86,24.9685121115,20.235,-46.582,406,405.927,24.9992,-0.0008,192.83,4.7639,-0.0314878885,-0.0306878885
1517224783.2,24.9693400012,20.225,-46.582,406,405.659,24.9961,-0.0039,195.97,4.7716,-0.0306599988,-0.0267599988
1517224786.56,24.9711147929,20.246,-46.582,406,405.616,24.9956,-0.0044,196.63,4.7496,-0.0288852071,-0.0244852071
1517224789.92,24.9730277196,20.214,-46.582,406,405.787,24.9976,-0.0024,195.05,4.7837,-0.0269722804,-0.0245722804
1517224793.25,24.9740571466,20.235,-46.582,406,405.662,24.9962,-0.0038,196.50,4.7609,-0.0259428534,-0.0221428534
1517224796.62,24.9745546614,20.235,-46.582,406,405.427,24.9935,-0.0065,199.20,4.7582,-0.0254453386,-0.0189453386
1517224799.96,24.9754158721,20.235,-46.582,406,405.565,24.9951,-0.0049,198.08,4.7598,-0.0245841279,-0.0196841279
1517224803.33,24.9767556348,20.225,-46.582,406,405.764,24.9973,-0.0027,196.23,4.7728,-0.0232443652,-0.0205443652
1517224806.68,24.978093194,20.257,-46.582,406,405.643,24.9959,-0.0041,197.65,4.7392,-0.021906806,-0.017806806
1517224810.03,24.9794460024,20.225,-46.582,406,405.795,24.9977,-0.0023,196.42,4.7731,-0.0205539976,-0.0182539976
1517224813.37,24.980835422,20.225,-46.582,406,405.804,24.9978,-0.0022,196.45,4.7732,-0.019164578,-0.016964578
1517224816.72,24.9822097825,20.225,-46.582,406,405.695,24.9965,-0.0035,197.73,4.7720,-0.0177902175,-0.0142902175
1517224820.09,24.9830644432,20.246,-46.582,406,405.521,24.9946,-0.0054,199.75,4.7485,-0.0169355568,-0.0115355568
1517224823.44,24.9826767289,20.225,-46.582,406,405.890,24.9987,-0.0013,196.13,4.7742,-0.0173232711,-0.0160232711
1517224826.78,24.9812947562,20.203,-46.582,406,405.842,24.9982,-0.0018,196.71,4.7951,-0.0187052438,-0.0169052438
1517224830.14,24.97948022,20.225,-46.582,406,405.922,24.9991,-0.0009,195.95,4.7746,-0.02051978,-0.01961978
1517224833.48,24.9767191259,20.214,-46.582,406,406.140,25.0016,0.0016,193.69,4.7878,-0.0232808741,-0.0248808741
1517224836.84,24.9744522646,20.214,-46.582,406,405.738,24.9970,-0.0030,197.86,4.7832,-0.0255477354,-0.0225477354
1517224840.2,24.97381333,20.225,-46.582,406,405.840,24.9982,-0.0018,196.95,4.7736,-0.02618667,-0.02438667
1517224843.54,24.9733686366,20.214,-46.582,406,405.985,24.9998,-0.0002,195.52,4.7860,-0.0266313634,-0.0264313634
1517224846.89,24.9730474628,20.225,-46.582,406,406.018,25.0002,0.0002,195.18,4.7756,-0.0269525372,-0.0271525372
1517224850.24,24.9730591709,20.192,-46.582,406,406.271,25.0031,0.0031,192.49,4.8107,-0.0269408291,-0.0300408291
1517224853.6,24.971369594,20.192,-46.582,406,405.939,24.9993,-0.0007,195.84,4.8069,-0.028630406,-0.027930406
1517224856.96,24.9679582921,20.203,-46.582,406,406.012,25.0001,0.0001,195.10,4.7970,-0.0320417079,-0.0321417079
1517224860.3,24.9642355133,20.182,-46.582,406,405.780,24.9975,-0.0025,197.56,4.8158,-0.0357644867,-0.0332644867
1517224863.66,24.9623402051,20.192,-46.582,406,405.698,24.9966,-0.0034,198.55,4.8042,-0.0376597949,-0.0342597949
1517224867.0,24.9627284299,20.192,-46.582,406,405.842,24.9982,-0.0018,197.30,4.8058,-0.0372715701,-0.0354715701
1517224870.36,24.9644413467,20.192,-46.582,406,406.011,25.0001,0.0001,195.60,4.8077,-0.0355586533,-0.0356586533
1517224873.72,24.965669279,20.182,-46.582,406,405.894,24.9988,-0.0012,196.84,4.8171,-0.034330721,-0.033130721
1517224877.06,24.9662317535,20.182,-46.582,406,406.080,25.0009,0.0009,194.94,4.8192,-0.0337682465,-0.0346682465
1517224880.42,24.9674028821,20.182,-46.582,406,406.046,25.0005,0.0005,195.24,4.8189,-0.0325971179,-0.0330971179
1517224883.76,24.9694848339,20.203,-46.582,406,405.939,24.9993,-0.0007,196.35,4.7962,-0.0305151661,-0.0298151661
1517224887.12,24.972390439,20.160,-46.582,406,406.115,25.0013,0.0013,194.52,4.8411,-0.027609561,-0.028909561
1517224890.48,24.9754154129,20.171,-46.582,406,406.039,25.0004,0.0004,195.26,4.8295,-0.0245845871,-0.0249845871
1517224893.83,24.97764978,20.160,-46.582,406,406.336,25.0038,0.0038,192.09,4.8436,-0.02235022,-0.02615022
1517224897.17,24.9784314446,20.171,-46.582,406,406.497,25.0056,0.0056,190.01,4.8347,-0.0215685554,-0.0271685554
1517224900.53,24.9780412973,20.160,-46.582,406,406.215,25.0024,0.0024,192.69,4.8422,-0.0219587027,-0.0243587027
1517224903.88,24.9775319819,20.182,-46.582,406,406.204,25.0023,0.0023,192.69,4.8207,-0.0224680181,-0.0247680181
1517224907.24,24.9775857143,20.160,-46.582,406,406.345,25.0039,0.0039,191.07,4.8437,-0.0224142857,-0.0263142857
1517224910.59,24.9778523117,20.171,-46.582,406,406.159,25.0018,0.0018,192.82,4.8309,-0.0221476883,-0.0239476883
1517224913.94,24.9771863991,20.139,-46.582,406,406.003,25.0000,0.0000,194.39,4.8613,-0.0228136009,-0.0228136009
1517224917.29,24.9761538207,20.160,-46.582,406,405.737,24.9970,-0.0030,197.20,4.8368,-0.0238461793,-0.0208461793
1517224920.65,24.9751493082,20.149,-46.582,406,405.927,24.9992,-0.0008,195.35,4.8497,-0.0248506918,-0.0240506918
1517224924.01,24.9735449516,20.149,-46.582,406,405.967,24.9996,-0.0004,194.96,4.8501,-0.0264550484,-0.0260550484
1517224927.34,24.9710165462,20.149,-46.582,406,406.147,25.0017,0.0017,192.92,4.8522,-0.0289834538,-0.0306834538
1517224930.7,24.9684154846,20.149,-46.582,406,406.084,25.0010,0.0010,193.50,4.8515,-0.0315845154,-0.0325845154
1517224934.04,24.9661089761,20.171,-46.582,406,405.791,24.9976,-0.0024,196.55,4.8267,-0.0338910239,-0.0314910239
1517224937.4,24.9636352358,20.149,-46.582,406,406.061,25.0007,0.0007,193.82,4.8512,-0.0363647642,-0.0370647642
1517224940.76,24.9611895729,20.149,-46.582,406,406.067,25.0008,0.0008,193.71,4.8513,-0.0388104271,-0.0396104271
1517224944.1,24.9591872,20.160,-46.582,406,406.170,25.0019,0.0019,192.59,4.8417,-0.0408128,-0.0427128
1517224947.46,24.9579933999,20.160,-46.582,406,406.044,25.0005,0.0005,193.82,4.8403,-0.0420066001,-0.0425066001
1517224950.81,24.958320747,20.128,-46.582,406,406.118,25.0013,0.0013,193.00,4.8733,-0.041679253,-0.042979253
1517224954.16,24.9598692408,20.160,-46.582,406,405.676,24.9963,-0.0037,197.73,4.8361,-0.0401307592,-0.0364307592
1517224957.52,24.9623615435,20.139,-46.582,406,405.805,24.9978,-0.0022,196.56,4.8590,-0.0376384565,-0.0354384565
1517224960.86,24.9655722073,20.149,-46.582,406,406.073,25.0008,0.0008,193.84,4.8513,-0.0344277927,-0.0352277927
1517224964.23,24.9679229474,20.149,-46.582,406,406.070,25.0008,0.0008,193.83,4.8513,-0.0320770526,-0.0328770526
1517224967.56,24.9678880617,20.149,-46.582,406,405.763,24.9973,-0.0027,197.04,4.8478,-0.0321119383,-0.0294119383
1517224970.92,24.9658161496,20.149,-46.582,406,405.899,24.9988,-0.0012,195.74,4.8494,-0.0341838504,-0.0329838504
1517224974.28,24.9627493098,20.149,-46.582,406,405.795,24.9977,-0.0023,196.90,4.8482,-0.0372506902,-0.0349506902
1517224977.63,24.9590224861,20.149,-46.582,406,405.874,24.9986,-0.0014,196.19,4.8491,-0.0409775139,-0.0395775139
1517224980.99,24.9563661514,20.171,-46.582,406,405.593,24.9954,-0.0046,199.24,4.8244,-0.0436338486,-0.0390338486
1517224984.33,24.9550771118,20.171,-46.582,406,405.560,24.9950,-0.0050,200.00,4.8241,-0.0449228882,-0.0399228882
1517224987.68,24.9539881467,20.160,-46.582,406,405.768,24.9974,-0.0026,198.06,4.8372,-0.0460118533,-0.0434118533
1517224991.04,24.9521507143,20.149,-46.582,406,405.663,24.9962,-0.0038,199.32,4.8467,-0.0478492857,-0.0440492857
1517224994.39,24.9498938377,20.149,-46.582,406,405.366,24.9928,-0.0072,202.67,4.8433,-0.0501061623,-0.0429061623
1517224997.74,24.9480567941,20.171,-46.582,406,405.613,24.9956,-0.0044,200.43,4.8247,-0.0519432059,-0.0475432059
1517225001.09,24.9471055529,20.171,-46.582,406,405.710,24.9967,-0.0033,199.64,4.8258,-0.0528944471,-0.0495944471
1517225004.44,24.947600541,20.149,-46.582,406,405.639,24.9959,-0.0041,200.56,4.8464,-0.052399459,-0.048299459
1517225007.81,24.9500431109,20.149,-46.582,406,405.602,24.9955,-0.0045,201.16,4.8460,-0.0499568891,-0.0454568891
1517225011.15,24.9533826829,20.160,-46.582,406,406.045,25.0005,0.0005,196.82,4.8403,-0.0466173171,-0.0471173171
1517225014.5,24.9560037437,20.149,-46.582,406,405.919,24.9991,-0.0009,198.12,4.8496,-0.0439962563,-0.0430962563
1517225017.85,24.9568483018,20.160,-46.582,406,406.010,25.0001,0.0001,197.21,4.8399,-0.0431516982,-0.0432516982
1517225021.21,24.9576032056,20.149,-46.582,406,406.009,25.0001,0.0001,197.21,4.8506,-0.0423967944,-0.0424967944
1517225024.57,24.9592463873,20.149,-46.582,406,405.844,24.9982,-0.0018,198.95,4.8487,-0.0407536127,-0.0389536127
1517225027.91,24.9617445752,20.139,-46.582,406,405.848,24.9983,-0.0017,199.00,4.8595,-0.0382554248,-0.0365554248
1517225031.26,24.9649376964,20.149,-46.582,406,405.673,24.9963,-0.0037,200.95,4.8468,-0.0350623036,-0.0313623036
1517225034.61,24.9675903886,20.139,-46.582,406,405.868,24.9985,-0.0015,199.08,4.8597,-0.0324096114,-0.0309096114
1517225037.96,24.9678361924,20.139,-46.582,406,405.908,24.9990,-0.0010,198.74,4.8602,-0.0321638076,-0.0311638076
1517225041.33,24.9666914296,20.128,-46.582,406,406.031,25.0004,0.0004,197.49,4.8723,-0.0333085704,-0.0337085704
1517225044.67,24.965388851,20.117,-46.582,406,405.893,24.9988,-0.0012,198.94,4.8815,-0.034611149,-0.033411149
1517225048.03,24.9642290882,20.117,-46.582,406,405.820,24.9980,-0.0020,199.77,4.8806,-0.0357709118,-0.0337709118
1517225051.37,24.9631439675,20.117,-46.582,406,405.961,24.9996,-0.0004,198.38,4.8822,-0.0368560325,-0.0364560325
1517225054.73,24.9628007067,20.128,-46.582,406,406.202,25.0023,0.0023,195.85,4.8743,-0.0371992933,-0.0394992933
1517225058.08,24.9634835631,20.117,-46.582,406,406.046,25.0005,0.0005,197.38,4.8832,-0.0365164369,-0.0370164369
1517225061.42,24.9648601337,20.117,-46.582,406,405.928,24.9992,-0.0008,198.60,4.8819,-0.0351398663,-0.0343398663
1517225064.79,24.9665886155,20.117,-46.582,406,405.861,24.9984,-0.0016,199.36,4.8811,-0.0334113845,-0.0318113845
1517225068.13,24.9681416728,20.107,-46.582,406,405.763,24.9973,-0.0027,200.65,4.8907,-0.0318583272,-0.0291583272
1517225071.48,24.9698479533,20.128,-46.582,406,405.716,24.9968,-0.0032,201.30,4.8687,-0.0301520467,-0.0269520467
1517225074.84,24.9720428819,20.128,-46.582,406,405.708,24.9967,-0.0033,201.55,4.8686,-0.0279571181,-0.0246571181
1517225078.19,24.9745815234,20.107,-46.582,406,405.938,24.9993,-0.0007,199.28,4.8927,-0.0254184766,-0.0247184766
1517225081.55,24.9771214165,20.117,-46.582,406,405.863,24.9984,-0.0016,200.11,4.8811,-0.0228785835,-0.0212785835
1517225084.89,24.9794244155,20.107,-46.582,406,405.910,24.9990,-0.0010,199.70,4.8924,-0.0205755845,-0.0195755845
1517225088.25,24.9815779412,20.107,-46.582,406,406.240,25.0027,0.0027,196.26,4.8961,-0.0184220588,-0.0211220588
1517225091.6,24.9828701257,20.107,-46.582,406,406.556,25.0063,0.0063,192.76,4.8997,-0.0171298743,-0.0234298743
1517225094.96,24.9818677909,20.107,-46.582,406,406.367,25.0042,0.0042,194.43,4.8976,-0.0181322091,-0.0223322091
1517225098.31,24.9785926497,20.107,-46.582,406,405.940,24.9993,-0.0007,198.68,4.8927,-0.0214073503,-0.0207073503
1517225101.66,24.9746003498,20.096,-46.582,406,406.232,25.0026,0.0026,195.62,4.9068,-0.0253996502,-0.0279996502
1517225105.01,24.9711843464,20.117,-46.582,406,406.280,25.0032,0.0032,194.97,4.8859,-0.0288156536,-0.0320156536
1517225108.36,24.9688350463,20.107,-46.582,406,405.969,24.9997,-0.0003,198.10,4.8931,-0.0311649537,-0.0308649537
1517225111.7,24.9667517873,20.117,-46.582,406,406.105,25.0012,0.0012,196.68,4.8839,-0.0332482127,-0.0344482127
1517225115.07,24.9636967313,20.117,-46.582,406,405.907,24.9989,-0.0011,198.72,4.8816,-0.0363032687,-0.0352032687
1517225118.41,24.9600539212,20.096,-46.582,406,405.825,24.9980,-0.0020,199.64,4.9022,-0.0399460788,-0.0379460788
1517225121.76,24.957592195,20.096,-46.582,406,405.830,24.9981,-0.0019,199.70,4.9022,-0.042407805,-0.040507805
1517225125.13,24.9561069604,20.096,-46.582,406,405.775,24.9974,-0.0026,200.38,4.9016,-0.0438930396,-0.0412930396
