set_c,oven_c,output,ambient_c
33.000,33.062,16.33,21.619
33.000,33.062,16.29,21.630
33.000,33.061,16.46,21.630
33.000,33.062,16.07,21.619
33.000,33.059,16.60,21.640
33.000,33.062,15.86,21.640
33.000,33.062,16.04,21.619
33.000,33.062,16.00,21.640
33.000,33.061,16.17,21.640
33.000,33.061,16.01,21.630
33.000,33.058,16.42,21.630
33.000,33.059,15.91,21.651
33.000,33.061,15.75,21.640
33.000,33.055,16.73,21.630
33.000,33.055,16.22,21.640
33.000,33.059,15.50,21.630
33.000,33.049,17.39,21.630
33.000,33.053,15.85,21.630
33.000,33.055,15.93,21.619
33.000,33.053,16.24,21.619
33.000,33.041,17.90,21.630
33.000,33.052,15.34,21.619
33.000,33.047,16.80,21.619
33.000,33.041,17.32,21.630
33.000,33.040,17.05,21.619
33.000,33.040,16.90,21.619
33.000,33.040,16.87,21.630
33.000,33.041,16.61,21.619
33.000,33.037,17.38,21.630
33.000,33.044,15.86,21.619
33.000,33.038,17.32,21.608
33.000,33.038,16.82,21.630
33.000,33.034,17.47,21.619
33.000,33.038,16.41,21.619
33.000,33.032,17.64,21.619
33.000,33.028,17.83,21.630
33.000,33.032,16.78,21.619
33.000,33.040,15.96,21.619
33.000,33.034,17.43,21.630
33.000,33.034,16.93,21.619
33.000,33.040,16.00,21.630
33.000,33.041,16.21,21.608
33.000,33.023,19.02,21.630
33.000,33.025,17.37,21.640
33.000,33.038,15.42,21.630
33.000,33.043,15.76,21.608
33.000,33.029,18.13,21.630
33.000,33.029,17.05,21.630
33.000,33.041,15.21,21.640
33.000,33.032,17.48,21.619
33.000,33.028,17.43,21.640
33.000,33.032,16.38,21.608
33.000,33.028,17.39,21.608
33.000,33.029,16.78,21.630
33.000,33.023,17.79,21.619
33.000,33.020,17.76,21.608
33.000,33.038,14.77,21.608
33.000,33.037,16.38,21.630
33.000,33.035,16.46,21.619
33.000,33.034,16.54,21.598
33.000,33.040,15.49,21.619
33.000,33.035,16.61,21.598
33.000,33.031,16.91,21.630
33.000,33.043,14.71,21.630
33.000,33.029,17.67,21.630
33.000,33.029,16.59,21.619
33.000,33.023,17.48,21.640
33.000,33.029,16.08,21.630
33.000,33.029,16.53,21.630
33.000,33.026,16.96,21.630
33.000,33.016,18.30,21.608
33.000,33.026,15.87,21.619
33.000,33.008,19.40,21.619
33.000,33.019,16.40,21.608
33.000,33.014,17.88,21.619
33.000,33.034,14.56,21.619
33.000,33.029,16.74,21.630
33.000,33.020,17.73,21.640
33.000,33.022,16.79,21.630
33.000,33.023,16.66,21.619
33.000,33.014,18.12,21.619
33.000,33.025,15.81,21.640
33.000,33.020,17.30,21.630
33.000,33.016,17.61,21.630
33.000,33.025,15.88,21.630
33.000,33.032,15.43,21.630
33.000,33.017,18.27,21.619
33.000,33.031,15.03,21.630
33.000,33.023,17.20,21.619
33.000,33.014,17.96,21.619
33.000,33.016,17.02,21.608
33.000,33.020,16.44,21.608
33.000,33.026,15.87,21.608
33.000,33.017,17.68,21.619
33.000,33.019,16.74,21.630
33.000,33.029,15.24,21.619
33.000,33.020,17.41,21.630
33.000,33.031,15.09,21.619
33.000,33.019,17.71,21.619
33.000,33.016,17.22,21.598
33.000,33.019,16.51,21.630
33.000,33.019,16.73,21.619
33.000,33.023,16.03,21.619
33.000,33.017,17.28,21.619
33.000,33.019,16.57,21.608
33.000,33.023,15.99,21.619
33.000,33.008,18.60,21.608
33.000,33.019,15.83,21.630
33.000,33.023,15.95,21.608
33.000,33.023,16.28,21.608
33.000,33.011,18.08,21.630
33.000,33.016,16.45,21.630
33.000,33.010,17.70,21.619
33.000,33.017,16.09,21.630
33.000,33.007,18.26,21.630
33.000,33.005,17.66,21.598
33.000,33.011,16.63,21.630
33.000,33.010,17.31,21.619
33.000,33.016,16.28,21.619
33.000,33.019,16.28,21.619
33.000,33.010,17.86,21.619
33.000,33.019,15.79,21.630
33.000,33.010,17.84,21.630
33.000,33.013,16.67,21.630
33.000,33.019,15.99,21.619
33.000,33.014,17.12,21.619
33.000,33.007,17.90,21.608
33.000,33.023,14.80,21.630
33.000,33.008,18.35,21.630
33.000,33.020,15.35,21.630
33.000,33.011,17.64,21.619
33.000,33.007,17.61,21.630
33.000,33.010,16.80,21.630
33.000,33.013,16.57,21.651
33.000,33.016,16.34,21.619
33.000,33.023,15.42,21.619
33.000,33.011,17.81,21.619
33.000,33.004,18.00,21.630
33.000,33.008,16.73,21.630
33.000,33.003,17.99,21.630
33.000,33.014,15.69,21.608
33.000,33.011,17.08,21.630
33.000,33.010,17.06,21.630
33.000,33.005,17.62,21.630
33.000,33.014,15.90,21.608
33.000,33.010,17.27,21.619
33.000,33.005,17.59,21.619
33.000,33.019,15.19,21.640
33.000,33.013,17.14,21.619
33.000,33.016,16.21,21.630
33.000,33.005,18.02,21.630
33.000,33.017,15.37,21.640
33.000,33.011,17.21,21.630
33.000,33.019,15.59,21.619
33.000,33.011,17.30,21.630
33.000,33.022,15.11,21.630
33.000,33.011,17.51,21.619
33.000,33.011,16.68,21.630
33.000,33.013,16.44,21.630
33.000,33.013,16.55,21.608
33.000,33.011,16.77,21.630
33.000,33.010,16.87,21.630
33.000,33.004,17.66,21.630
33.000,33.013,15.82,21.651
33.000,33.003,18.11,21.619
33.000,33.010,16.14,21.608
33.000,33.007,17.18,21.640
33.000,33.008,16.71,21.619
33.000,33.003,17.73,21.630
33.000,33.010,16.12,21.619
33.000,33.011,16.47,21.608
33.000,33.003,17.95,21.608
33.000,33.005,16.79,21.608
33.000,33.011,16.11,21.630
33.000,33.008,17.02,21.630
33.000,33.010,16.55,21.630
33.000,33.003,17.80,21.619
33.000,33.003,17.21,21.630
33.000,33.007,16.53,21.619
33.000,33.013,15.96,21.608
33.000,33.010,16.88,21.619
33.000,33.017,15.50,21.619
33.000,33.010,17.21,21.630
33.000,33.013,16.16,21.619
33.000,33.004,17.75,21.619
33.000,33.022,14.31,21.630
33.000,33.005,18.20,21.619
33.000,33.016,15.32,21.640
33.000,33.013,16.58,21.630
33.000,33.004,17.70,21.619
33.000,33.003,17.22,21.630
33.000,33.007,16.42,21.630
33.000,33.003,17.45,21.619
33.000,33.016,15.05,21.619
33.000,32.998,18.82,21.630
33.000,33.010,15.59,21.630
33.000,33.004,17.43,21.640
33.000,33.010,16.05,21.630
33.000,33.001,17.88,21.640
33.000,33.004,16.72,21.608
33.000,33.011,15.81,21.608
33.000,33.010,16.62,21.630
33.000,33.013,16.04,21.630
33.000,33.011,16.49,21.630
33.000,33.011,16.36,21.619
33.000,33.007,17.04,21.619
33.000,33.010,16.22,21.640
33.000,33.010,16.45,21.640
33.000,33.001,17.81,21.630
33.000,32.998,17.56,21.630
33.000,33.003,16.64,21.630
33.000,33.004,16.77,21.619
33.000,33.007,16.43,21.630
33.000,33.001,17.56,21.630
33.000,33.000,17.32,21.662
33.000,33.010,15.61,21.630
33.000,32.997,18.47,21.619
33.000,33.008,15.60,21.619
33.000,33.005,16.99,21.640
33.000,33.013,15.61,21.640
33.000,33.008,16.87,21.640
33.000,33.016,15.37,21.640
33.000,33.026,14.35,21.630
33.000,33.005,18.34,21.640
33.000,33.003,17.15,21.630
33.000,33.005,16.46,21.630
33.000,32.995,18.28,21.640
33.000,33.008,15.42,21.640
33.000,32.995,18.51,21.630
33.000,33.013,14.73,21.630
33.000,33.005,17.26,21.630
33.000,33.005,16.67,21.630
33.000,33.010,15.99,21.640
33.000,33.001,17.70,21.630
33.000,32.995,17.90,21.640
33.000,33.007,15.62,21.619
33.000,33.007,16.55,21.662
33.000,33.011,15.86,21.619
33.000,33.004,17.34,21.630
33.000,33.000,17.44,21.630
33.000,32.998,17.31,21.640
33.000,33.000,16.97,21.630
33.000,32.995,17.77,21.630
33.000,33.004,16.06,21.630
33.000,33.004,16.76,21.651
33.000,33.005,16.52,21.640
33.000,32.998,17.78,21.619
33.000,33.008,15.60,21.651
33.000,32.994,18.69,21.662
33.000,33.003,16.16,21.619
33.000,33.011,15.49,21.630
33.000,33.005,17.09,21.630
33.000,33.001,17.30,21.630
33.000,33.017,14.45,21.640
33.000,33.004,17.77,21.630
33.000,33.010,15.80,21.640
33.000,33.001,17.63,21.662
33.000,33.007,16.02,21.640
33.000,33.011,15.80,21.619
33.000,33.010,16.37,21.640
33.000,33.008,16.47,21.630
33.000,33.001,17.48,21.662
33.000,32.997,17.58,21.630
33.000,32.991,18.14,21.662
33.000,33.005,15.40,21.640
33.000,33.005,16.57,21.651
33.000,33.011,15.66,21.640
33.000,33.000,17.94,21.630
33.000,33.008,15.63,21.651
33.000,33.007,16.56,21.651
33.000,33.004,16.89,21.651
33.000,33.010,15.74,21.640
33.000,32.998,18.03,21.630
33.000,32.992,18.00,21.630
33.000,33.005,15.49,21.651
33.000,33.003,16.99,21.662
33.000,33.005,16.30,21.651
33.000,32.997,17.90,21.630
33.000,33.014,14.47,21.630
33.000,33.001,17.91,21.630
33.000,32.998,17.31,21.640
33.000,33.011,15.03,21.640
33.000,32.995,18.58,21.619
33.000,32.997,17.07,21.630
33.000,32.997,17.19,21.608
33.000,33.004,16.05,21.640
33.000,33.004,16.63,21.630
33.000,33.014,15.03,21.651
33.000,33.011,16.30,21.640
33.000,33.001,17.65,21.630
33.000,33.016,14.55,21.651
33.000,33.001,17.99,21.640
33.000,33.016,14.54,21.640
33.000,33.003,17.75,21.651
33.000,33.001,16.92,21.640
33.000,32.997,17.48,21.630
33.000,32.998,16.91,21.619
33.000,33.001,16.57,21.630
33.000,33.001,16.80,21.640
33.000,33.007,15.89,21.630
33.000,33.007,16.36,21.640
33.000,33.010,15.89,21.651
33.000,33.005,16.80,21.651
33.000,33.003,16.90,21.651
33.000,32.998,17.35,21.651
33.000,33.011,14.95,21.651
33.000,32.997,18.27,21.651
33.000,33.000,16.65,21.651
33.000,32.995,17.57,21.651
33.000,32.995,17.22,21.662
33.000,33.003,16.08,21.630
33.000,33.001,16.90,21.651
33.000,32.997,17.46,21.630
33.000,33.001,16.43,21.630
33.000,33.001,16.78,21.651
33.000,33.003,16.55,21.630
33.000,33.003,16.67,21.640
33.000,33.007,15.98,21.630
33.000,33.000,17.47,21.630
33.000,33.008,15.51,21.640
33.000,33.007,16.44,21.630
33.000,33.000,17.45,21.630
33.000,32.995,17.55,21.640
33.000,33.008,15.16,21.630
33.000,33.007,16.43,21.630
33.000,33.007,16.31,21.640
33.000,33.001,17.21,21.630
33.000,33.008,15.61,21.662
33.000,32.998,17.78,21.640
33.000,33.004,16.05,21.651
33.000,33.001,16.97,21.640
33.000,33.004,16.28,21.640
33.000,33.001,16.97,21.640
33.000,33.005,16.05,21.640
33.000,33.003,16.85,21.630
33.000,32.995,17.75,21.630
33.000,32.995,17.17,21.630
33.000,33.003,16.04,21.630
33.000,32.992,18.21,21.640
33.000,32.992,17.40,21.640
33.000,33.001,16.04,21.640
33.000,33.004,16.29,21.651
33.000,32.998,17.43,21.640
33.000,33.017,14.00,21.619
33.000,33.004,17.56,21.640
33.000,33.014,14.91,21.651
33.000,33.004,17.31,21.630
33.000,33.003,16.72,21.662
33.000,33.001,16.82,21.630
33.000,33.007,15.80,21.630
33.000,33.001,17.17,21.651
33.000,33.019,13.97,21.640
33.000,32.998,18.55,21.630
33.000,33.007,15.54,21.651
33.000,33.005,16.47,21.673
33.000,33.013,15.21,21.630
33.000,33.004,17.15,21.640
33.000,33.000,17.13,21.640
33.000,33.000,16.77,21.630
33.000,32.997,17.23,21.640
33.000,32.989,18.14,21.630
33.000,32.994,16.88,21.640
33.000,33.004,15.64,21.640
33.000,33.000,17.14,21.640
33.000,33.004,16.11,21.630
33.000,33.008,15.77,21.630
33.000,33.000,17.48,21.651
33.000,32.995,17.46,21.630
33.000,33.007,15.29,21.651
33.000,33.013,15.31,21.640
33.000,33.005,16.91,21.630
33.000,33.007,16.09,21.640
33.000,33.000,17.34,21.630
33.000,33.007,15.62,21.630
33.000,33.005,16.43,21.640
33.000,32.998,17.44,21.640
33.000,33.005,15.72,21.630
33.000,33.008,15.85,21.630
33.000,32.997,17.90,21.630
33.000,32.997,16.96,21.630
33.000,33.000,16.51,21.640
33.000,33.007,15.61,21.640
33.000,32.991,18.69,21.640
33.000,33.007,14.90,21.608
33.000,32.997,17.78,21.651
33.000,33.001,16.28,21.630
33.000,32.997,17.32,21.640
33.000,32.992,17.65,21.630
33.000,33.001,15.94,21.651
33.000,32.991,18.23,21.630
33.000,33.003,15.60,21.640
33.000,32.992,18.13,21.630
33.000,32.989,17.77,21.630
33.000,32.995,16.63,21.651
33.000,33.001,16.20,21.630
33.000,33.004,16.21,21.630
33.000,33.005,16.21,21.630
33.000,33.003,16.78,21.640
33.000,33.003,16.54,21.630
33.000,33.001,16.77,21.640
33.000,33.001,16.65,21.630
33.000,33.010,15.28,21.630
33.000,33.016,15.07,21.630
33.000,33.008,16.66,21.640
33.000,33.000,17.44,21.651
33.000,33.010,15.14,21.640
33.000,33.008,16.18,21.651
33.000,33.000,17.42,21.630
33.000,32.991,18.09,21.662
33.000,33.010,14.43,21.640
33.000,33.004,16.86,21.651
33.000,33.004,16.39,21.630
33.000,32.995,17.75,21.630
33.000,32.995,17.05,21.630
33.000,32.998,16.60,21.630
33.000,32.995,17.29,21.640
33.000,33.005,15.46,21.640
33.000,33.004,16.51,21.630
33.000,32.995,17.75,21.630
33.000,33.000,16.37,21.630
33.000,32.995,17.41,21.630
33.000,32.989,17.97,21.630
33.000,32.994,16.83,21.630
33.000,33.000,16.27,21.651
33.000,32.991,18.11,21.630
33.000,32.994,16.96,21.651
33.000,32.995,16.97,21.640
33.000,33.001,16.18,21.630
33.000,33.003,16.42,21.630
33.000,33.003,16.53,21.640
33.000,33.005,16.08,21.651
33.000,33.011,15.40,21.630
33.000,33.005,16.77,21.651
33.000,33.008,15.84,21.640
33.000,33.005,16.52,21.640
33.000,33.001,16.97,21.630
33.000,33.011,15.02,21.640
33.000,33.003,17.20,21.630
33.000,33.001,16.72,21.640
33.000,32.997,17.28,21.640
33.000,32.994,17.39,21.630
33.000,32.992,17.39,21.640
33.000,32.989,17.73,21.640
33.000,32.994,16.82,21.630
33.000,32.997,16.73,21.630
33.000,33.000,16.51,21.630
33.000,32.995,17.43,21.662
33.000,32.997,16.85,21.640
33.000,33.003,16.06,21.640
33.000,33.001,16.75,21.662
33.000,33.011,15.04,21.640
33.000,33.003,17.22,21.630
33.000,32.998,17.20,21.662
33.000,32.995,17.30,21.640
33.000,32.997,16.84,21.640
33.000,32.997,16.96,21.630
33.000,32.998,16.74,21.630
33.000,33.010,15.04,21.640
33.000,33.010,15.97,21.640
33.000,33.007,16.41,21.651
33.000,32.994,18.22,21.640
33.000,33.000,16.26,21.630
33.000,33.001,16.50,21.673
33.000,33.000,16.85,21.651
33.000,33.000,16.73,21.640
33.000,32.994,17.64,21.651
33.000,32.997,16.72,21.619
33.000,33.011,14.68,21.640
33.000,33.000,17.67,21.619
33.000,33.008,15.36,21.651
33.000,32.991,18.79,21.630
33.000,32.998,16.26,21.630
33.000,32.995,17.30,21.630
33.000,32.994,17.30,21.619
33.000,32.998,16.50,21.630
33.000,32.995,17.31,21.630
33.000,32.992,17.53,21.630
33.000,33.017,13.44,21.640
33.000,32.995,18.83,21.640
33.000,33.014,14.12,21.640
33.000,33.000,17.90,21.640
33.000,33.004,16.05,21.630
33.000,32.994,17.99,21.630
33.000,33.004,15.58,21.630
33.000,33.000,17.08,21.640
33.000,32.998,16.96,21.640
33.000,33.004,15.93,21.651
33.000,32.998,17.31,21.630
33.000,33.001,16.39,21.640
33.000,32.995,17.53,21.640
33.000,32.997,16.84,21.640
33.000,33.010,14.91,21.630
33.000,32.997,18.01,21.630
33.000,33.001,16.27,21.640
33.000,32.997,17.30,21.640
33.000,33.007,15.36,21.630
33.000,32.994,18.23,21.630
33.000,33.001,16.04,21.640
33.000,32.994,17.76,21.619
33.000,32.995,16.95,21.640
33.000,32.994,17.30,21.640
33.000,32.997,16.73,21.640
33.000,32.998,16.74,21.640
33.000,33.007,15.50,21.640
33.000,32.997,17.79,21.619
33.000,33.003,16.06,21.630
33.000,33.003,16.53,21.619
33.000,33.003,16.52,21.630
33.000,32.998,17.21,21.640
33.000,33.000,16.63,21.640
33.000,33.007,15.61,21.651
33.000,33.000,17.33,21.651
33.000,32.997,17.20,21.608
33.000,33.005,15.60,21.640
33.000,33.004,16.52,21.619
33.000,33.007,15.95,21.630
33.000,33.005,16.40,21.630
33.000,33.005,16.28,21.673
33.000,32.998,17.42,21.640
33.000,33.005,15.69,21.630
33.000,33.013,15.14,21.619
33.000,33.007,16.62,21.630
33.000,32.995,17.97,21.630
33.000,32.988,18.18,21.619
33.000,32.995,16.46,21.619
33.000,33.003,15.91,21.630
33.000,33.001,16.72,21.630
33.000,32.997,17.29,21.630
33.000,32.995,17.17,21.640
33.000,33.003,15.92,21.630
33.000,32.997,17.41,21.640
33.000,32.998,16.72,21.630
33.000,32.992,17.75,21.640
33.000,33.010,14.55,21.640
33.000,32.989,19.14,21.630
33.000,33.001,15.68,21.619
33.000,32.997,17.30,21.630
33.000,33.004,15.82,21.630
33.000,33.004,16.40,21.619
33.000,32.992,18.22,21.640
33.000,32.992,17.29,21.640
33.000,32.998,16.38,21.630
33.000,32.995,17.31,21.651
33.000,32.992,17.53,21.630
33.000,33.003,15.71,21.630
33.000,33.005,16.07,21.608
33.000,32.997,17.67,21.630
33.000,33.005,15.60,21.651
33.000,33.016,14.71,21.619
33.000,33.013,15.97,21.640
33.000,33.010,16.18,21.662
33.000,33.016,15.03,21.619
33.000,33.016,15.49,21.630
33.000,33.004,17.29,21.640
33.000,32.995,17.72,21.651
33.000,32.995,17.02,21.630
33.000,32.995,17.03,21.640
33.000,32.995,17.03,21.651
33.000,33.004,15.67,21.630
33.000,32.998,17.28,21.651
33.000,32.991,17.95,21.662
33.000,33.003,15.55,21.662
33.000,32.994,17.85,21.651
33.000,32.991,17.61,21.630
33.000,32.998,16.24,21.640
33.000,33.001,16.37,21.673
33.000,32.991,18.20,21.640
33.000,33.000,16.02,21.640
33.000,33.001,16.50,21.640
33.000,33.001,16.61,21.630
33.000,33.003,16.39,21.630
33.000,33.003,16.50,21.619
33.000,33.010,15.36,21.640
33.000,33.019,14.57,21.651
33.000,33.014,15.94,21.630
33.000,33.010,16.26,21.630
33.000,33.007,16.36,21.651
33.000,33.010,15.67,21.640
33.000,32.995,18.17,21.630
33.000,33.001,16.09,21.651
33.000,33.000,16.79,21.640
33.000,33.001,16.44,21.651
33.000,32.995,17.47,21.651
33.000,33.003,15.86,21.630
33.000,33.001,16.68,21.651
33.000,33.007,15.65,21.640
33.000,32.997,17.71,21.651
33.000,32.995,17.12,21.640
33.000,33.010,14.72,21.651
33.000,33.003,17.03,21.662
33.000,32.982,19.63,21.662
33.000,33.001,15.04,21.651
33.000,32.991,18.16,21.651
33.000,33.003,15.52,21.662
33.000,33.000,16.91,21.640
33.000,33.004,16.00,21.640
33.000,32.995,17.71,21.640
33.000,32.992,17.47,21.640
33.000,33.008,14.73,21.640
33.000,33.007,16.24,21.651
33.000,33.008,15.89,21.673
33.000,33.011,15.55,21.651
33.000,33.005,16.69,21.651
33.000,33.000,17.12,21.630
33.000,33.005,15.74,21.651
33.000,33.004,16.44,21.673
33.000,32.997,17.45,21.640
33.000,33.004,15.73,21.630
33.000,32.994,17.91,21.662
33.000,33.013,14.13,21.651
33.000,33.001,17.47,21.651
33.000,33.019,13.80,21.651
33.000,33.000,18.15,21.651
33.000,33.005,15.72,21.640
33.000,32.997,17.55,21.630
33.000,32.994,17.30,21.640
33.000,33.010,14.57,21.630
33.000,32.994,18.35,21.630
33.000,33.005,15.25,21.651
33.000,33.008,15.73,21.630
33.000,32.995,18.00,21.640
33.000,33.004,15.59,21.630
33.000,32.992,18.11,21.673
33.000,32.998,16.27,21.640
33.000,33.001,16.28,21.651
33.000,32.998,16.97,21.662
33.000,33.004,15.83,21.651
33.000,32.998,17.20,21.651
33.000,33.004,15.82,21.662
33.000,33.004,16.29,21.662
33.000,33.000,16.97,21.651
33.000,33.008,15.25,21.662
33.000,33.005,16.40,21.662
33.000,33.001,16.85,21.662
33.000,33.010,15.13,21.662
33.000,33.004,16.74,21.651
33.000,32.994,17.86,21.673
33.000,32.995,16.81,21.640
33.000,32.995,16.94,21.651
33.000,33.004,15.57,21.651
33.000,32.998,17.18,21.651
33.000,32.994,17.40,21.640
33.000,32.991,17.51,21.662
33.000,32.998,16.14,21.651
33.000,32.995,17.19,21.640
33.000,32.997,16.73,21.630
33.000,32.998,16.62,21.683
33.000,32.997,16.97,21.640
33.000,33.004,15.71,21.662
33.000,33.003,16.52,21.640
33.000,33.010,15.27,21.683
33.000,33.010,15.84,21.651
33.000,33.000,17.43,21.651
33.000,33.008,15.24,21.662
33.000,32.995,17.99,21.651
33.000,33.007,15.12,21.662
33.000,32.994,18.10,21.651
33.000,33.005,15.23,21.651
33.000,32.997,17.53,21.640
33.000,33.005,15.46,21.640
33.000,33.003,16.61,21.651
33.000,33.003,16.38,21.640
33.000,32.998,17.06,21.651
33.000,33.005,15.57,21.651
33.000,32.995,17.75,21.662
33.000,33.008,14.88,21.651
33.000,32.997,17.75,21.662
33.000,33.010,14.77,21.651
33.000,32.997,17.86,21.651
33.000,32.998,16.58,21.673
33.000,33.000,16.47,21.651
33.000,32.992,17.73,21.662
33.000,33.003,15.56,21.651
33.000,32.994,17.74,21.651
33.000,32.997,16.59,21.651
33.000,33.000,16.37,21.662
33.000,33.001,16.38,21.662
33.000,32.992,17.86,21.673
33.000,32.997,16.48,21.640
33.000,33.000,16.38,21.662
33.000,32.994,17.52,21.673
33.000,32.988,17.97,21.673
33.000,32.994,16.60,21.640
33.000,33.003,15.71,21.651
33.000,32.989,18.46,21.662
33.000,33.004,15.14,21.662
33.000,33.000,16.99,21.662
33.000,33.008,15.27,21.651
33.000,32.998,17.56,21.640
33.000,33.001,16.29,21.662
33.000,33.008,15.38,21.651
33.000,33.005,16.42,21.640
33.000,33.005,16.18,21.673
33.000,32.998,17.31,21.662
33.000,32.995,17.18,21.651
33.000,33.000,16.27,21.651
33.000,33.001,16.39,21.651
33.000,33.008,15.37,21.683
33.000,32.992,18.46,21.662
33.000,33.011,14.21,21.662
33.000,33.001,17.32,21.651
33.000,33.005,15.82,21.662
33.000,33.005,16.16,21.651
33.000,33.001,16.84,21.662
33.000,33.001,16.49,21.651
33.000,33.003,16.26,21.651
33.000,32.998,17.06,21.651
33.000,32.992,17.62,21.640
33.000,33.003,15.56,21.651
33.000,32.997,17.29,21.662
33.000,33.005,15.46,21.662
33.000,33.004,16.39,21.640
33.000,33.000,16.95,21.630
33.000,33.003,16.14,21.662
33.000,32.998,17.06,21.662
33.000,32.994,17.39,21.640
33.000,32.997,16.59,21.640
33.000,33.001,16.14,21.662
33.000,32.992,17.86,21.662
33.000,33.000,16.03,21.673
33.000,32.991,17.98,21.662
33.000,33.004,15.23,21.662
33.000,33.001,16.74,21.651
33.000,33.003,16.28,21.651
33.000,33.003,16.39,21.640
33.000,33.010,15.25,21.651
33.000,33.003,16.97,21.651
33.000,32.992,17.97,21.640
33.000,32.992,17.16,21.662
33.000,33.001,15.80,21.651
33.000,33.005,15.82,21.662
33.000,33.000,17.08,21.662
33.000,33.003,16.15,21.651
33.000,33.003,16.39,21.640
33.000,33.000,16.84,21.673
33.000,33.003,16.15,21.662
33.000,32.992,17.98,21.651
33.000,32.992,17.16,21.662
33.000,33.000,16.03,21.662
33.000,32.989,18.21,21.673
33.000,32.994,16.72,21.651
33.000,33.000,16.16,21.673
33.000,32.994,17.54,21.640
33.000,33.008,14.80,21.640
33.000,33.000,17.33,21.662
33.000,33.007,15.49,21.662
33.000,33.003,16.75,21.673
33.000,32.997,17.31,21.651
33.000,32.995,17.07,21.673
33.000,33.007,15.14,21.673
33.000,32.995,17.89,21.640
33.000,33.003,15.82,21.673
33.000,33.000,16.86,21.662
33.000,33.003,16.17,21.662
33.000,32.995,17.54,21.662
33.000,33.000,16.28,21.640
33.000,33.001,16.40,21.640
33.000,32.997,17.20,21.683
33.000,32.997,16.85,21.651
33.000,33.004,15.71,21.662
33.000,33.000,16.98,21.640
33.000,33.007,15.49,21.651
33.000,33.000,17.21,21.673
33.000,33.001,16.40,21.673
33.000,33.004,16.06,21.651
33.000,32.998,17.20,21.683
33.000,32.998,16.73,21.651
33.000,33.005,15.60,21.662
33.000,33.001,16.86,21.651
33.000,33.004,16.05,21.673
33.000,33.004,16.28,21.662
33.000,33.003,16.51,21.673
33.000,32.998,17.07,21.651
33.000,33.004,15.81,21.662
33.000,32.991,18.33,21.662
33.000,33.007,14.77,21.662
33.000,32.995,17.88,21.662
33.000,33.003,15.81,21.651
33.000,33.004,16.16,21.683
33.000,33.004,16.28,21.651
33.000,33.001,16.73,21.662
33.000,33.004,16.04,21.683
33.000,33.004,16.27,21.694
33.000,33.005,16.04,21.683
33.000,32.995,17.75,21.662
33.000,33.008,14.88,21.673
33.000,33.000,17.29,21.683
33.000,32.997,17.05,21.683
33.000,32.992,17.50,21.683
33.000,32.994,16.93,21.683
33.000,33.000,16.14,21.673
33.000,33.008,15.24,21.683
33.000,32.995,17.99,21.662
33.000,33.007,15.11,21.683
33.000,33.001,16.96,21.673
33.000,33.007,15.58,21.673
33.000,32.989,18.77,21.662
33.000,33.004,15.10,21.673
33.000,33.005,16.04,21.673
33.000,33.003,16.61,21.683
33.000,33.004,16.14,21.683
33.000,33.010,15.35,21.683
33.000,33.000,17.40,21.651
33.000,33.005,15.67,21.683
33.000,33.000,17.04,21.673
33.000,33.004,15.89,21.673
33.000,32.989,18.52,21.683
33.000,33.000,15.76,21.673
33.000,32.997,17.04,21.683
33.000,33.008,14.98,21.673
33.000,33.000,17.28,21.673
33.000,33.007,15.44,21.683
33.000,33.000,17.16,21.662
33.000,33.011,14.75,21.673
33.000,33.011,15.68,21.673
33.000,33.000,17.49,21.673
33.000,33.005,15.64,21.683
33.000,33.008,15.65,21.683
33.000,32.995,17.93,21.662
33.000,33.003,15.74,21.683
33.000,32.995,17.46,21.683
33.000,33.010,14.60,21.694
33.000,32.997,17.82,21.662
33.000,33.016,13.81,21.683
33.000,32.998,18.05,21.683
33.000,32.991,17.78,21.683
33.000,32.992,16.98,21.683
33.000,32.995,16.65,21.705
33.000,32.997,16.66,21.662
33.000,32.995,17.00,21.673
33.000,33.000,16.21,21.683
33.000,33.001,16.33,21.673
33.000,32.997,17.13,21.673
33.000,33.003,15.87,21.705
33.000,32.989,18.39,21.683
33.000,33.000,15.75,21.673
33.000,32.992,17.71,21.673
33.000,33.001,15.76,21.673
33.000,33.007,15.55,21.683
33.000,33.008,15.79,21.683
33.000,32.989,18.86,21.683
33.000,33.001,15.52,21.673
33.000,33.004,16.00,21.694
33.000,33.005,16.01,21.683
33.000,33.003,16.57,21.683
33.000,32.995,17.48,21.694
33.000,33.004,15.53,21.673
33.000,33.013,14.86,21.694
33.000,33.010,16.01,21.662
33.000,33.005,16.45,21.673
33.000,32.995,17.69,21.694
33.000,33.004,15.51,21.683
33.000,33.005,15.98,21.662
33.000,32.992,18.14,21.683
33.000,33.008,14.59,21.683
33.000,32.997,17.69,21.694
33.000,32.994,17.21,21.683
33.000,33.003,15.62,21.683
33.000,32.995,17.46,21.694
33.000,32.997,16.65,21.683
33.000,32.998,16.54,21.683
33.000,33.000,16.43,21.683
33.000,32.992,17.69,21.662
33.000,33.005,15.06,21.694
33.000,32.997,17.47,21.683
33.000,33.013,14.27,21.694
33.000,32.997,18.05,21.683
34.000,33.001,89.68,21.683
34.000,33.001,90.81,21.694
34.000,33.007,90.68,21.683
34.000,33.004,92.38,21.694
34.000,33.026,89.51,21.683
34.000,33.044,89.29,21.673
