volts,ppm,temp_c
0.99981367,-4.70,25.075
0.99981367,-4.70,25.072
0.99981367,-4.70,25.067
0.9998136,-4.77,25.066
0.9998136,-4.77,25.068
0.9998136,-4.77,25.06
0.9998136,-4.77,25.063
0.9998136,-4.77,25.061
0.9998136,-4.77,25.056
0.9998136,-4.77,25.055
0.9998136,-4.77,25.045
0.9998136,-4.77,25.038
0.9998136,-4.77,25.051
0.9998136,-4.77,25.045
0.9998136,-4.77,25.042
0.9998136,-4.77,25.041
0.99981377,-4.60,25.042
0.99981377,-4.60,25.031
0.99981377,-4.60,25.034
0.99981377,-4.60,25.03
0.99981377,-4.60,25.025
0.99981377,-4.60,25.023
0.99981377,-4.60,25.011
0.99981377,-4.60,25.014
0.99981377,-4.60,25.01
0.99981377,-4.60,25.008
0.99981377,-4.60,24.996
0.99981377,-4.60,25.008
0.99981377,-4.60,25.004
0.99981377,-4.60,24.995
0.99981347,-4.90,24.995
0.99981347,-4.90,24.995
0.99981347,-4.90,24.992
0.99981347,-4.90,24.989
0.99981347,-4.90,24.989
0.99981347,-4.90,24.985
0.99981347,-4.90,24.986
0.99981347,-4.90,24.981
0.99981347,-4.90,24.984
0.99981347,-4.90,24.985
0.99981347,-4.90,24.978
0.99981347,-4.90,24.98
0.99981347,-4.90,24.981
0.99981334,-5.03,24.982
0.99981334,-5.03,24.981
0.99981334,-5.03,24.98
0.99981334,-5.03,24.975
0.99981334,-5.03,24.974
0.99981334,-5.03,24.973
0.99981334,-5.03,24.981
0.99981334,-5.03,24.974
0.99981334,-5.03,24.978
0.99981334,-5.03,24.98
0.99981334,-5.03,24.971
0.99981334,-5.03,24.989
0.99981334,-5.03,24.982
0.99981316,-5.21,24.98
0.99981316,-5.21,24.975
0.99981316,-5.21,24.975
0.99981316,-5.21,24.981
0.99981316,-5.21,24.977
0.99981316,-5.21,24.984
0.99981316,-5.21,24.978
0.99981316,-5.21,24.978
0.99981316,-5.21,24.98
0.99981316,-5.21,24.973
0.99981316,-5.21,24.977
0.99981316,-5.21,24.981
0.99981316,-5.21,24.981
0.99981316,-5.21,24.975
0.99981344,-4.93,24.98
0.99981344,-4.93,24.978
0.99981344,-4.93,24.98
0.99981344,-4.93,24.978
0.99981344,-4.93,24.981
0.99981344,-4.93,24.981
0.99981344,-4.93,24.975
0.99981344,-4.93,24.982
0.99981344,-4.93,24.984
0.99981344,-4.93,24.985
0.99981344,-4.93,24.985
0.99981344,-4.93,24.981
0.99981344,-4.93,24.98
0.99981367,-4.70,24.985
0.99981367,-4.70,24.981
0.99981367,-4.70,24.978
0.99981367,-4.70,24.971
0.99981367,-4.70,24.981
0.99981367,-4.70,24.971
0.99981367,-4.70,24.971
0.99981367,-4.70,24.981
0.99981367,-4.70,24.977
0.99981367,-4.70,24.975
0.99981367,-4.70,24.974
0.99981367,-4.70,24.982
0.99981367,-4.70,24.974
0.99981367,-4.70,24.98
0.99981355,-4.82,24.981
0.99981355,-4.82,24.984
0.99981355,-4.82,24.989
0.99981355,-4.82,24.977
0.99981355,-4.82,24.981
0.99981355,-4.82,24.98
0.99981355,-4.82,24.978
0.99981355,-4.82,24.99
0.99981355,-4.82,24.985
0.99981355,-4.82,24.982
0.99981355,-4.82,24.982
0.99981355,-4.82,24.977
0.99981355,-4.82,24.985
0.99981349,-4.88,24.981
0.99981349,-4.88,24.99
0.99981349,-4.88,24.978
0.99981349,-4.88,24.982
0.99981349,-4.88,24.981
0.99981349,-4.88,24.971
0.99981349,-4.88,24.971
0.99981349,-4.88,24.984
0.99981349,-4.88,24.973
0.99981349,-4.88,24.978
0.99981349,-4.88,24.981
0.99981349,-4.88,24.985
0.99981349,-4.88,24.982
0.99981349,-4.88,24.98
0.99981365,-4.72,24.978
0.99981365,-4.72,24.978
0.99981365,-4.72,24.977
0.99981365,-4.72,24.975
0.99981365,-4.72,24.984
0.99981365,-4.72,24.978
0.99981365,-4.72,24.986
0.99981365,-4.72,24.989
0.99981365,-4.72,24.981
0.99981365,-4.72,24.989
0.99981365,-4.72,24.981
0.99981365,-4.72,24.995
0.99981365,-4.72,24.98
0.99981365,-4.72,24.982
0.99981365,-4.72,24.974
0.99981365,-4.72,24.986
0.99981365,-4.72,24.978
0.99981365,-4.72,24.982
0.99981365,-4.72,24.978
0.99981365,-4.72,24.981
0.99981365,-4.72,24.978
0.99981365,-4.72,24.981
0.99981365,-4.72,24.988
0.99981365,-4.72,24.985
0.99981365,-4.72,24.975
0.99981365,-4.72,24.977
0.99981355,-4.82,24.974
0.99981355,-4.82,24.981
0.99981355,-4.82,24.977
0.99981355,-4.82,24.982
0.99981355,-4.82,24.982
0.99981355,-4.82,24.989
0.99981355,-4.82,24.984
0.99981355,-4.82,24.985
0.99981355,-4.82,24.988
0.99981355,-4.82,24.981
0.99981355,-4.82,24.986
0.99981355,-4.82,24.98
0.99981355,-4.82,24.988
0.99981355,-4.82,24.985
0.99981367,-4.70,24.992
0.99981367,-4.70,24.989
0.99981367,-4.70,24.995
0.99981367,-4.70,24.989
0.99981367,-4.70,24.989
0.99981367,-4.70,24.984
0.99981367,-4.70,24.98
0.99981367,-4.70,24.989
0.99981367,-4.70,24.986
0.99981367,-4.70,24.985
0.99981367,-4.70,24.992
0.99981367,-4.70,24.989
0.99981367,-4.70,24.985
0.9998137,-4.67,24.992
0.9998137,-4.67,24.989
0.9998137,-4.67,24.986
0.9998137,-4.67,24.989
0.9998137,-4.67,24.982
0.9998137,-4.67,24.99
0.9998137,-4.67,24.984
0.9998137,-4.67,24.984
0.9998137,-4.67,24.988
0.9998137,-4.67,24.988
0.9998137,-4.67,24.99
0.9998137,-4.67,24.989
0.9998137,-4.67,24.986
0.9998137,-4.67,24.988
0.99981395,-4.42,24.992
0.99981395,-4.42,24.989
0.99981395,-4.42,24.988
0.99981395,-4.42,24.986
0.99981395,-4.42,24.989
0.99981395,-4.42,24.984
0.99981395,-4.42,24.988
0.99981395,-4.42,24.985
0.99981395,-4.42,24.982
0.99981395,-4.42,24.982
0.99981395,-4.42,24.984
0.99981395,-4.42,24.986
0.99981395,-4.42,24.992
0.99981403,-4.34,24.988
0.99981403,-4.34,24.993
0.99981403,-4.34,24.986
0.99981403,-4.34,24.984
0.99981403,-4.34,24.986
0.99981403,-4.34,24.99
0.99981403,-4.34,24.99
0.99981403,-4.34,24.996
0.99981403,-4.34,24.992
0.99981403,-4.34,24.989
0.99981403,-4.34,24.995
0.99981403,-4.34,24.986
0.99981403,-4.34,24.985
0.99981365,-4.72,24.989
0.99981365,-4.72,24.984
0.99981365,-4.72,24.995
0.99981365,-4.72,24.996
0.99981365,-4.72,24.996
0.99981365,-4.72,24.993
0.99981365,-4.72,24.99
0.99981365,-4.72,24.989
0.99981365,-4.72,24.997
0.99981365,-4.72,24.993
0.99981365,-4.72,24.993
0.99981365,-4.72,24.996
0.99981365,-4.72,24.992
0.99981365,-4.72,24.988
0.9998138,-4.57,24.999
0.9998138,-4.57,24.988
0.9998138,-4.57,24.984
0.9998138,-4.57,24.986
0.9998138,-4.57,24.988
0.9998138,-4.57,24.978
0.9998138,-4.57,24.996
0.9998138,-4.57,24.989
0.9998138,-4.57,24.989
0.9998138,-4.57,24.992
0.9998138,-4.57,24.99
0.9998138,-4.57,24.995
0.9998138,-4.57,24.993
0.99981382,-4.55,24.99
0.99981382,-4.55,24.995
0.99981382,-4.55,24.993
0.99981382,-4.55,24.996
0.99981382,-4.55,24.995
0.99981382,-4.55,24.992
0.99981382,-4.55,24.988
0.99981382,-4.55,24.996
0.99981382,-4.55,24.996
0.99981382,-4.55,24.989
0.99981382,-4.55,25.0
0.99981382,-4.55,24.996
0.99981382,-4.55,24.99
0.99981382,-4.55,25.001
0.99981349,-4.88,24.988
0.99981349,-4.88,24.997
0.99981349,-4.88,24.985
0.99981349,-4.88,24.988
0.99981349,-4.88,24.989
0.99981349,-4.88,24.995
0.99981349,-4.88,24.993
0.99981349,-4.88,24.986
0.99981349,-4.88,24.986
0.99981349,-4.88,24.986
0.99981349,-4.88,24.997
0.99981349,-4.88,24.992
0.99981349,-4.88,24.992
0.99981385,-4.52,24.997
0.99981385,-4.52,24.99
0.99981385,-4.52,24.992
0.99981385,-4.52,25.0
0.99981385,-4.52,24.995
0.99981385,-4.52,24.992
0.99981385,-4.52,24.996
0.99981385,-4.52,24.989
0.99981385,-4.52,25.001
0.99981385,-4.52,24.993
0.99981385,-4.52,24.997
0.99981385,-4.52,24.992
0.99981385,-4.52,24.992
0.99981352,-4.85,25.001
0.99981352,-4.85,24.996
0.99981352,-4.85,24.992
0.99981352,-4.85,24.997
0.99981352,-4.85,24.993
0.99981352,-4.85,24.995
0.99981352,-4.85,24.993
0.99981352,-4.85,25.001
0.99981352,-4.85,24.995
0.99981352,-4.85,24.993
0.99981352,-4.85,24.996
0.99981352,-4.85,24.992
0.99981352,-4.85,24.995
0.99981352,-4.85,24.996
0.9998138,-4.57,24.999
0.9998138,-4.57,24.992
0.9998138,-4.57,24.99
0.9998138,-4.57,24.996
0.9998138,-4.57,24.986
0.9998138,-4.57,24.996
0.9998138,-4.57,24.99
0.9998138,-4.57,25.0
0.9998138,-4.57,24.995
0.9998138,-4.57,25.003
0.9998138,-4.57,24.993
0.9998138,-4.57,25.0
0.9998138,-4.57,24.982
0.99981387,-4.50,25.0
0.99981387,-4.50,24.997
0.99981387,-4.50,24.995
0.99981387,-4.50,25.0
0.99981387,-4.50,24.999
0.99981387,-4.50,24.996
0.99981387,-4.50,25.001
0.99981387,-4.50,24.996
0.99981387,-4.50,25.0
0.99981387,-4.50,24.993
0.99981387,-4.50,24.986
0.99981387,-4.50,24.992
0.99981387,-4.50,24.989
0.99981387,-4.50,24.99
0.99981372,-4.65,24.989
0.99981372,-4.65,24.978
0.99981372,-4.65,24.99
0.99981372,-4.65,24.989
0.99981372,-4.65,24.996
0.99981372,-4.65,24.992
0.99981372,-4.65,24.989
0.99981372,-4.65,24.999
0.99981372,-4.65,24.99
0.99981372,-4.65,24.996
0.99981372,-4.65,25.0
0.99981372,-4.65,24.997
0.99981372,-4.65,24.996
0.99981375,-4.62,24.995
0.99981375,-4.62,24.995
0.99981375,-4.62,25.008
0.99981375,-4.62,24.999
0.99981375,-4.62,24.993
0.99981375,-4.62,25.003
0.99981375,-4.62,24.997
0.99981375,-4.62,25.0
0.99981375,-4.62,24.988
0.99981375,-4.62,24.993
0.99981375,-4.62,24.995
0.99981375,-4.62,24.993
0.99981375,-4.62,24.999
0.99981362,-4.75,25.0
0.99981362,-4.75,24.996
0.99981362,-4.75,24.996
0.99981362,-4.75,24.999
0.99981362,-4.75,24.995
0.99981362,-4.75,24.988
0.99981362,-4.75,25.0
0.99981362,-4.75,24.996
0.99981362,-4.75,24.992
0.99981362,-4.75,24.992
0.99981362,-4.75,24.992
0.99981362,-4.75,24.996
0.99981362,-4.75,25.003
0.99981362,-4.75,24.992
0.9998138,-4.57,24.997
0.9998138,-4.57,25.0
0.9998138,-4.57,24.999
0.9998138,-4.57,24.993
0.9998138,-4.57,25.003
0.9998138,-4.57,24.992
0.9998138,-4.57,25.0
0.9998138,-4.57,24.995
0.9998138,-4.57,25.001
0.9998138,-4.57,24.985
0.9998138,-4.57,25.004
0.9998138,-4.57,24.995
0.9998138,-4.57,24.997
0.99981365,-4.72,24.995
0.99981365,-4.72,24.988
0.99981365,-4.72,24.989
0.99981365,-4.72,24.995
0.99981365,-4.72,24.99
0.99981365,-4.72,24.995
0.99981365,-4.72,24.995
0.99981365,-4.72,24.992
0.99981365,-4.72,24.996
0.99981365,-4.72,25.008
0.99981365,-4.72,25.001
0.99981365,-4.72,25.003
0.99981365,-4.72,25.005
0.99981365,-4.72,25.004
0.99981382,-4.55,24.995
0.99981382,-4.55,24.996
0.99981382,-4.55,24.992
0.99981382,-4.55,25.003
0.99981382,-4.55,24.997
0.99981382,-4.55,25.0
0.99981382,-4.55,24.992
0.99981382,-4.55,24.988
0.99981382,-4.55,24.997
0.99981382,-4.55,24.989
0.99981382,-4.55,24.996
0.99981382,-4.55,25.001
0.99981382,-4.55,24.992
0.99981362,-4.75,24.997
0.99981362,-4.75,24.995
0.99981362,-4.75,25.001
0.99981362,-4.75,25.0
0.99981362,-4.75,25.004
0.99981362,-4.75,24.999
0.99981362,-4.75,24.997
0.99981362,-4.75,24.996
0.99981362,-4.75,25.001
0.99981362,-4.75,24.996
0.99981362,-4.75,24.999
0.99981362,-4.75,24.996
0.99981362,-4.75,25.008
0.99981395,-4.42,24.996
0.99981395,-4.42,24.996
0.99981395,-4.42,25.0
0.99981395,-4.42,25.005
0.99981395,-4.42,25.0
0.99981395,-4.42,25.003
0.99981395,-4.42,24.999
0.99981395,-4.42,24.997
0.99981395,-4.42,24.993
0.99981395,-4.42,24.993
0.99981395,-4.42,24.992
0.99981395,-4.42,24.997
0.99981395,-4.42,24.997
0.99981395,-4.42,24.996
0.99981375,-4.62,24.999
0.99981375,-4.62,25.005
0.99981375,-4.62,25.001
0.99981375,-4.62,24.997
0.99981375,-4.62,24.995
0.99981375,-4.62,25.007
0.99981375,-4.62,25.007
0.99981375,-4.62,24.999
0.99981375,-4.62,25.003
0.99981375,-4.62,25.001
0.99981375,-4.62,24.997
0.99981375,-4.62,24.997
0.99981375,-4.62,24.985
0.9998138,-4.57,24.996
0.9998138,-4.57,25.001
0.9998138,-4.57,24.995
0.9998138,-4.57,25.0
0.9998138,-4.57,24.996
0.9998138,-4.57,24.995
0.9998138,-4.57,25.0
0.9998138,-4.57,24.996
0.9998138,-4.57,24.999
0.9998138,-4.57,24.993
0.9998138,-4.57,24.999
0.9998138,-4.57,24.999
0.9998138,-4.57,25.001
0.9998138,-4.57,25.001
0.99981387,-4.50,24.997
0.99981387,-4.50,25.0
0.99981387,-4.50,24.999
0.99981387,-4.50,25.0
0.99981387,-4.50,24.995
0.99981387,-4.50,24.996
0.99981387,-4.50,24.995
0.99981387,-4.50,24.99
0.99981387,-4.50,24.995
0.99981387,-4.50,24.988
0.99981387,-4.50,24.993
0.99981387,-4.50,24.993
0.99981387,-4.50,24.992
0.9998139,-4.47,24.99
0.9998139,-4.47,24.996
0.9998139,-4.47,24.995
0.9998139,-4.47,24.999
0.9998139,-4.47,24.997
0.9998139,-4.47,25.004
0.9998139,-4.47,24.995
0.9998139,-4.47,24.999
0.9998139,-4.47,25.003
0.9998139,-4.47,25.003
0.9998139,-4.47,25.004
0.9998139,-4.47,25.005
0.9998139,-4.47,24.992
0.99981375,-4.62,25.004
0.99981375,-4.62,24.995
0.99981375,-4.62,24.989
0.99981375,-4.62,24.992
0.99981375,-4.62,24.992
0.99981375,-4.62,24.997
0.99981375,-4.62,25.001
0.99981375,-4.62,25.0
0.99981375,-4.62,24.993
0.99981375,-4.62,25.005
0.99981375,-4.62,25.003
0.99981375,-4.62,24.999
0.99981375,-4.62,25.004
0.99981375,-4.62,24.995
0.99981372,-4.65,24.999
0.99981372,-4.65,24.997
0.99981372,-4.65,24.999
0.99981372,-4.65,25.0
0.99981372,-4.65,25.001
0.99981372,-4.65,24.996
0.99981372,-4.65,24.997
0.99981372,-4.65,25.0
0.99981372,-4.65,24.996
0.99981372,-4.65,25.0
0.99981372,-4.65,25.001
0.99981372,-4.65,24.997
0.99981372,-4.65,24.993
0.99981349,-4.88,24.993
0.99981349,-4.88,25.001
0.99981349,-4.88,24.989
0.99981349,-4.88,24.992
0.99981349,-4.88,24.993
0.99981349,-4.88,24.996
0.99981349,-4.88,24.997
0.99981349,-4.88,24.995
0.99981349,-4.88,25.0
0.99981349,-4.88,25.001
0.99981349,-4.88,25.01
0.99981349,-4.88,24.997
0.99981349,-4.88,25.001
0.99981349,-4.88,24.999
0.99981377,-4.60,25.001
0.99981377,-4.60,24.997
0.99981377,-4.60,25.0
0.99981377,-4.60,24.997
0.99981377,-4.60,24.999
0.99981377,-4.60,24.993
0.99981377,-4.60,24.995
0.99981377,-4.60,25.0
0.99981377,-4.60,25.0
0.99981377,-4.60,24.995
0.99981377,-4.60,25.004
0.99981377,-4.60,24.999
0.99981377,-4.60,25.0
0.99981365,-4.72,25.0
0.99981365,-4.72,25.0
0.99981365,-4.72,25.005
0.99981365,-4.72,24.997
0.99981365,-4.72,24.993
0.99981365,-4.72,24.995
0.99981365,-4.72,25.0
0.99981365,-4.72,24.992
0.99981365,-4.72,24.988
0.99981365,-4.72,24.996
0.99981365,-4.72,24.993
0.99981365,-4.72,24.997
0.99981365,-4.72,24.999
0.9998136,-4.77,24.996
0.9998136,-4.77,24.992
0.9998136,-4.77,24.993
0.9998136,-4.77,25.003
0.9998136,-4.77,24.985
0.9998136,-4.77,24.999
0.9998136,-4.77,25.001
0.9998136,-4.77,25.005
0.9998136,-4.77,24.995
0.9998136,-4.77,24.997
0.9998136,-4.77,25.004
0.9998136,-4.77,25.0
0.9998136,-4.77,24.996
0.9998136,-4.77,25.001
0.99981377,-4.60,24.996
0.99981377,-4.60,24.996
0.99981377,-4.60,24.999
0.99981377,-4.60,25.003
0.99981377,-4.60,24.996
0.99981377,-4.60,24.999
0.99981377,-4.60,24.997
0.99981377,-4.60,24.99
0.99981377,-4.60,25.0
0.99981377,-4.60,24.996
0.99981377,-4.60,25.0
0.99981377,-4.60,24.997
0.99981377,-4.60,24.992
0.9998137,-4.67,24.992
0.9998137,-4.67,24.989
0.9998137,-4.67,25.001
0.9998137,-4.67,24.997
0.9998137,-4.67,25.001
0.9998137,-4.67,25.001
0.9998137,-4.67,24.993
0.9998137,-4.67,24.999
0.9998137,-4.67,25.001
0.9998137,-4.67,25.0
0.9998137,-4.67,24.999
0.9998137,-4.67,24.999
0.9998137,-4.67,25.004
0.9998137,-4.67,24.996
0.99981377,-4.60,24.997
0.99981377,-4.60,24.989
0.99981377,-4.60,24.999
0.99981377,-4.60,25.003
0.99981377,-4.60,25.004
0.99981377,-4.60,25.001
0.99981377,-4.60,25.011
0.99981377,-4.60,25.003
0.99981377,-4.60,24.996
0.99981377,-4.60,25.004
0.99981377,-4.60,25.004
0.99981377,-4.60,25.008
0.99981377,-4.60,25.0
0.99981372,-4.65,24.993
0.99981372,-4.65,25.003
0.99981372,-4.65,24.995
0.99981372,-4.65,24.996
0.99981372,-4.65,24.997
0.99981372,-4.65,24.996
0.99981372,-4.65,24.993
0.99981372,-4.65,25.004
0.99981372,-4.65,24.999
0.99981372,-4.65,24.992
0.99981372,-4.65,24.999
0.99981372,-4.65,24.995
0.99981372,-4.65,25.0
0.99981375,-4.62,25.004
0.99981375,-4.62,25.005
0.99981375,-4.62,24.997
0.99981375,-4.62,24.999
0.99981375,-4.62,24.999
0.99981375,-4.62,25.001
0.99981375,-4.62,25.003
0.99981375,-4.62,24.997
0.99981375,-4.62,25.0
0.99981375,-4.62,25.003
0.99981375,-4.62,24.993
0.99981375,-4.62,24.993
0.99981375,-4.62,24.999
0.99981375,-4.62,24.99
0.99981385,-4.52,25.0
0.99981385,-4.52,24.996
0.99981385,-4.52,25.0
0.99981385,-4.52,24.992
0.99981385,-4.52,24.999
0.99981385,-4.52,25.005
0.99981385,-4.52,25.003
0.99981385,-4.52,24.997
0.99981385,-4.52,24.997
0.99981385,-4.52,24.996
0.99981385,-4.52,24.996
0.99981385,-4.52,25.0
0.99981385,-4.52,25.001
0.9998139,-4.47,24.993
0.9998139,-4.47,24.996
0.9998139,-4.47,24.996
0.9998139,-4.47,24.995
0.9998139,-4.47,24.999
0.9998139,-4.47,25.001
0.9998139,-4.47,24.997
0.9998139,-4.47,25.007
0.9998139,-4.47,25.0
0.9998139,-4.47,25.005
0.9998139,-4.47,24.996
0.9998139,-4.47,25.0
0.9998139,-4.47,24.993
0.9998139,-4.47,24.999
0.99981385,-4.52,24.997
0.99981385,-4.52,24.992
0.99981385,-4.52,25.001
0.99981385,-4.52,24.993
0.99981385,-4.52,24.997
0.99981385,-4.52,25.007
0.99981385,-4.52,24.999
0.99981385,-4.52,25.004
0.99981385,-4.52,24.997
0.99981385,-4.52,25.003
0.99981385,-4.52,24.999
0.99981385,-4.52,25.007
0.99981385,-4.52,25.001
0.99981393,-4.44,25.0
0.99981393,-4.44,25.001
0.99981393,-4.44,24.995
0.99981393,-4.44,24.997
0.99981393,-4.44,24.993
0.99981393,-4.44,25.0
0.99981393,-4.44,25.001
0.99981393,-4.44,24.99
0.99981393,-4.44,24.995
0.99981393,-4.44,24.993
0.99981393,-4.44,24.996
0.99981393,-4.44,24.997
0.99981393,-4.44,25.0
0.99981393,-4.44,24.999
0.99981395,-4.42,25.003
0.99981395,-4.42,25.001
0.99981395,-4.42,24.999
0.99981395,-4.42,25.01
0.99981395,-4.42,24.997
0.99981395,-4.42,25.003
0.99981395,-4.42,25.0
0.99981395,-4.42,25.0
0.99981395,-4.42,25.003
0.99981395,-4.42,24.999
0.99981395,-4.42,25.001
0.99981395,-4.42,24.996
0.99981395,-4.42,24.997
0.99981395,-4.42,24.997
0.99981395,-4.42,25.0
0.99981395,-4.42,24.996
0.99981395,-4.42,25.003
0.99981395,-4.42,24.996
0.99981395,-4.42,24.997
0.99981395,-4.42,24.995
0.99981395,-4.42,24.997
0.99981395,-4.42,24.999
0.99981395,-4.42,25.001
0.99981395,-4.42,25.003
0.99981395,-4.42,24.996
0.99981395,-4.42,24.996
0.99981385,-4.52,24.992
0.99981385,-4.52,24.999
0.99981385,-4.52,25.003
0.99981385,-4.52,24.996
0.99981385,-4.52,24.999
0.99981385,-4.52,24.995
0.99981385,-4.52,24.996
0.99981385,-4.52,24.997
0.99981385,-4.52,25.005
0.99981385,-4.52,25.0
0.99981385,-4.52,25.0
0.99981385,-4.52,25.001
0.99981385,-4.52,25.007
0.99981385,-4.52,24.999
0.99981382,-4.55,25.0
0.99981382,-4.55,25.004
0.99981382,-4.55,25.001
0.99981382,-4.55,24.997
0.99981382,-4.55,24.995
0.99981382,-4.55,24.999
0.99981382,-4.55,25.001
0.99981382,-4.55,25.003
0.99981382,-4.55,25.0
0.99981382,-4.55,25.003
0.99981382,-4.55,24.997
0.99981382,-4.55,25.005
0.99981382,-4.55,24.999
0.99981393,-4.44,24.999
0.99981393,-4.44,25.001
0.99981393,-4.44,24.99
0.99981393,-4.44,24.989
0.99981393,-4.44,24.992
0.99981393,-4.44,24.996
0.99981393,-4.44,24.99
0.99981393,-4.44,24.997
0.99981393,-4.44,25.0
0.99981393,-4.44,25.005
0.99981393,-4.44,24.992
0.99981393,-4.44,25.004
0.99981393,-4.44,24.996
0.99981393,-4.44,24.995
0.9998137,-4.67,24.993
0.9998137,-4.67,25.0
0.9998137,-4.67,24.997
0.9998137,-4.67,24.999
0.9998137,-4.67,24.996
0.9998137,-4.67,24.993
0.9998137,-4.67,24.995
0.9998137,-4.67,24.996
0.9998137,-4.67,25.004
0.9998137,-4.67,25.008
0.9998137,-4.67,24.996
0.9998137,-4.67,24.996
0.9998137,-4.67,24.995
0.99981382,-4.55,25.0
0.99981382,-4.55,25.007
0.99981382,-4.55,25.001
0.99981382,-4.55,25.008
0.99981382,-4.55,25.001
0.99981382,-4.55,25.003
0.99981382,-4.55,25.001
0.99981382,-4.55,24.999
0.99981382,-4.55,24.996
0.99981382,-4.55,24.997
0.99981382,-4.55,24.993
0.99981382,-4.55,25.001
0.99981382,-4.55,24.999
0.99981362,-4.75,24.995
0.99981362,-4.75,24.997
0.99981362,-4.75,25.0
0.99981362,-4.75,24.995
0.99981362,-4.75,25.0
0.99981362,-4.75,25.003
0.99981362,-4.75,25.001
0.99981362,-4.75,25.003
0.99981362,-4.75,25.003
0.99981362,-4.75,25.003
0.99981362,-4.75,25.005
0.99981362,-4.75,24.997
0.99981362,-4.75,25.01
0.99981362,-4.75,24.999
0.99981377,-4.60,24.999
0.99981377,-4.60,25.004
0.99981377,-4.60,25.007
0.99981377,-4.60,25.003
0.99981377,-4.60,24.997
0.99981377,-4.60,25.003
0.99981377,-4.60,25.001
0.99981377,-4.60,25.001
0.99981377,-4.60,25.0
0.99981377,-4.60,24.996
0.99981377,-4.60,24.993
0.99981377,-4.60,24.996
0.99981377,-4.60,25.003
0.99981367,-4.70,24.992
0.99981367,-4.70,24.997
0.99981367,-4.70,24.996
0.99981367,-4.70,25.001
0.99981367,-4.70,25.0
0.99981367,-4.70,24.999
0.99981367,-4.70,24.996
0.99981367,-4.70,24.999
0.99981367,-4.70,24.999
0.99981367,-4.70,24.999
0.99981367,-4.70,25.001
0.99981367,-4.70,24.996
0.99981367,-4.70,24.995
0.99981367,-4.70,24.999
0.9998138,-4.57,25.007
0.9998138,-4.57,24.996
0.9998138,-4.57,25.003
0.9998138,-4.57,24.997
0.9998138,-4.57,25.0
0.9998138,-4.57,24.995
0.9998138,-4.57,25.008
0.9998138,-4.57,25.004
0.9998138,-4.57,25.001
0.9998138,-4.57,24.997
0.9998138,-4.57,24.999
0.9998138,-4.57,24.999
0.9998138,-4.57,24.999
0.99981385,-4.52,25.004
0.99981385,-4.52,25.004
0.99981385,-4.52,25.005
0.99981385,-4.52,24.993
0.99981385,-4.52,25.0
0.99981385,-4.52,24.999
0.99981385,-4.52,24.999
0.99981385,-4.52,24.995
0.99981385,-4.52,24.997
0.99981385,-4.52,25.001
0.99981385,-4.52,25.003
0.99981385,-4.52,24.997
0.99981385,-4.52,24.997
0.99981367,-4.70,25.003
0.99981367,-4.70,24.995
0.99981367,-4.70,24.997
0.99981367,-4.70,25.007
0.99981367,-4.70,25.001
0.99981367,-4.70,25.001
0.99981367,-4.70,25.001
0.99981367,-4.70,24.999
0.99981367,-4.70,24.999
0.99981367,-4.70,24.996
0.99981367,-4.70,25.005
0.99981367,-4.70,24.996
0.99981367,-4.70,24.996
0.99981367,-4.70,24.995
0.9998137,-4.67,25.001
0.9998137,-4.67,25.0
0.9998137,-4.67,24.995
0.9998137,-4.67,24.992
0.9998137,-4.67,24.996
0.9998137,-4.67,24.997
0.9998137,-4.67,24.997
0.9998137,-4.67,24.992
0.9998137,-4.67,25.003
0.9998137,-4.67,25.001
0.9998137,-4.67,24.999
0.9998137,-4.67,25.003
0.9998137,-4.67,25.005
0.99981375,-4.62,25.0
0.99981375,-4.62,24.999
0.99981375,-4.62,25.008
0.99981375,-4.62,24.996
0.99981375,-4.62,25.001
0.99981375,-4.62,25.004
0.99981375,-4.62,25.005
0.99981375,-4.62,25.001
0.99981375,-4.62,25.003
0.99981375,-4.62,25.003
0.99981375,-4.62,24.999
0.99981375,-4.62,24.996
0.99981375,-4.62,24.996
0.99981375,-4.62,25.001
0.99981393,-4.44,24.997
0.99981393,-4.44,25.004
0.99981393,-4.44,24.99
0.99981393,-4.44,24.992
0.99981393,-4.44,24.995
0.99981393,-4.44,25.001
0.99981393,-4.44,24.997
0.99981393,-4.44,24.995
0.99981393,-4.44,25.003
0.99981393,-4.44,25.0
0.99981393,-4.44,24.996
0.99981393,-4.44,25.0
0.99981393,-4.44,24.996
0.99981387,-4.50,25.005
0.99981387,-4.50,24.997
0.99981387,-4.50,24.996
0.99981387,-4.50,24.999
0.99981387,-4.50,25.001
0.99981387,-4.50,24.997
0.99981387,-4.50,24.996
0.99981387,-4.50,24.992
0.99981387,-4.50,24.999
0.99981387,-4.50,24.999
0.99981387,-4.50,25.004
0.99981387,-4.50,25.003
0.99981387,-4.50,25.004
0.99981375,-4.62,25.001
0.99981375,-4.62,24.997
0.99981375,-4.62,24.999
0.99981375,-4.62,25.004
0.99981375,-4.62,24.993
0.99981375,-4.62,25.003
0.99981375,-4.62,24.996
0.99981375,-4.62,24.995
0.99981375,-4.62,24.996
0.99981375,-4.62,24.992
0.99981375,-4.62,24.996
0.99981375,-4.62,24.993
0.99981375,-4.62,24.999
0.99981375,-4.62,24.996
0.99981393,-4.44,24.997
0.99981393,-4.44,25.003
0.99981393,-4.44,25.004
0.99981393,-4.44,24.999
