timestamp,LM399-P15-fast6-no-R7
1500862902.876,6890074.4
1500862903.214,6890074.4
1500862903.551,6890077.0
1500862903.889,6890077.0
1500862904.226,6890071.9
1500862904.564,6890074.4
1500862904.902,6890077.0
1500862905.239,6890071.9
1500862905.577,6890071.9
1500862905.915,6890077.0
1500862906.252,6890074.4
1500862906.590,6890074.4
1500862906.928,6890074.4
1500862907.265,6890074.4
1500862907.603,6890071.9
1500862907.941,6890077.0
1500862908.279,6890074.4
1500862908.616,6890071.9
1500862908.954,6890074.4
1500862909.292,6890071.9
1500862909.629,6890074.4
1500862909.967,6890074.4
1500862910.305,6890074.4
1500862910.642,6890074.4
1500862910.980,6890074.4
1500862911.318,6890074.4
1500862911.655,6890079.5
1500862911.993,6890077.0
1500862912.331,6890071.9
1500862912.668,6890074.4
1500862913.006,6890074.4
1500862913.344,6890074.4
1500862913.681,6890077.0
1500862914.019,6890079.5
1500862914.357,6890074.4
1500862914.694,6890077.0
1500862915.032,6890079.5
1500862915.370,6890077.0
1500862915.707,6890079.5
1500862916.045,6890074.4
1500862916.382,6890074.4
1500862916.720,6890071.9
1500862917.058,6890071.9
1500862917.395,6890069.4
1500862917.733,6890074.4
1500862918.071,6890077.0
1500862918.408,6890074.4
1500862918.746,6890071.9
1500862919.084,6890071.9
1500862919.421,6890074.4
1500862919.759,6890077.0
1500862920.097,6890074.4
1500862920.434,6890074.4
1500862920.772,6890071.9
1500862921.110,6890077.0
1500862921.447,6890074.4
1500862921.785,6890079.5
1500862922.123,6890077.0
1500862922.460,6890077.0
1500862922.798,6890074.4
1500862923.136,6890074.4
1500862923.473,6890077.0
1500862923.811,6890074.4
1500862924.149,6890074.4
1500862924.486,6890077.0
1500862924.824,6890077.0
1500862925.161,6890074.4
1500862925.499,6890074.4
1500862925.837,6890077.0
1500862926.175,6890077.0
1500862926.512,6890074.4
1500862926.850,6890077.0
1500862927.187,6890074.4
1500862927.525,6890074.4
1500862927.863,6890074.4
1500862928.200,6890074.4
1500862928.538,6890069.4
1500862928.876,6890077.0
1500862929.213,6890077.0
1500862929.551,6890069.4
1500862929.889,6890074.4
1500862930.226,6890074.4
1500862930.564,6890079.5
1500862930.902,6890074.4
1500862931.239,6890074.4
1500862931.577,6890074.4
1500862931.915,6890077.0
1500862932.252,6890071.9
1500862932.590,6890074.4
1500862932.928,6890069.4
1500862933.265,6890074.4
1500862933.603,6890069.4
1500862933.941,6890077.0
1500862934.278,6890071.9
1500862934.616,6890071.9
1500862934.954,6890071.9
1500862935.291,6890074.4
1500862935.629,6890071.9
1500862935.967,6890074.4
1500862936.304,6890071.9
1500862936.642,6890074.4
1500862936.980,6890077.0
1500862937.317,6890077.0
1500862937.655,6890074.4
1500862937.993,6890079.5
1500862938.330,6890074.4
1500862938.668,6890082.1
1500862939.006,6890077.0
1500862939.343,6890071.9
1500862939.681,6890074.4
1500862940.019,6890074.4
1500862940.356,6890074.4
1500862940.694,6890077.0
1500862941.032,6890074.4
1500862941.369,6890077.0
1500862941.707,6890077.0
1500862942.044,6890074.4
1500862942.382,6890074.4
1500862942.720,6890069.4
1500862943.057,6890071.9
1500862943.395,6890071.9
1500862943.733,6890071.9
1500862944.071,6890071.9
1500862944.408,6890071.9
1500862944.746,6890069.4
1500862945.084,6890069.4
1500862945.421,6890074.4
1500862945.759,6890074.4
1500862946.096,6890074.4
1500862946.434,6890069.4
1500862946.772,6890071.9
1500862947.110,6890069.4
1500862947.447,6890071.9
1500862947.785,6890071.9
1500862948.123,6890071.9
1500862948.460,6890066.8
1500862948.798,6890071.9
1500862949.136,6890069.4
1500862949.473,6890069.4
1500862949.811,6890066.8
1500862950.148,6890071.9
1500862950.486,6890071.9
1500862950.824,6890071.9
1500862951.161,6890074.4
1500862951.499,6890071.9
1500862951.837,6890071.9
1500862952.174,6890071.9
1500862952.512,6890071.9
1500862952.850,6890071.9
1500862953.187,6890074.4
1500862953.525,6890071.9
1500862953.863,6890066.8
1500862954.200,6890071.9
1500862954.538,6890071.9
1500862954.876,6890071.9
1500862955.213,6890069.4
1500862955.551,6890071.9
1500862955.889,6890071.9
1500862956.226,6890071.9
1500862956.564,6890069.4
1500862956.902,6890069.4
1500862957.240,6890071.9
1500862957.577,6890074.4
1500862957.915,6890071.9
1500862958.252,6890074.4
1500862958.590,6890071.9
1500862958.928,6890074.4
1500862959.265,6890074.4
1500862959.603,6890077.0
1500862959.941,6890077.0
1500862960.278,6890074.4
1500862960.616,6890074.4
1500862960.954,6890074.4
1500862961.291,6890071.9
1500862961.629,6890069.4
1500862961.967,6890069.4
1500862962.304,6890071.9
1500862962.642,6890071.9
1500862962.980,6890077.0
1500862963.317,6890077.0
1500862963.655,6890074.4
1500862963.993,6890066.8
1500862964.330,6890071.9
1500862964.668,6890071.9
1500862965.006,6890071.9
1500862965.343,6890074.4
1500862965.681,6890074.4
1500862966.018,6890071.9
1500862966.356,6890069.4
1500862966.694,6890069.4
1500862967.031,6890071.9
1500862967.369,6890071.9
1500862967.707,6890069.4
1500862968.045,6890071.9
1500862968.382,6890071.9
1500862968.720,6890069.4
1500862969.058,6890074.4
1500862969.395,6890071.9
1500862969.733,6890071.9
1500862970.071,6890077.0
1500862970.408,6890077.0
1500862970.746,6890071.9
1500862971.084,6890074.4
1500862971.421,6890071.9
1500862971.759,6890077.0
1500862972.097,6890071.9
1500862972.434,6890069.4
1500862972.772,6890074.4
1500862973.110,6890071.9
1500862973.447,6890077.0
1500862973.785,6890071.9
1500862974.122,6890071.9
1500862974.460,6890069.4
1500862974.798,6890077.0
1500862975.135,6890071.9
1500862975.473,6890074.4
1500862975.811,6890071.9
1500862976.149,6890071.9
1500862976.486,6890074.4
1500862976.824,6890074.4
1500862977.162,6890071.9
1500862977.499,6890074.4
1500862977.837,6890071.9
1500862978.174,6890069.4
1500862978.512,6890077.0
1500862978.850,6890074.4
1500862979.187,6890074.4
1500862979.525,6890074.4
1500862979.863,6890074.4
1500862980.200,6890071.9
1500862980.538,6890074.4
1500862980.876,6890069.4
1500862981.213,6890071.9
1500862981.551,6890077.0
1500862981.889,6890077.0
1500862982.226,6890071.9
1500862982.564,6890071.9
1500862982.902,6890074.4
1500862983.239,6890074.4
1500862983.577,6890074.4
1500862983.915,6890074.4
1500862984.252,6890074.4
1500862984.590,6890074.4
1500862984.928,6890074.4
1500862985.265,6890074.4
1500862985.603,6890071.9
1500862985.941,6890074.4
1500862986.278,6890071.9
1500862986.616,6890077.0
1500862986.954,6890074.4
1500862987.291,6890074.4
1500862987.629,6890074.4
1500862987.967,6890071.9
1500862988.304,6890069.4
1500862988.642,6890071.9
1500862988.980,6890071.9
1500862989.317,6890077.0
1500862989.655,6890071.9
1500862989.993,6890074.4
1500862990.330,6890074.4
1500862990.668,6890077.0
1500862991.005,6890074.4
1500862991.343,6890077.0
1500862991.681,6890074.4
1500862992.018,6890074.4
1500862992.356,6890074.4
1500862992.694,6890069.4
1500862993.032,6890077.0
1500862993.369,6890071.9
1500862993.707,6890071.9
1500862994.045,6890074.4
1500862994.382,6890074.4
1500862994.720,6890074.4
1500862995.057,6890071.9
1500862995.395,6890071.9
1500862995.733,6890074.4
1500862996.070,6890074.4
1500862996.408,6890071.9
1500862996.746,6890074.4
1500862997.084,6890074.4
1500862997.421,6890074.4
1500862997.759,6890074.4
1500862998.096,6890074.4
1500862998.434,6890074.4
1500862998.772,6890077.0
1500862999.109,6890074.4
1500862999.447,6890074.4
1500862999.785,6890074.4
1500863000.123,6890074.4
1500863000.460,6890077.0
1500863000.798,6890077.0
1500863001.136,6890077.0
1500863001.473,6890074.4
1500863001.811,6890079.5
1500863002.149,6890079.5
1500863002.486,6890074.4
1500863002.824,6890077.0
1500863003.161,6890077.0
1500863003.499,6890074.4
1500863003.837,6890077.0
1500863004.174,6890074.4
1500863004.512,6890074.4
1500863004.850,6890077.0
1500863005.187,6890074.4
1500863005.525,6890074.4
1500863005.863,6890074.4
1500863006.200,6890077.0
1500863006.538,6890074.4
1500863006.876,6890074.4
1500863007.213,6890077.0
1500863007.551,6890069.4
1500863007.889,6890071.9
1500863008.226,6890079.5
1500863008.564,6890074.4
1500863008.902,6890077.0
1500863009.239,6890082.1
1500863009.577,6890077.0
1500863009.915,6890074.4
1500863010.252,6890077.0
1500863010.590,6890079.5
1500863010.928,6890077.0
1500863011.265,6890077.0
1500863011.603,6890074.4
1500863011.941,6890074.4
1500863012.278,6890074.4
1500863012.616,6890069.4
1500863012.954,6890074.4
1500863013.291,6890077.0
1500863013.629,6890077.0
1500863013.967,6890077.0
1500863014.304,6890071.9
1500863014.642,6890071.9
1500863014.979,6890077.0
1500863015.317,6890074.4
1500863015.655,6890074.4
1500863015.992,6890069.4
1500863016.330,6890071.9
1500863016.668,6890074.4
1500863017.006,6890074.4
1500863017.343,6890079.5
1500863017.681,6890074.4
1500863018.019,6890069.4
1500863018.356,6890077.0
1500863018.694,6890077.0
1500863019.032,6890074.4
1500863019.369,6890077.0
1500863019.707,6890074.4
1500863020.045,6890077.0
1500863020.382,6890074.4
1500863020.720,6890071.9
1500863021.058,6890077.0
1500863021.395,6890079.5
1500863021.733,6890079.5
1500863022.071,6890077.0
1500863022.408,6890074.4
1500863022.746,6890079.5
1500863023.084,6890074.4
1500863023.421,6890074.4
1500863023.759,6890074.4
1500863024.097,6890074.4
1500863024.434,6890077.0
1500863024.772,6890071.9
1500863025.109,6890069.4
1500863025.447,6890071.9
1500863025.785,6890077.0
1500863026.122,6890074.4
1500863026.460,6890079.5
1500863026.798,6890074.4
1500863027.135,6890074.4
1500863027.473,6890074.4
1500863027.811,6890074.4
1500863028.148,6890071.9
1500863028.486,6890071.9
1500863028.824,6890077.0
1500863029.161,6890074.4
1500863029.499,6890074.4
1500863029.837,6890069.4
1500863030.174,6890074.4
1500863030.512,6890071.9
1500863030.850,6890077.0
1500863031.187,6890071.9
1500863031.525,6890077.0
1500863031.863,6890074.4
1500863032.200,6890074.4
1500863032.538,6890071.9
1500863032.876,6890071.9
1500863033.213,6890069.4
1500863033.551,6890074.4
1500863033.889,6890071.9
1500863034.226,6890074.4
1500863034.564,6890071.9
1500863034.902,6890074.4
1500863035.239,6890074.4
1500863035.577,6890074.4
1500863035.915,6890071.9
1500863036.252,6890071.9
1500863036.590,6890074.4
1500863036.927,6890071.9
1500863037.265,6890074.4
1500863037.603,6890074.4
1500863037.940,6890071.9
1500863038.278,6890071.9
1500863038.616,6890074.4
1500863038.953,6890074.4
1500863039.291,6890071.9
1500863039.629,6890074.4
1500863039.966,6890077.0
1500863040.304,6890074.4
1500863040.642,6890071.9
1500863040.979,6890069.4
1500863041.317,6890071.9
1500863041.656,6890074.4
1500863041.992,6890074.4
1500863042.330,6890071.9
1500863042.668,6890071.9
1500863043.006,6890069.4
1500863043.343,6890074.4
1500863043.681,6890071.9
1500863044.019,6890069.4
1500863044.356,6890071.9
1500863044.694,6890071.9
1500863045.032,6890069.4
1500863045.369,6890071.9
1500863045.707,6890074.4
1500863046.044,6890071.9
1500863046.382,6890069.4
1500863046.720,6890069.4
1500863047.057,6890074.4
1500863047.395,6890074.4
1500863047.733,6890074.4
1500863048.070,6890071.9
1500863048.408,6890071.9
1500863048.746,6890071.9
1500863049.083,6890071.9
1500863049.421,6890071.9
1500863049.759,6890069.4
1500863050.096,6890074.4
1500863050.434,6890077.0
1500863050.772,6890071.9
1500863051.109,6890074.4
1500863051.447,6890074.4
1500863051.784,6890074.4
1500863052.122,6890071.9
1500863052.460,6890077.0
1500863052.797,6890069.4
1500863053.135,6890074.4
1500863053.473,6890077.0
1500863053.810,6890071.9
1500863054.148,6890077.0
1500863054.486,6890074.4
1500863054.823,6890077.0
1500863055.161,6890077.0
1500863055.499,6890071.9
1500863055.837,6890074.4
1500863056.174,6890077.0
1500863056.512,6890074.4
1500863056.849,6890077.0
1500863057.187,6890071.9
1500863057.525,6890074.4
1500863057.863,6890071.9
1500863058.200,6890074.4
1500863058.538,6890074.4
1500863058.875,6890079.5
1500863059.213,6890074.4
1500863059.551,6890077.0
1500863059.888,6890074.4
1500863060.226,6890077.0
1500863060.564,6890074.4
1500863060.901,6890082.1
1500863061.239,6890082.1
1500863061.577,6890071.9
1500863061.914,6890082.1
1500863062.252,6890079.5
1500863062.590,6890074.4
1500863062.927,6890079.5
1500863063.265,6890079.5
1500863063.603,6890079.5
1500863063.940,6890074.4
1500863064.278,6890074.4
1500863064.615,6890077.0
1500863064.953,6890077.0
1500863065.291,6890079.5
1500863065.628,6890077.0
1500863065.966,6890071.9
1500863066.304,6890077.0
1500863066.642,6890079.5
1500863066.979,6890079.5
1500863067.317,6890077.0
1500863067.655,6890077.0
1500863067.992,6890077.0
1500863068.330,6890079.5
1500863068.668,6890077.0
1500863069.005,6890082.1
1500863069.343,6890077.0
1500863069.681,6890079.5
1500863070.018,6890074.4
1500863070.356,6890077.0
1500863070.694,6890074.4
1500863071.031,6890077.0
1500863071.369,6890077.0
1500863071.707,6890071.9
1500863072.044,6890077.0
1500863072.382,6890071.9
1500863072.720,6890074.4
1500863073.057,6890071.9
1500863073.395,6890074.4
1500863073.733,6890071.9
1500863074.070,6890074.4
1500863074.408,6890074.4
1500863074.746,6890071.9
1500863075.083,6890077.0
1500863075.421,6890071.9
1500863075.759,6890077.0
1500863076.096,6890071.9
1500863076.434,6890074.4
1500863076.771,6890071.9
1500863077.109,6890071.9
1500863077.447,6890074.4
1500863077.784,6890074.4
1500863078.122,6890071.9
1500863078.460,6890074.4
1500863078.798,6890074.4
1500863079.135,6890074.4
1500863079.473,6890074.4
1500863079.811,6890069.4
1500863080.148,6890071.9
1500863080.486,6890071.9
1500863080.824,6890069.4
1500863081.161,6890077.0
1500863081.499,6890074.4
1500863081.836,6890071.9
1500863082.174,6890074.4
1500863082.512,6890077.0
1500863082.849,6890071.9
1500863083.187,6890074.4
1500863083.525,6890074.4
1500863083.862,6890069.4
1500863084.200,6890074.4
1500863084.538,6890077.0
1500863084.875,6890071.9
1500863085.213,6890077.0
1500863085.551,6890077.0
1500863085.888,6890069.4
1500863086.226,6890074.4
1500863086.564,6890074.4
1500863086.901,6890071.9
1500863087.239,6890074.4
1500863087.577,6890077.0
1500863087.914,6890071.9
1500863088.252,6890071.9
1500863088.590,6890071.9
1500863088.927,6890074.4
1500863089.265,6890071.9
1500863089.603,6890074.4
1500863089.940,6890074.4
1500863090.278,6890074.4
1500863090.615,6890074.4
1500863090.953,6890074.4
1500863091.291,6890077.0
1500863091.629,6890074.4
1500863091.966,6890074.4
1500863092.304,6890079.5
1500863092.642,6890074.4
1500863092.979,6890077.0
1500863093.317,6890077.0
1500863093.655,6890077.0
1500863093.992,6890077.0
1500863094.330,6890077.0
1500863094.668,6890077.0
1500863095.005,6890077.0
1500863095.343,6890074.4
1500863095.681,6890077.0
1500863096.018,6890074.4
1500863096.356,6890077.0
1500863096.694,6890074.4
1500863097.031,6890077.0
1500863097.369,6890077.0
1500863097.707,6890077.0
1500863098.044,6890077.0
1500863098.382,6890077.0
1500863098.720,6890074.4
1500863099.057,6890077.0
1500863099.395,6890074.4
1500863099.733,6890077.0
1500863100.070,6890077.0
1500863100.408,6890077.0
1500863100.746,6890077.0
1500863101.083,6890077.0
1500863101.421,6890071.9
1500863101.758,6890077.0
1500863102.096,6890079.5
1500863102.434,6890074.4
1500863102.771,6890074.4
1500863103.109,6890071.9
1500863103.447,6890077.0
1500863103.784,6890077.0
1500863104.122,6890077.0
1500863104.460,6890077.0
1500863104.797,6890077.0
1500863105.135,6890074.4
1500863105.473,6890077.0
1500863105.810,6890074.4
1500863106.148,6890074.4
1500863106.486,6890074.4
1500863106.824,6890077.0
1500863107.161,6890077.0
1500863107.499,6890077.0
1500863107.837,6890079.5
1500863108.174,6890074.4
1500863108.512,6890074.4
1500863108.849,6890074.4
1500863109.187,6890077.0
1500863109.525,6890079.5
1500863109.862,6890079.5
1500863110.200,6890077.0
1500863110.538,6890079.5
1500863110.875,6890077.0
1500863111.213,6890074.4
1500863111.551,6890074.4
1500863111.888,6890079.5
1500863112.226,6890074.4
1500863112.564,6890079.5
1500863112.901,6890077.0
1500863113.239,6890077.0
1500863113.577,6890077.0
1500863113.914,6890077.0
1500863114.252,6890074.4
1500863114.589,6890074.4
1500863114.927,6890077.0
1500863115.265,6890077.0
1500863115.602,6890077.0
1500863115.940,6890077.0
1500863116.278,6890074.4
1500863116.616,6890074.4
1500863116.953,6890077.0
1500863117.291,6890077.0
1500863117.629,6890077.0
1500863117.966,6890074.4
1500863118.304,6890074.4
1500863118.642,6890069.4
1500863118.979,6890071.9
1500863119.317,6890077.0
1500863119.655,6890071.9
1500863119.992,6890074.4
1500863120.330,6890074.4
1500863120.668,6890069.4
1500863121.005,6890074.4
1500863121.343,6890074.4
1500863121.681,6890069.4
1500863122.018,6890074.4
1500863122.356,6890069.4
1500863122.693,6890074.4
1500863123.031,6890077.0
1500863123.369,6890077.0
1500863123.707,6890074.4
1500863124.044,6890074.4
1500863124.382,6890077.0
1500863124.720,6890071.9
1500863125.057,6890077.0
1500863125.395,6890079.5
1500863125.732,6890077.0
1500863126.070,6890077.0
1500863126.408,6890077.0
1500863126.745,6890074.4
1500863127.083,6890077.0
1500863127.421,6890074.4
1500863127.759,6890071.9
1500863128.096,6890074.4
1500863128.434,6890082.1
1500863128.771,6890074.4
1500863129.109,6890079.5
1500863129.447,6890077.0
1500863129.784,6890066.8
1500863130.122,6890071.9
1500863130.460,6890077.0
1500863130.797,6890077.0
1500863131.135,6890071.9
1500863131.473,6890074.4
1500863131.810,6890074.4
1500863132.148,6890077.0
1500863132.486,6890074.4
1500863132.823,6890074.4
1500863133.161,6890077.0
1500863133.499,6890071.9
1500863133.836,6890074.4
1500863134.174,6890074.4
1500863134.512,6890077.0
1500863134.849,6890077.0
1500863135.187,6890074.4
1500863135.525,6890069.4
1500863135.862,6890071.9
1500863136.200,6890074.4
1500863136.538,6890077.0
1500863136.875,6890066.8
1500863137.213,6890071.9
1500863137.551,6890069.4
1500863137.888,6890071.9
1500863138.226,6890077.0
1500863138.563,6890071.9
1500863138.901,6890074.4
1500863139.239,6890074.4
1500863139.576,6890071.9
1500863139.914,6890074.4
1500863140.252,6890069.4
1500863140.590,6890074.4
1500863140.927,6890071.9
1500863141.265,6890071.9
1500863141.603,6890069.4
1500863141.940,6890071.9
1500863142.278,6890071.9
1500863142.616,6890069.4
1500863142.953,6890069.4
1500863143.291,6890071.9
1500863143.629,6890074.4
1500863143.966,6890077.0
1500863144.304,6890077.0
1500863144.642,6890074.4
1500863144.979,6890074.4
1500863145.317,6890074.4
1500863145.655,6890074.4
1500863145.992,6890071.9
1500863146.330,6890074.4
1500863146.668,6890077.0
1500863147.005,6890074.4
1500863147.343,6890071.9
1500863147.681,6890074.4
1500863148.018,6890071.9
1500863148.356,6890071.9
1500863148.693,6890074.4
1500863149.031,6890074.4
1500863149.369,6890074.4
1500863149.707,6890069.4
1500863150.044,6890071.9
1500863150.382,6890069.4
1500863150.719,6890077.0
1500863151.057,6890071.9
1500863151.395,6890071.9
1500863151.732,6890077.0
1500863152.070,6890069.4
1500863152.408,6890069.4
1500863152.745,6890071.9
1500863153.086,6890069.4
1500863153.421,6890071.9
1500863153.758,6890066.8
1500863154.096,6890069.4
1500863154.434,6890069.4
1500863154.771,6890069.4
1500863155.109,6890074.4
1500863155.447,6890071.9
1500863155.784,6890071.9
1500863156.122,6890071.9
1500863156.460,6890066.8
1500863156.797,6890066.8
1500863157.135,6890069.4
1500863157.473,6890069.4
1500863157.810,6890069.4
1500863158.148,6890071.9
1500863158.486,6890069.4
1500863158.823,6890069.4
1500863159.161,6890066.8
1500863159.499,6890071.9
1500863159.836,6890071.9
1500863160.174,6890071.9
1500863160.512,6890071.9
1500863160.849,6890069.4
1500863161.187,6890066.8
1500863161.525,6890071.9
1500863161.862,6890071.9
1500863162.200,6890074.4
1500863162.537,6890074.4
1500863162.875,6890071.9
1500863163.213,6890071.9
1500863163.550,6890071.9
1500863163.888,6890074.4
1500863164.226,6890074.4
1500863164.563,6890071.9
1500863164.901,6890071.9
1500863165.239,6890077.0
1500863165.576,6890074.4
1500863165.914,6890069.4
1500863166.252,6890071.9
1500863166.589,6890071.9
1500863166.927,6890077.0
1500863167.265,6890071.9
1500863167.603,6890077.0
1500863167.940,6890071.9
1500863168.278,6890071.9
1500863168.615,6890069.4
1500863168.953,6890074.4
1500863169.291,6890071.9
1500863169.628,6890074.4
1500863169.966,6890071.9
1500863170.304,6890077.0
1500863170.641,6890074.4
1500863170.979,6890071.9
1500863171.317,6890074.4
1500863171.654,6890077.0
1500863171.992,6890077.0
1500863172.330,6890077.0
1500863172.667,6890074.4
1500863173.005,6890071.9
1500863173.343,6890074.4
1500863173.680,6890074.4
1500863174.018,6890074.4
1500863174.356,6890074.4
1500863174.693,6890071.9
1500863175.031,6890074.4
1500863175.368,6890074.4
1500863175.706,6890074.4
1500863176.044,6890077.0
1500863176.381,6890077.0
1500863176.719,6890077.0
1500863177.057,6890074.4
1500863177.395,6890074.4
1500863177.732,6890077.0
1500863178.070,6890079.5
1500863178.408,6890071.9
1500863178.745,6890074.4
1500863179.083,6890071.9
1500863179.421,6890077.0
1500863179.758,6890079.5
1500863180.096,6890077.0
1500863180.434,6890082.1
1500863180.771,6890082.1
1500863181.109,6890077.0
1500863181.447,6890079.5
1500863181.784,6890079.5
1500863182.122,6890074.4
1500863182.460,6890079.5
1500863182.797,6890077.0
1500863183.135,6890077.0
1500863183.472,6890077.0
1500863183.810,6890077.0
1500863184.148,6890077.0
1500863184.485,6890074.4
1500863184.823,6890077.0
1500863185.161,6890074.4
1500863185.499,6890077.0
1500863185.836,6890077.0
1500863186.174,6890074.4
1500863186.511,6890074.4
1500863186.849,6890074.4
1500863187.187,6890071.9
1500863187.524,6890074.4
1500863187.862,6890074.4
1500863188.200,6890074.4
1500863188.537,6890071.9
1500863188.875,6890077.0
1500863189.213,6890077.0
1500863189.550,6890077.0
1500863189.888,6890077.0
1500863190.226,6890071.9
1500863190.563,6890074.4
1500863190.901,6890077.0
1500863191.239,6890074.4
1500863191.576,6890074.4
1500863191.914,6890071.9
1500863192.252,6890074.4
1500863192.589,6890071.9
1500863192.927,6890079.5
1500863193.265,6890077.0
1500863193.602,6890079.5
1500863193.940,6890079.5
1500863194.278,6890077.0
1500863194.615,6890071.9
1500863194.953,6890074.4
1500863195.291,6890077.0
1500863195.628,6890079.5
1500863195.966,6890077.0
1500863196.304,6890079.5
1500863196.641,6890077.0
1500863196.979,6890077.0
1500863197.317,6890074.4
1500863197.654,6890077.0
1500863197.992,6890079.5
1500863198.330,6890077.0
1500863198.667,6890079.5
1500863199.005,6890077.0
1500863199.343,6890077.0
1500863199.680,6890079.5
1500863200.018,6890077.0
1500863200.355,6890079.5
1500863200.693,6890079.5
1500863201.031,6890077.0
1500863201.368,6890079.5
1500863201.706,6890079.5
1500863202.044,6890077.0
1500863202.382,6890074.4
1500863202.719,6890077.0
1500863203.057,6890074.4
1500863203.395,6890074.4
1500863203.732,6890079.5
1500863204.070,6890077.0
1500863204.408,6890077.0
1500863204.745,6890077.0
1500863205.083,6890077.0
1500863205.421,6890079.5
1500863205.758,6890079.5
1500863206.096,6890079.5
1500863206.434,6890079.5
1500863206.771,6890082.1
1500863207.109,6890077.0
1500863207.447,6890074.4
1500863207.784,6890079.5
1500863208.122,6890082.1
1500863208.459,6890079.5
1500863208.797,6890077.0
1500863209.135,6890077.0
1500863209.473,6890077.0
1500863209.810,6890074.4
1500863210.148,6890079.5
1500863210.485,6890077.0
1500863210.823,6890077.0
1500863211.161,6890082.1
1500863211.498,6890079.5
1500863211.836,6890077.0
1500863212.174,6890079.5
1500863212.511,6890079.5
1500863212.849,6890082.1
1500863213.187,6890077.0
1500863213.524,6890077.0
1500863213.862,6890079.5
1500863214.200,6890077.0
1500863214.537,6890079.5
1500863214.875,6890079.5
1500863215.213,6890079.5
1500863215.550,6890079.5
1500863215.888,6890079.5
1500863216.226,6890079.5
1500863216.563,6890079.5
1500863216.901,6890077.0
1500863217.239,6890079.5
1500863217.576,6890077.0
1500863217.914,6890079.5
1500863218.252,6890074.4
1500863218.589,6890077.0
1500863218.927,6890079.5
1500863219.265,6890074.4
1500863219.602,6890074.4
1500863219.940,6890077.0
1500863220.278,6890079.5
1500863220.615,6890079.5
1500863220.953,6890077.0
1500863221.291,6890074.4
1500863221.628,6890074.4
1500863221.966,6890077.0
1500863222.304,6890079.5
1500863222.641,6890077.0
1500863222.979,6890079.5
1500863223.317,6890077.0
1500863223.654,6890079.5
1500863223.992,6890079.5
1500863224.329,6890077.0
1500863224.667,6890077.0
1500863225.005,6890077.0
1500863225.342,6890077.0
1500863225.680,6890077.0
1500863226.018,6890079.5
1500863226.355,6890077.0
1500863226.693,6890074.4
1500863227.031,6890082.1
1500863227.369,6890079.5
1500863227.706,6890079.5
1500863228.044,6890079.5
1500863228.382,6890077.0
1500863228.719,6890077.0
1500863229.057,6890079.5
1500863229.395,6890079.5
1500863229.732,6890079.5
1500863230.070,6890077.0
1500863230.407,6890079.5
1500863230.745,6890074.4
1500863231.083,6890077.0
1500863231.421,6890079.5
1500863231.758,6890077.0
1500863232.096,6890079.5
1500863232.434,6890077.0
1500863232.771,6890079.5
1500863233.109,6890077.0
1500863233.447,6890077.0
1500863233.784,6890079.5
1500863234.122,6890079.5
1500863234.459,6890079.5
1500863234.797,6890077.0
1500863235.135,6890079.5
1500863235.473,6890074.4
1500863235.810,6890077.0
1500863236.148,6890082.1
1500863236.485,6890074.4
1500863236.823,6890077.0
1500863237.161,6890071.9
1500863237.498,6890077.0
1500863237.836,6890074.4
1500863238.174,6890077.0
1500863238.511,6890077.0
1500863238.849,6890074.4
1500863239.187,6890071.9
1500863239.525,6890074.4
1500863239.862,6890071.9
1500863240.200,6890074.4
1500863240.537,6890074.4
1500863240.875,6890071.9
1500863241.213,6890074.4
1500863241.550,6890077.0
1500863241.888,6890077.0
1500863242.226,6890074.4
1500863242.563,6890074.4
1500863242.901,6890077.0
1500863243.239,6890074.4
1500863243.576,6890074.4
1500863243.914,6890077.0
1500863244.252,6890071.9
1500863244.589,6890071.9
1500863244.927,6890071.9
1500863245.265,6890077.0
1500863245.602,6890074.4
1500863245.940,6890071.9
1500863246.278,6890074.4
1500863246.615,6890077.0
1500863246.953,6890077.0
1500863247.291,6890077.0
1500863247.628,6890077.0
1500863247.966,6890074.4
1500863248.304,6890077.0
1500863248.641,6890071.9
1500863248.979,6890077.0
1500863249.316,6890071.9
1500863249.654,6890079.5
1500863249.992,6890082.1
1500863250.329,6890077.0
1500863250.667,6890079.5
1500863251.005,6890079.5
1500863251.342,6890079.5
1500863251.680,6890079.5
1500863252.018,6890084.6
1500863252.355,6890077.0
1500863252.693,6890077.0
1500863253.031,6890077.0
1500863253.368,6890084.6
1500863253.706,6890079.5
1500863254.044,6890071.9
1500863254.381,6890079.5
1500863254.719,6890077.0
1500863255.057,6890077.0
1500863255.394,6890082.1
1500863255.732,6890079.5
1500863256.070,6890079.5
1500863256.407,6890077.0
1500863256.745,6890074.4
1500863257.083,6890074.4
1500863257.421,6890079.5
1500863257.758,6890077.0
1500863258.096,6890074.4
1500863258.433,6890074.4
1500863258.771,6890077.0
1500863259.109,6890074.4
1500863259.446,6890074.4
1500863259.784,6890079.5
1500863260.122,6890069.4
1500863260.459,6890074.4
1500863260.797,6890077.0
1500863261.134,6890071.9
1500863261.472,6890077.0
1500863261.810,6890079.5
1500863262.147,6890074.4
1500863262.485,6890071.9
1500863262.823,6890071.9
1500863263.161,6890074.4
1500863263.501,6890071.9
1500863263.836,6890074.4
1500863264.174,6890074.4
1500863264.511,6890077.0
1500863264.849,6890071.9
1500863265.187,6890071.9
1500863265.524,6890074.4
