volts,ppm,temp_c,ambient_c
1517912782.99,69996.695,-5.11,34.907,20.911
1517912783.99,69996.695,-5.11,34.908,20.89
1517912784.99,69996.657,-5.65,34.911,20.922
1517912785.99,69996.657,-5.65,34.914,20.922
1517912786.99,69996.657,-5.65,34.921,20.89
1517912787.99,69996.655,-5.68,34.925,20.9
1517912788.99,69996.655,-5.68,34.939,20.9
1517912789.99,69996.655,-5.68,34.944,20.911
1517912790.99,69996.65,-5.75,34.955,20.911
1517912791.99,69996.65,-5.75,34.959,20.911
1517912792.99,69996.65,-5.75,34.966,20.9
1517912793.99,69996.65,-5.75,34.966,20.911
1517912794.99,69996.633,-5.99,34.971,20.9
1517912795.99,69996.633,-5.99,34.969,20.879
1517912796.99,69996.633,-5.99,34.974,20.922
1517912797.99,69996.645,-5.82,34.974,20.89
1517912799.0,69996.645,-5.82,34.98,20.9
1517912799.99,69996.645,-5.82,34.98,20.89
1517912800.99,69996.675,-5.39,34.985,20.89
1517912801.99,69996.675,-5.39,34.985,20.911
1517912802.99,69996.675,-5.39,34.99,20.9
1517912804.0,69996.675,-5.39,34.992,20.9
1517912805.0,69996.647,-5.79,34.996,20.911
1517912806.0,69996.647,-5.79,34.998,20.922
1517912807.0,69996.647,-5.79,35.001,20.9
1517912807.99,69996.634,-5.98,35.001,20.911
1517912808.99,69996.634,-5.98,35.004,20.9
1517912810.0,69996.634,-5.98,35.004,20.9
1517912811.0,69996.642,-5.87,35.006,20.9
1517912812.0,69996.642,-5.87,35.007,20.89
1517912813.0,69996.642,-5.87,35.01,20.911
1517912814.0,69996.642,-5.87,35.011,20.911
1517912815.0,69996.637,-5.94,35.013,20.89
1517912816.0,69996.637,-5.94,35.014,20.922
1517912817.0,69996.637,-5.94,35.017,20.922
1517912818.0,69996.619,-6.19,35.019,20.922
1517912819.0,69996.619,-6.19,35.022,20.911
1517912820.0,69996.619,-6.19,35.022,20.922
1517912821.0,69996.645,-5.82,35.025,20.933
1517912822.0,69996.645,-5.82,35.025,20.922
1517912823.0,69996.645,-5.82,35.027,20.911
1517912824.0,69996.645,-5.82,35.027,20.89
1517912825.0,69996.657,-5.65,35.03,20.911
1517912826.0,69996.657,-5.65,35.028,20.922
1517912827.0,69996.657,-5.65,35.032,20.922
1517912828.0,69996.67,-5.47,35.029,20.933
1517912829.0,69996.67,-5.47,35.034,20.933
1517912830.0,69996.67,-5.47,35.032,20.911
1517912831.0,69996.67,-5.47,35.037,20.943
1517912832.0,69996.67,-5.47,35.036,20.922
1517912833.0,69996.67,-5.47,35.039,20.922
1517912834.0,69996.67,-5.47,35.036,20.933
1517912835.0,69996.642,-5.87,35.039,20.933
1517912836.0,69996.642,-5.87,35.036,20.954
1517912837.0,69996.642,-5.87,35.039,20.943
1517912838.0,69996.652,-5.72,35.035,20.933
1517912839.0,69996.652,-5.72,35.038,20.922
1517912840.0,69996.652,-5.72,35.036,20.922
1517912841.0,69996.637,-5.94,35.04,20.922
1517912842.0,69996.637,-5.94,35.036,20.933
1517912843.0,69996.637,-5.94,35.04,20.933
1517912844.0,69996.637,-5.94,35.038,20.943
1517912845.0,69996.617,-6.22,35.04,20.933
1517912846.0,69996.617,-6.22,35.037,20.922
1517912847.0,69996.617,-6.22,35.039,20.933
1517912848.0,69996.65,-5.75,35.038,20.933
1517912849.0,69996.65,-5.75,35.041,20.933
1517912850.0,69996.65,-5.75,35.038,20.954
1517912851.0,69996.65,-5.75,35.04,20.943
1517912852.01,69996.675,-5.39,35.039,20.933
1517912853.01,69996.675,-5.39,35.042,20.933
1517912854.01,69996.675,-5.39,35.039,20.943
1517912855.01,69996.662,-5.58,35.042,20.954
1517912856.0,69996.662,-5.58,35.039,20.933
1517912857.0,69996.662,-5.58,35.043,20.933
1517912858.0,69996.67,-5.47,35.039,20.933
1517912859.01,69996.67,-5.47,35.042,20.943
1517912860.01,69996.67,-5.47,35.039,20.922
1517912861.01,69996.67,-5.47,35.042,20.933
1517912862.01,69996.609,-6.34,35.038,20.943
1517912863.01,69996.609,-6.34,35.04,20.933
1517912864.01,69996.609,-6.34,35.038,20.943
1517912865.0,69996.584,-6.69,35.041,20.976
1517912866.01,69996.584,-6.69,35.039,20.943
1517912867.01,69996.584,-6.69,35.043,20.954
1517912868.01,69996.591,-6.59,35.04,20.965
1517912869.01,69996.591,-6.59,35.043,20.965
1517912870.01,69996.591,-6.59,35.039,20.965
1517912871.01,69996.591,-6.59,35.042,20.954
1517912872.01,69996.619,-6.19,35.039,20.954
1517912873.01,69996.619,-6.19,35.041,20.943
1517912874.01,69996.619,-6.19,35.039,20.954
1517912875.01,69996.672,-5.44,35.04,20.965
1517912876.01,69996.672,-5.44,35.037,20.954
1517912877.01,69996.672,-5.44,35.04,20.976
1517912878.01,69996.66,-5.61,35.037,20.965
1517912879.01,69996.66,-5.61,35.039,20.954
1517912880.01,69996.66,-5.61,35.036,20.976
1517912881.01,69996.66,-5.61,35.037,20.943
1517912882.01,69996.647,-5.79,35.033,20.954
1517912883.01,69996.647,-5.79,35.035,20.954
1517912884.01,69996.647,-5.79,35.033,20.954
1517912885.01,69996.601,-6.45,35.036,20.943
1517912886.01,69996.601,-6.45,35.032,20.943
1517912887.01,69996.601,-6.45,35.034,20.933
1517912888.01,69996.614,-6.27,35.031,20.933
1517912889.01,69996.614,-6.27,35.032,20.933
1517912890.01,69996.614,-6.27,35.03,20.933
1517912891.01,69996.614,-6.27,35.032,20.965
1517912892.01,69996.629,-6.05,35.027,20.954
1517912893.01,69996.629,-6.05,35.03,20.943
1517912894.01,69996.629,-6.05,35.028,20.965
1517912895.01,69996.652,-5.72,35.03,20.922
1517912896.01,69996.652,-5.72,35.029,20.943
1517912897.01,69996.652,-5.72,35.031,20.933
1517912898.01,69996.65,-5.75,35.028,20.922
1517912899.01,69996.65,-5.75,35.03,20.922
1517912900.01,69996.65,-5.75,35.028,20.943
1517912901.01,69996.65,-5.75,35.029,20.943
1517912902.02,69996.672,-5.44,35.027,20.933
1517912903.01,69996.672,-5.44,35.028,20.943
1517912904.01,69996.672,-5.44,35.026,20.954
1517912905.01,69996.645,-5.82,35.027,20.922
1517912906.01,69996.645,-5.82,35.025,20.954
1517912907.01,69996.645,-5.82,35.025,20.954
1517912908.01,69996.645,-5.82,35.024,20.911
1517912909.02,69996.627,-6.08,35.025,20.943
1517912910.02,69996.627,-6.08,35.024,20.933
1517912911.02,69996.627,-6.08,35.024,20.943
1517912912.01,69996.629,-6.05,35.022,20.933
1517912913.01,69996.629,-6.05,35.024,20.943
1517912914.02,69996.629,-6.05,35.022,20.911
1517912915.02,69996.632,-6.01,35.023,20.922
1517912916.02,69996.632,-6.01,35.021,20.933
1517912917.02,69996.632,-6.01,35.022,20.943
1517912918.02,69996.632,-6.01,35.022,20.943
1517912919.02,69996.637,-5.94,35.023,20.943
1517912920.01,69996.637,-5.94,35.021,20.943
1517912921.02,69996.637,-5.94,35.024,20.933
1517912922.02,69996.665,-5.54,35.023,20.943
1517912923.02,69996.665,-5.54,35.023,20.954
1517912924.02,69996.665,-5.54,35.02,20.954
1517912925.02,69996.667,-5.51,35.022,20.954
1517912926.02,69996.667,-5.51,35.019,20.954
1517912927.02,69996.667,-5.51,35.021,20.954
1517912928.02,69996.667,-5.51,35.019,20.933
1517912929.02,69996.652,-5.72,35.021,20.943
1517912930.02,69996.652,-5.72,35.02,20.954
1517912931.02,69996.652,-5.72,35.021,20.933
1517912932.02,69996.642,-5.87,35.019,20.943
1517912933.02,69996.642,-5.87,35.021,20.954
1517912934.02,69996.642,-5.87,35.019,20.954
1517912935.02,69996.66,-5.61,35.02,20.954
1517912936.02,69996.66,-5.61,35.018,20.943
1517912937.02,69996.66,-5.61,35.019,20.943
1517912938.02,69996.66,-5.61,35.018,20.965
1517912939.02,69996.637,-5.94,35.019,20.954
1517912940.02,69996.637,-5.94,35.018,20.954
1517912941.02,69996.637,-5.94,35.019,20.943
1517912942.02,69996.639,-5.91,35.016,20.943
1517912943.02,69996.639,-5.91,35.017,20.965
1517912944.02,69996.639,-5.91,35.016,20.954
1517912945.02,69996.657,-5.65,35.018,20.954
1517912946.02,69996.657,-5.65,35.017,20.954
1517912947.02,69996.657,-5.65,35.019,20.954
1517912948.02,69996.657,-5.65,35.018,20.943
1517912949.02,69996.675,-5.39,35.019,20.986
1517912950.02,69996.675,-5.39,35.018,20.943
1517912951.02,69996.675,-5.39,35.019,20.954
1517912952.02,69996.655,-5.68,35.017,20.954
1517912953.02,69996.655,-5.68,35.019,20.954
1517912954.02,69996.655,-5.68,35.017,20.965
1517912955.02,69996.662,-5.58,35.018,20.986
1517912956.02,69996.662,-5.58,35.017,20.965
1517912957.03,69996.662,-5.58,35.019,20.976
1517912958.03,69996.662,-5.58,35.017,20.965
1517912959.02,69996.652,-5.72,35.018,20.954
1517912960.02,69996.652,-5.72,35.017,20.954
1517912961.02,69996.652,-5.72,35.018,20.943
1517912962.03,69996.604,-6.41,35.017,20.954
1517912963.03,69996.604,-6.41,35.018,20.954
1517912964.03,69996.604,-6.41,35.016,20.954
1517912965.03,69996.619,-6.19,35.017,20.965
1517912966.03,69996.619,-6.19,35.015,20.965
1517912967.03,69996.619,-6.19,35.014,20.954
1517912968.02,69996.619,-6.19,35.014,20.954
1517912969.03,69996.645,-5.82,35.015,20.954
1517912970.03,69996.645,-5.82,35.013,20.954
1517912971.03,69996.645,-5.82,35.015,20.933
1517912972.03,69996.678,-5.35,35.013,20.954
1517912973.03,69996.678,-5.35,35.014,20.954
1517912974.03,69996.678,-5.35,35.013,20.976
1517912975.03,69996.678,-5.35,35.014,20.954
1517912976.03,69996.67,-5.47,35.013,20.954
1517912977.03,69996.67,-5.47,35.014,20.954
1517912978.03,69996.67,-5.47,35.012,20.954
1517912979.03,69996.672,-5.44,35.013,20.943
1517912980.03,69996.672,-5.44,35.012,20.943
1517912981.03,69996.672,-5.44,35.013,20.954
1517912982.03,69996.647,-5.79,35.012,20.954
1517912983.03,69996.647,-5.79,35.013,20.954
1517912984.03,69996.647,-5.79,35.011,20.954
1517912985.03,69996.647,-5.79,35.013,20.954
1517912986.03,69996.639,-5.91,35.011,20.954
1517912987.03,69996.639,-5.91,35.012,20.943
1517912988.03,69996.639,-5.91,35.011,20.933
1517912989.03,69996.624,-6.12,35.011,20.943
1517912990.03,69996.624,-6.12,35.01,20.954
1517912991.03,69996.624,-6.12,35.012,20.954
1517912992.03,69996.634,-5.98,35.01,20.943
1517912993.03,69996.634,-5.98,35.011,20.954
1517912994.03,69996.634,-5.98,35.009,20.954
1517912995.03,69996.634,-5.98,35.011,20.954
1517912996.03,69996.67,-5.47,35.009,20.954
1517912997.03,69996.67,-5.47,35.01,20.965
1517912998.03,69996.67,-5.47,35.009,20.965
1517912999.03,69996.69,-5.18,35.011,20.965
1517913000.03,69996.69,-5.18,35.009,20.954
1517913001.03,69996.69,-5.18,35.011,20.954
1517913002.03,69996.678,-5.35,35.01,20.954
1517913003.03,69996.678,-5.35,35.011,20.954
1517913004.03,69996.678,-5.35,35.009,20.954
1517913005.04,69996.678,-5.35,35.011,20.965
1517913006.03,69996.662,-5.58,35.009,20.965
1517913007.03,69996.662,-5.58,35.01,20.954
1517913008.03,69996.662,-5.58,35.009,20.976
1517913009.03,69996.65,-5.75,35.01,20.954
1517913010.03,69996.65,-5.75,35.008,20.954
1517913011.04,69996.65,-5.75,35.009,20.943
1517913012.04,69996.667,-5.51,35.009,20.954
1517913013.04,69996.667,-5.51,35.009,20.954
1517913014.04,69996.667,-5.51,35.008,20.943
1517913015.03,69996.667,-5.51,35.009,20.943
1517913016.03,69996.68,-5.32,35.007,20.954
1517913017.04,69996.68,-5.32,35.009,20.954
1517913018.04,69996.68,-5.32,35.008,20.954
1517913019.04,69996.693,-5.14,35.008,20.954
1517913020.04,69996.693,-5.14,35.007,20.943
1517913021.04,69996.693,-5.14,35.008,20.976
1517913022.04,69996.711,-4.88,35.007,20.954
1517913023.04,69996.711,-4.88,35.008,20.933
1517913024.04,69996.711,-4.88,35.007,20.965
1517913025.04,69996.711,-4.88,35.009,20.954
1517913026.04,69996.7,-5.04,35.007,20.933
1517913027.04,69996.7,-5.04,35.008,20.943
1517913028.04,69996.7,-5.04,35.007,20.943
1517913029.04,69996.642,-5.87,35.008,20.933
1517913030.04,69996.642,-5.87,35.007,20.943
1517913031.04,69996.642,-5.87,35.008,20.954
1517913032.04,69996.642,-5.87,35.007,20.933
1517913033.04,69996.688,-5.21,35.008,20.933
1517913034.04,69996.688,-5.21,35.007,20.943
1517913035.04,69996.688,-5.21,35.008,20.954
1517913036.04,69996.65,-5.75,35.007,20.954
1517913037.04,69996.65,-5.75,35.007,20.954
1517913038.04,69996.65,-5.75,35.006,20.943
1517913039.04,69996.627,-6.08,35.007,20.943
1517913040.04,69996.627,-6.08,35.006,20.954
1517913041.04,69996.627,-6.08,35.007,20.954
1517913042.04,69996.627,-6.08,35.005,20.965
1517913043.04,69996.637,-5.94,35.006,20.965
1517913044.04,69996.637,-5.94,35.005,20.943
1517913045.04,69996.637,-5.94,35.006,20.954
1517913046.04,69996.665,-5.54,35.005,20.965
1517913047.04,69996.665,-5.54,35.005,20.943
1517913048.04,69996.665,-5.54,35.004,20.954
1517913049.04,69996.657,-5.65,35.005,20.954
1517913050.04,69996.657,-5.65,35.004,20.943
1517913051.04,69996.657,-5.65,35.004,20.943
1517913052.04,69996.657,-5.65,35.004,20.943
1517913053.05,69996.637,-5.94,35.005,20.954
1517913054.04,69996.637,-5.94,35.004,20.954
1517913055.04,69996.637,-5.94,35.005,20.943
1517913056.04,69996.665,-5.54,35.004,20.943
1517913057.04,69996.665,-5.54,35.005,20.943
1517913058.04,69996.665,-5.54,35.004,20.922
1517913059.04,69996.632,-6.01,35.005,20.943
1517913060.05,69996.632,-6.01,35.003,20.933
1517913061.05,69996.632,-6.01,35.004,20.965
1517913062.04,69996.632,-6.01,35.003,20.943
1517913063.04,69996.622,-6.15,35.004,20.943
1517913064.04,69996.622,-6.15,35.004,20.954
1517913065.05,69996.622,-6.15,35.004,20.943
1517913066.05,69996.67,-5.47,35.003,20.933
1517913067.05,69996.67,-5.47,35.004,20.954
1517913068.05,69996.67,-5.47,35.003,20.943
1517913069.05,69996.67,-5.47,35.004,20.922
1517913070.05,69996.67,-5.47,35.003,20.954
1517913071.05,69996.67,-5.47,35.004,20.943
1517913072.05,69996.67,-5.47,35.003,20.943
1517913073.05,69996.667,-5.51,35.004,20.922
1517913074.05,69996.667,-5.51,35.003,20.943
1517913075.05,69996.667,-5.51,35.004,20.922
1517913076.05,69996.655,-5.68,35.003,20.954
1517913077.05,69996.655,-5.68,35.003,20.933
1517913078.05,69996.655,-5.68,35.002,20.954
1517913079.05,69996.66,-5.61,35.003,20.943
1517913080.05,69996.66,-5.61,35.003,20.943
1517913081.05,69996.66,-5.61,35.004,20.954
1517913082.05,69996.66,-5.61,35.003,20.922
1517913083.05,69996.629,-6.05,35.003,20.933
1517913084.05,69996.629,-6.05,35.003,20.943
1517913085.05,69996.629,-6.05,35.004,20.943
1517913086.05,69996.629,-6.05,35.003,20.922
1517913087.05,69996.629,-6.05,35.004,20.943
1517913088.05,69996.629,-6.05,35.003,20.933
1517913089.05,69996.667,-5.51,35.004,20.933
1517913090.05,69996.667,-5.51,35.003,20.943
1517913091.05,69996.667,-5.51,35.004,20.943
1517913092.05,69996.667,-5.51,35.004,20.954
1517913093.05,69996.683,-5.28,35.005,20.976
1517913094.05,69996.683,-5.28,35.004,20.943
1517913095.05,69996.683,-5.28,35.005,20.933
1517913096.05,69996.675,-5.39,35.005,20.954
1517913097.05,69996.675,-5.39,35.006,20.965
1517913098.05,69996.675,-5.39,35.006,20.954
1517913099.05,69996.675,-5.39,35.007,20.965
1517913100.05,69996.69,-5.18,35.006,20.986
1517913101.05,69996.69,-5.18,35.008,20.965
1517913102.05,69996.69,-5.18,35.008,20.976
1517913103.05,69996.672,-5.44,35.008,20.954
1517913104.05,69996.672,-5.44,35.007,20.943
1517913105.05,69996.672,-5.44,35.008,20.943
1517913106.05,69996.657,-5.65,35.006,20.976
1517913107.05,69996.657,-5.65,35.007,20.965
1517913108.06,69996.657,-5.65,35.006,20.943
1517913109.06,69996.657,-5.65,35.006,20.954
1517913110.05,69996.645,-5.82,35.005,20.976
1517913111.05,69996.645,-5.82,35.006,20.954
1517913112.05,69996.645,-5.82,35.005,20.954
1517913113.06,69996.645,-5.82,35.006,20.954
1517913114.06,69996.645,-5.82,35.005,20.976
1517913115.06,69996.645,-5.82,35.006,20.954
1517913116.06,69996.667,-5.51,35.005,20.943
1517913117.06,69996.667,-5.51,35.005,20.943
1517913118.05,69996.667,-5.51,35.005,20.943
1517913119.05,69996.667,-5.51,35.005,20.954
1517913120.06,69996.65,-5.75,35.004,20.954
1517913121.06,69996.65,-5.75,35.004,20.943
1517913122.06,69996.65,-5.75,35.004,20.933
1517913123.06,69996.66,-5.61,35.005,20.954
1517913124.06,69996.66,-5.61,35.004,20.954
1517913125.06,69996.66,-5.61,35.004,20.922
1517913126.06,69996.667,-5.51,35.004,20.933
1517913127.06,69996.667,-5.51,35.005,20.965
1517913128.06,69996.667,-5.51,35.003,20.954
1517913129.06,69996.667,-5.51,35.004,20.954
1517913130.06,69996.655,-5.68,35.004,20.943
1517913131.06,69996.655,-5.68,35.005,20.943
1517913132.06,69996.655,-5.68,35.004,20.943
1517913133.06,69996.665,-5.54,35.005,20.943
1517913134.06,69996.665,-5.54,35.005,20.943
1517913135.06,69996.665,-5.54,35.005,20.933
1517913136.06,69996.642,-5.87,35.004,20.922
1517913137.06,69996.642,-5.87,35.004,20.922
1517913138.06,69996.642,-5.87,35.004,20.943
1517913139.06,69996.642,-5.87,35.004,20.954
1517913140.06,69996.65,-5.75,35.004,20.922
1517913141.06,69996.65,-5.75,35.004,20.922
1517913142.06,69996.65,-5.75,35.004,20.933
1517913143.06,69996.68,-5.32,35.004,20.933
1517913144.06,69996.68,-5.32,35.003,20.922
1517913145.06,69996.68,-5.32,35.005,20.954
1517913146.06,69996.708,-4.92,35.004,20.954
1517913147.06,69996.708,-4.92,35.005,20.943
1517913148.06,69996.708,-4.92,35.004,20.943
1517913149.06,69996.708,-4.92,35.004,20.954
1517913150.06,69996.637,-5.94,35.003,20.943
1517913151.06,69996.637,-5.94,35.004,20.933
1517913152.06,69996.637,-5.94,35.003,20.933
1517913153.06,69996.632,-6.01,35.003,20.933
1517913154.06,69996.632,-6.01,35.002,20.943
1517913155.06,69996.632,-6.01,35.003,20.943
1517913156.07,69996.632,-6.01,35.003,20.933
1517913157.06,69996.612,-6.29,35.004,20.943
1517913158.06,69996.612,-6.29,35.003,20.943
1517913159.06,69996.612,-6.29,35.004,20.933
1517913160.06,69996.617,-6.22,35.003,20.943
1517913161.06,69996.617,-6.22,35.004,20.943
1517913162.07,69996.617,-6.22,35.003,20.943
1517913163.07,69996.647,-5.79,35.003,20.954
1517913164.07,69996.647,-5.79,35.002,20.954
1517913165.07,69996.647,-5.79,35.002,20.954
1517913166.06,69996.647,-5.79,35.002,20.933
1517913167.06,69996.667,-5.51,35.002,20.954
1517913168.07,69996.667,-5.51,35.002,20.943
1517913169.07,69996.667,-5.51,35.002,20.922
1517913170.07,69996.675,-5.39,35.002,20.954
1517913171.07,69996.675,-5.39,35.003,20.954
1517913172.07,69996.675,-5.39,35.002,20.933
1517913173.07,69996.634,-5.98,35.002,20.933
1517913174.07,69996.634,-5.98,35.0,20.954
1517913175.07,69996.634,-5.98,35.001,20.943
1517913176.07,69996.634,-5.98,35.001,20.943
1517913177.07,69996.624,-6.12,35.002,20.954
1517913178.07,69996.624,-6.12,35.002,20.943
1517913179.07,69996.624,-6.12,35.002,20.943
1517913180.07,69996.619,-6.19,35.002,20.943
1517913181.07,69996.619,-6.19,35.002,20.954
1517913182.07,69996.619,-6.19,35.001,20.933
1517913183.07,69996.624,-6.12,35.002,20.954
1517913184.07,69996.624,-6.12,35.001,20.933
1517913185.07,69996.624,-6.12,35.002,20.943
1517913186.07,69996.624,-6.12,35.0,20.933
1517913187.07,69996.65,-5.75,35.001,20.933
1517913188.07,69996.65,-5.75,35.001,20.943
1517913189.07,69996.65,-5.75,35.001,20.922
1517913190.07,69996.655,-5.68,35.0,20.933
1517913191.07,69996.655,-5.68,35.001,20.933
1517913192.07,69996.655,-5.68,35.0,20.954
1517913193.07,69996.655,-5.68,35.002,20.943
1517913194.07,69996.655,-5.68,35.001,20.954
1517913195.07,69996.655,-5.68,35.001,20.954
1517913196.07,69996.655,-5.68,35.001,20.954
1517913197.07,69996.627,-6.08,35.002,20.954
1517913198.07,69996.627,-6.08,35.001,20.943
1517913199.07,69996.627,-6.08,35.002,20.954
1517913200.07,69996.655,-5.68,35.001,20.933
1517913201.07,69996.655,-5.68,35.002,20.976
1517913202.07,69996.655,-5.68,35.001,20.954
1517913203.07,69996.634,-5.98,35.002,20.943
1517913204.07,69996.634,-5.98,35.001,20.954
1517913205.07,69996.634,-5.98,35.002,20.943
1517913206.07,69996.634,-5.98,35.001,20.954
1517913207.07,69996.645,-5.82,35.002,20.922
1517913208.07,69996.645,-5.82,35.001,20.954
1517913209.07,69996.645,-5.82,35.002,20.954
1517913210.07,69996.67,-5.47,35.0,20.965
1517913211.08,69996.67,-5.47,35.001,20.954
1517913212.08,69996.67,-5.47,35.0,20.943
1517913213.07,69996.655,-5.68,35.001,20.965
1517913214.07,69996.655,-5.68,35.0,20.933
1517913215.07,69996.655,-5.68,35.001,20.943
1517913216.08,69996.655,-5.68,35.0,20.943
1517913217.08,69996.647,-5.79,35.001,20.954
1517913218.08,69996.647,-5.79,35.001,20.954
1517913219.08,69996.647,-5.79,35.002,20.954
1517913220.08,69996.629,-6.05,35.001,20.954
1517913221.08,69996.629,-6.05,35.002,20.943
1517913222.08,69996.629,-6.05,35.001,20.954
1517913223.08,69996.629,-6.05,35.002,20.965
1517913224.08,69996.665,-5.54,35.001,20.965
1517913225.08,69996.665,-5.54,35.002,20.954
1517913226.08,69996.665,-5.54,35.001,20.954
1517913227.08,69996.655,-5.68,35.002,20.954
1517913228.08,69996.655,-5.68,35.001,20.954
1517913229.08,69996.655,-5.68,35.002,20.943
1517913230.08,69996.655,-5.68,35.002,20.965
1517913231.08,69996.655,-5.68,35.002,20.965
1517913232.08,69996.655,-5.68,35.001,20.954
1517913233.08,69996.655,-5.68,35.002,20.976
1517913234.08,69996.629,-6.05,35.002,20.954
1517913235.08,69996.629,-6.05,35.003,20.954
1517913236.08,69996.629,-6.05,35.003,20.954
1517913237.08,69996.627,-6.08,35.004,20.965
1517913238.08,69996.627,-6.08,35.003,20.954
1517913239.08,69996.627,-6.08,35.004,20.976
1517913240.08,69996.637,-5.94,35.003,20.954
1517913241.08,69996.637,-5.94,35.004,20.965
1517913242.08,69996.637,-5.94,35.004,20.965
1517913243.08,69996.637,-5.94,35.005,20.965
1517913244.08,69996.632,-6.01,35.005,20.976
1517913245.08,69996.632,-6.01,35.006,20.943
1517913246.08,69996.632,-6.01,35.005,20.954
1517913247.08,69996.667,-5.51,35.006,20.943
1517913248.08,69996.667,-5.51,35.006,20.976
1517913249.08,69996.667,-5.51,35.008,20.976
1517913250.08,69996.634,-5.98,35.007,20.965
1517913251.08,69996.634,-5.98,35.008,20.954
1517913252.08,69996.634,-5.98,35.007,20.976
1517913253.08,69996.634,-5.98,35.007,20.965
1517913254.08,69996.65,-5.75,35.006,20.976
1517913255.08,69996.65,-5.75,35.006,20.954
1517913256.08,69996.65,-5.75,35.005,20.965
